date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine,Apple_Apple,Banana_Pachha Bale,Rice_Other,Rice_Ratnachudi 718 5-749,Wheat_147 Average,Rice_B P T,Apple_Other,Potato_Red,Wheat_Dara,Coriander_Other,Rice_Super Fine
2012-12-03,16.833333333333332,18.716666666666672,13.0,14.266666666666667,7.333333333333334,10.0,15.6,12.75,50.0,12.0,17.066666666666666,14.0,30.0,62.5,10.0,16.0,23.5,16.833333333333332,21.0,48.6,13.0,14.5,18.0,31.0
2012-12-04,16.75,18.75,13.0,14.2,7.0,10.0,15.6,12.75,49.8,12.266666666666667,16.8,14.0,30.0,60.0,10.0,16.0,23.5,16.75,21.0,48.6,13.0,14.533333333333333,16.5,31.0
2012-12-05,16.75,18.35,13.0,14.216666666666667,7.0,8.0,15.6,12.75,49.9,12.533333333333333,16.9,14.0,30.0,70.0,10.0,16.0,23.5,16.75,21.0,48.6,13.0,14.566666666666668,15.0,31.0
2012-12-06,17.0,17.25,13.0,14.233333333333333,7.0,8.0,15.6,12.75,50.2,12.8,17.0,14.0,30.0,65.0,10.0,16.0,23.5,17.0,21.0,48.6,13.0,14.6,14.0,31.0
2012-12-07,16.75,17.75,13.0,14.25,9.0,8.0,15.6,12.25,50.5,12.8,17.1,14.0,30.0,70.0,10.0,15.9,23.5,16.75,21.0,48.6,12.75,14.6,15.0,31.5
2012-12-08,16.75,17.25,13.0,14.35,7.0,8.0,15.6,12.25,50.0,12.75,17.2,14.0,30.0,67.5,10.0,15.9,23.5,16.75,21.0,48.5,13.0625,14.6,12.0,31.5
2012-12-09,16.833333333333332,17.5,12.875,14.35,7.333333333333334,8.0,15.6,12.25,49.5,12.75,17.3,14.0,30.0,65.0,10.0,15.9,23.5,16.833333333333332,21.0,48.5,13.375,14.6,12.333333333333332,31.5
2012-12-10,16.916666666666668,17.75,12.75,14.35,7.666666666666666,8.0,15.6,12.25,51.0,12.75,17.4,14.0,30.0,62.5,10.0,15.9,23.5,16.916666666666668,21.0,48.5,13.6875,14.5,12.666666666666668,31.5
2012-12-11,17.0,18.0,12.625,14.35,8.0,8.0,15.6,12.25,51.25,13.0,17.5,14.0,30.0,60.0,10.0,15.9,23.5,17.0,21.0,48.5,14.0,14.533333333333333,13.0,31.5
2012-12-12,17.0,18.05,12.5,14.25,7.0,8.0,15.6,12.0,52.0,13.25,17.0,14.0,30.0,55.0,10.0,15.9,23.5,17.0,21.0,49.0,14.0,14.566666666666668,12.0,31.5
2012-12-13,17.0,18.066666666666666,12.5,14.3,6.5,8.0,15.6,12.0,52.0,13.5,17.0,14.0,30.0,60.0,9.0,15.6,23.5,17.0,21.0,49.0,14.0,14.6,8.0,31.5
2012-12-14,17.0,18.08333333333333,12.5,14.35,6.5,8.0,15.6,12.0,52.0,13.75,17.0,14.0,30.0,70.0,9.0,15.6,23.5,17.0,21.0,49.0,14.0,14.6,10.0,31.5
2012-12-15,17.0,18.1,12.5,14.4,7.0,8.0,15.6,12.075,51.8,13.75,17.0,14.0,30.0,65.0,9.0,15.6,23.0,17.0,21.0,49.0,14.0,14.5,15.0,31.5
2012-12-16,17.0,18.166666666666668,12.5,14.433333333333332,6.666666666666666,8.0,15.6,12.15,52.0,13.9,17.0,14.0,29.5,61.66666666666667,9.0,15.6,23.0,17.0,21.0,49.0,14.0,14.5,15.666666666666668,31.5
2012-12-17,17.0,18.233333333333334,11.0,14.466666666666667,6.333333333333334,8.0,15.6,12.225,52.0,13.5,17.0,14.0,29.5,58.33333333333333,9.0,15.6,23.0,17.0,21.0,49.0,14.0,14.5,16.333333333333332,31.5
2012-12-18,17.0,18.3,11.0,14.5,6.0,8.0,15.6,12.3,52.5,13.6,17.0,14.0,30.0,55.0,9.0,15.6,23.0,17.0,21.0,49.0,14.0,14.533333333333333,17.0,31.5
2012-12-19,17.0,18.4,11.0,14.75,6.0,6.0,15.6,12.3,52.8,13.7,17.0,14.0,29.0,55.0,9.0,15.6,23.0,17.0,21.0,48.0,14.0,14.566666666666668,18.0,31.5
2012-12-20,17.0,18.8,11.0,14.616666666666667,5.5,8.0,15.6,12.3,52.5,13.8,17.2,14.0,29.0,60.0,10.0,15.4,23.0,17.0,21.0,48.0,14.0,14.6,19.0,31.7
2012-12-21,17.0,19.0,11.0,14.483333333333333,4.5,7.0,15.6,12.0,52.0,13.8,17.2,14.0,26.0,70.0,9.0,15.4,23.0,17.0,21.0,48.0,13.8,14.5,20.0,31.7
2012-12-22,17.0,18.55,10.5,14.35,4.5,6.0,15.6,11.966666666666667,52.5,13.9,17.1,14.0,26.0,60.0,9.0,15.4,23.0,17.0,21.0,48.0,13.75,14.75,20.0,31.7
2012-12-23,17.0,18.566666666666666,10.0,14.36,4.875,6.333333333333334,15.6,11.933333333333332,52.5,13.9,17.133333333333333,14.0,26.0,60.0,9.2,15.366666666666667,23.0,17.0,21.0,48.0,13.7,14.75,20.285714285714292,31.7
2012-12-24,17.0,18.58333333333333,9.5,14.37,5.25,6.666666666666666,15.6,11.9,52.5,13.9,17.166666666666668,14.0,26.0,60.0,9.4,15.333333333333332,23.0,17.0,21.0,48.0,13.65,14.75,20.571428571428573,31.7
2012-12-25,17.0,18.6,9.5,14.38,5.625,7.0,15.6,11.866666666666667,52.8,14.0,17.2,14.0,26.0,60.0,9.6,15.3,23.0,17.0,21.0,48.0,13.6,14.766666666666667,20.857142857142858,31.7
2012-12-26,17.0,18.8,9.5,14.39,6.0,6.0,15.6,11.833333333333332,53.0,14.1,17.4,14.0,26.0,60.0,9.8,15.266666666666667,23.0,17.0,21.0,48.0,13.55,14.783333333333333,21.142857142857142,31.7
2012-12-27,17.0,18.75,9.5,14.4,4.0,6.0,15.6,11.8,53.0,14.2,17.4,14.0,25.0,60.0,10.0,15.233333333333333,23.0,17.0,21.0,48.0,13.5,14.8,21.428571428571427,31.7
2012-12-28,17.0,18.55,9.5,14.65,6.5,6.0,15.6,11.8,53.0,14.2,17.5,14.0,25.0,60.0,9.0,15.2,23.0,17.0,21.0,48.0,13.0,14.7,21.714285714285715,31.7
2012-12-29,17.0,18.5,9.5,14.35,5.0,6.0,15.6,11.525,53.0,14.25,17.5,14.0,25.0,55.0,9.0,15.166666666666668,23.0,17.0,21.0,48.0,12.875,14.7,22.0,31.65
2012-12-30,17.0,18.6,9.0,14.425,5.333333333333334,6.0,15.6,11.25,53.0,14.25,17.5,14.0,25.0,55.0,9.0,15.133333333333333,23.0,17.0,21.0,48.0,12.75,14.6,20.666666666666664,31.6
2012-12-31,17.0,18.7,8.5,14.5,5.666666666666666,6.0,15.6,10.975,53.0,14.1,17.5,14.0,25.0,55.0,9.0,15.1,23.0,17.0,21.0,48.0,12.625,14.5,19.33333333333333,31.55
2013-01-01,17.0,18.8,8.0,14.575,6.0,6.0,15.6,10.7,53.0,13.95,17.5,14.0,25.0,55.0,9.0,15.066666666666668,23.0,17.0,21.0,48.0,12.5,14.5,18.0,31.5
2013-01-02,16.75,18.4,8.0,14.65,5.5,7.0,15.6,10.3,53.0,13.8,17.4,14.0,25.0,55.0,9.0,15.033333333333333,23.0,16.75,21.0,48.0,12.25,14.5,18.0,31.5
2013-01-03,17.0,18.5,8.0,14.65,6.0,6.0,15.6,9.5,52.5,13.65,17.5,14.0,26.0,55.0,10.0,15.0,23.0,17.0,21.0,48.0,12.0,14.5,18.0,31.5
2013-01-04,17.0,18.35,8.0,14.7,6.0,6.0,15.6,9.0,13.5,13.25,17.5,14.0,26.0,60.0,9.0,15.0,23.0,17.0,21.0,48.0,12.0,14.4,18.0,31.5
2013-01-05,16.75,18.45,8.0,14.65,5.0,6.0,15.6,8.875,33.0,13.5,17.5,14.0,25.0,55.0,9.0,15.0,23.5,16.75,21.0,48.0,11.925,14.4,25.0,31.5
2013-01-06,16.75,18.533333333333328,8.0,14.633333333333333,5.333333333333334,6.0,15.6,8.75,52.5,13.5,17.53333333333333,14.0,26.0,61.66666666666667,9.0,15.0,23.5,16.75,21.0,48.0,11.85,14.4,23.333333333333336,31.5
2013-01-07,16.75,18.616666666666667,9.5,14.616666666666667,5.666666666666666,6.0,15.6,8.625,52.5,13.5,17.566666666666666,14.0,26.0,68.33333333333333,9.0,15.0,23.5,16.75,21.0,48.0,11.775,14.4,21.666666666666664,31.5
2013-01-08,16.75,18.7,9.5,14.6,6.0,6.0,15.6,8.5,52.8,13.533333333333333,17.6,14.0,25.5,75.0,9.0,15.0,23.5,16.75,21.0,48.0,11.7,14.433333333333332,20.0,31.5
2013-01-09,16.75,18.75,9.5,14.6,6.0,6.0,15.6,8.25,52.8,13.566666666666668,17.4,14.0,25.5,65.0,9.0,15.0,23.5,16.75,21.0,49.0,11.7,14.466666666666667,20.0,31.5
2013-01-10,16.75,18.45,9.5,14.8,5.5,6.0,15.6,8.25,52.8,13.6,17.4,14.0,26.0,70.0,9.0,15.0,23.5,16.75,21.0,49.0,11.7,14.5,20.0,31.25
2013-01-11,17.0,17.75,9.5,14.7,6.0,6.0,15.6,8.25,52.9,13.75,17.5,14.0,26.0,65.0,9.0,15.0,23.5,17.0,21.0,49.0,10.0,14.5,21.0,31.25
2013-01-12,16.75,18.2,9.5,14.6,6.0,6.0,15.6,8.25,52.8,13.75,17.5,14.0,17.0,67.0,9.0,15.0,23.5,16.75,21.0,49.0,10.0,14.5,21.0,31.25
2013-01-13,16.8125,18.35,9.5,14.5,6.0,6.0,15.6,8.25,52.8,13.75,17.53333333333333,14.0,20.0,69.0,9.0,15.0,23.5,16.8125,21.0,49.0,10.0,14.5,20.75,31.25
2013-01-14,16.875,18.5,10.5,14.4,6.0,6.0,15.6,8.25,53.0,13.75,17.566666666666666,14.0,23.0,71.0,9.0,15.0,23.5,16.875,21.0,49.0,10.0,14.5,20.5,31.25
2013-01-15,16.9375,18.65,10.5,14.3,6.0,6.0,15.6,8.25,53.0,13.8,17.6,14.0,26.0,73.0,9.0,15.0,23.5,16.9375,21.0,49.0,10.0,14.466666666666667,20.25,31.25
2013-01-16,17.0,18.8,10.5,14.5,6.0,7.0,15.6,8.25,52.5,13.85,17.7,14.0,24.2,75.0,9.0,15.066666666666668,23.5,17.0,21.0,49.0,10.5,14.433333333333332,20.0,31.25
2013-01-17,17.0,18.7,10.5,14.35,6.0,7.0,15.6,8.25,53.0,13.9,17.75,14.0,26.0,75.0,8.0,15.133333333333333,23.5,17.0,21.0,49.0,10.5,14.4,20.0,31.25
2013-01-18,16.75,18.4,10.5,14.5,6.0,8.0,15.6,8.25,52.8,13.9,17.8,14.333333333333332,26.0,70.0,8.0,15.2,23.5,16.75,21.0,49.0,10.5,14.45,21.0,31.25
2013-01-19,17.0,18.95,10.5,14.4,6.0,7.0,15.6,7.6125,53.0,13.8,17.75,14.666666666666668,26.0,70.0,8.0,15.2,23.5,17.0,21.0,49.0,9.75,14.45,25.0,31.1875
2013-01-20,17.0,18.966666666666672,10.5,14.383333333333333,6.166666666666666,7.0,17.233333333333334,6.975,53.0,13.8,17.75,15.0,26.0,70.0,8.0,15.233333333333333,23.5,17.0,21.0,49.33333333333333,9.0,14.45,24.333333333333336,31.125
2013-01-21,17.0,18.983333333333334,16.0,14.366666666666667,6.333333333333334,7.0,18.866666666666667,6.3375,53.0,13.7,17.75,15.0,26.0,70.0,8.0,15.266666666666667,23.5,17.0,21.0,49.66666666666667,8.25,14.4,23.666666666666664,31.0625
2013-01-22,17.0,19.0,16.0,14.35,6.5,7.0,20.5,5.7,53.0,14.133333333333333,17.75,15.0,26.0,70.0,8.0,15.3,23.5,17.0,21.0,50.0,7.5,14.433333333333332,23.0,31.0
2013-01-23,17.035714285714292,18.7,16.0,14.25,6.0,7.0,20.5,5.642857142857142,53.0,14.566666666666668,17.8,14.0,26.0,70.0,8.0,15.3,23.5,17.035714285714292,21.0,50.0,7.428571428571429,14.466666666666667,22.0,31.0
2013-01-24,17.07142857142857,19.0,16.0,14.25,6.0,7.0,20.5,5.585714285714285,53.0,15.0,17.75,14.0,26.0,70.0,7.0,15.5,23.5,17.07142857142857,21.0,50.0,7.357142857142858,14.5,25.0,31.0
2013-01-25,17.107142857142858,18.82,16.0,14.36,5.5,7.0,21.0,5.5285714285714285,52.975,15.6,17.78,14.0,26.0,70.0,7.6,15.5,23.5,17.107142857142858,22.0,50.0,7.2857142857142865,14.5,23.57142857142857,31.0
2013-01-26,17.142857142857142,18.64,16.5,14.47,5.5,7.0,21.5,5.471428571428572,52.95,15.633333333333333,17.81,14.0,26.0,70.0,8.2,15.5,23.5,17.142857142857142,21.0,50.0,7.2142857142857135,14.5,22.142857142857146,31.0
2013-01-27,17.17857142857143,18.46,17.0,14.58,5.666666666666666,7.0,22.0,5.414285714285715,52.925,15.666666666666668,17.84,14.0,26.0,70.0,8.8,15.5,23.5,17.17857142857143,21.333333333333336,50.0,7.142857142857142,14.5,20.714285714285715,31.0
2013-01-28,17.214285714285708,18.28,17.5,14.69,5.833333333333334,7.0,22.5,5.357142857142857,52.9,15.7,17.87,14.0,26.0,70.0,9.4,15.5,23.5,17.214285714285708,21.666666666666664,50.0,7.071428571428571,14.5,19.285714285714285,31.0
2013-01-29,17.25,18.1,18.0,14.8,6.0,7.0,23.0,5.3,52.8,16.12,17.9,15.0,26.0,70.0,10.0,15.5,23.5,17.25,22.0,50.0,7.0,14.5,17.857142857142858,31.0
2013-01-30,17.25,18.6,18.0,14.65,6.0,7.0,23.0,5.3,53.0,16.54,18.0,15.0,26.0,70.0,10.0,15.5,23.5,17.25,22.0,50.0,6.8,14.5,16.42857142857143,31.0
2013-01-31,17.25,18.8,18.0,14.666666666666668,6.0,7.0,21.0,5.3,53.2,16.96,18.0,15.0,26.0625,70.0,10.0,15.6,24.0,17.25,22.0,50.0,6.8,14.5,15.0,31.0
2013-02-01,17.25,19.15,18.0,14.683333333333332,6.0,7.0,21.0,5.3,53.4,17.38,18.0,14.666666666666668,26.125,70.0,10.0,15.6,24.0,17.25,22.0,50.0,6.8,14.6,14.4,31.0
2013-02-02,17.3,19.0,17.5,14.7,5.0,7.0,21.0,5.3,53.6,17.8,18.0,14.333333333333332,26.1875,70.0,9.0,15.6,24.0,17.3,22.0,50.0,6.725,14.6,13.8,31.0
2013-02-03,17.2,18.85,17.0,14.583333333333332,5.5,7.0,21.0,5.3,53.8,18.0,18.0,14.0,26.25,70.0,9.333333333333334,15.6,24.0,17.2,22.0,50.0,6.65,14.65,13.2,31.0
2013-02-04,17.1,18.7,16.5,14.466666666666667,6.0,7.0,21.0,5.3,54.0,18.2,18.0,14.0,26.3125,70.0,9.666666666666666,15.6,24.0,17.1,22.0,50.0,6.575,14.65,12.6,31.0
2013-02-05,17.0,18.55,16.5,14.35,6.5,7.0,21.0,5.3,54.5,18.4,18.0,15.0,26.375,70.0,10.0,15.6,24.0,17.0,22.0,50.0,6.5,14.65,12.0,31.0
2013-02-06,17.1,18.3,16.5,14.75,7.0,7.0,21.0,5.3,54.5,18.6,18.2,14.0,26.4375,72.0,9.0,15.6,24.0,17.1,22.0,50.0,6.5,14.65,6.0,31.0
2013-02-07,17.0,18.55,16.5,14.75,7.0,7.0,21.0,5.3,54.5,18.8,18.2,14.0,26.5,70.0,9.0,15.9,24.0,17.0,22.0,50.0,6.5,14.65,7.0,31.0
2013-02-08,17.0,18.55,16.5,14.71,7.0,7.0,21.0,5.3,55.0,19.1,18.2,14.0,27.0,70.0,8.0,15.9,24.0,17.0,21.0,49.9,6.5,14.7,9.5,31.0
2013-02-09,17.0,18.75,16.5,14.8,6.5,7.0,21.0,5.15,55.0,19.0,18.1,14.0,27.5,70.0,8.5,15.9,24.0,17.0,12.0,49.9,6.3,14.7,12.0,31.0625
2013-02-10,17.03333333333333,18.85,16.5,14.725,6.666666666666666,7.0,21.0,5.0,55.0,18.9,18.066666666666666,14.0,28.0,70.0,9.0,15.933333333333332,24.0,17.03333333333333,21.0,49.93333333333333,6.1,14.7,11.333333333333332,31.125
2013-02-11,17.066666666666666,18.95,17.0,14.65,6.833333333333334,7.0,21.0,4.85,55.0,18.7,18.033333333333328,14.0,26.0,70.0,9.5,15.966666666666667,24.0,17.066666666666666,21.0,49.96666666666667,5.9,14.75,10.666666666666668,31.1875
2013-02-12,17.1,19.05,17.0,14.575,7.0,7.0,21.0,4.7,55.0,18.866666666666667,18.0,14.0,17.0,70.0,10.0,16.0,24.0,17.1,21.0,50.0,5.7,14.75,10.0,31.25
2013-02-13,17.0,18.65,17.0,14.5,6.0,7.0,21.0,5.0,56.0,19.033333333333328,18.25,14.0,26.0,70.0,10.0,16.0,24.0,17.0,21.0,50.0,5.7,14.75,11.0,31.25
2013-02-14,17.0,20.05,17.0,14.5,6.0,7.0,21.0,4.5,56.5,19.2,18.2,14.0,26.0,45.0,10.0,16.0,24.0,17.0,22.0,50.0,5.3,14.75,15.0,31.25
2013-02-15,17.0,19.35,17.0,14.65,6.0,7.0,21.0,4.5,56.0,19.25,18.2,14.0,26.0,70.0,10.0,16.0,25.0,17.0,21.0,50.5,5.325,14.8,6.0,31.25
2013-02-16,17.2,18.0,17.0,14.5,7.0,7.0,21.0,4.5,56.0,19.2,18.2,14.0,26.0,70.0,10.0,16.0,25.0,17.2,21.0,50.5,5.35,14.8,7.0,31.25
2013-02-17,17.16,18.33333333333333,17.0,14.6,6.666666666666666,7.0,20.166666666666668,4.5,56.0,19.0,18.216666666666672,14.0,26.0,70.0,10.0,16.05,25.0,17.16,22.0,50.66666666666667,5.375,14.85,6.8,31.25
2013-02-18,17.12,18.666666666666668,15.0,14.7,6.333333333333334,7.0,19.33333333333333,4.5,56.0,18.85,18.233333333333334,14.0,27.2,70.0,10.0,16.1,25.0,17.12,22.0,50.83333333333333,5.4,14.85,6.6,31.25
2013-02-19,17.08,19.0,15.0,14.8,6.0,7.0,18.5,4.5,56.5,18.766666666666666,18.25,14.0,26.0,70.0,10.0,16.15,25.0,17.08,21.0,51.0,5.425,14.8,6.4,31.25
2013-02-20,17.04,18.5,15.0,14.7,6.0,8.0,18.83333333333333,4.533333333333333,56.5,18.683333333333334,18.3,14.0,26.0,75.0,10.0,16.15,25.0,17.04,21.0,52.0,5.45,14.75,6.2,31.25
2013-02-21,17.0,18.5,15.0,14.642857142857142,6.0,7.0,19.166666666666668,4.566666666666666,56.25,18.6,18.25,14.0,26.0,70.0,10.0,16.15,25.0,17.0,21.0,52.0,5.475,14.7,6.0,31.25
2013-02-22,17.15,18.8,15.0,14.585714285714287,6.5,7.0,19.5,4.6,56.0,18.45,18.25,14.0,26.0,75.0,10.0,16.15,25.0,17.15,21.0,52.0,5.5,14.75,8.0,31.25
2013-02-23,17.4,19.0,15.0,14.528571428571427,6.0,7.0,19.5,4.6,56.0,17.9,18.25,14.0,26.0,75.0,10.0,16.15,25.0,17.4,21.0,53.5,5.5,14.8,11.0,31.2625
2013-02-24,17.233333333333334,18.933333333333334,14.333333333333332,14.471428571428573,6.166666666666666,7.0,19.5,4.6,56.5,17.7,18.266666666666666,14.0,27.0,75.0,10.0,16.183333333333334,25.0,17.233333333333334,22.0,54.0,5.5,14.85,11.0,31.275
2013-02-25,17.066666666666666,18.866666666666667,13.666666666666668,14.414285714285713,6.333333333333334,7.0,19.5,4.6,56.5,17.6,18.283333333333328,14.0,26.0,75.0,10.0,16.21666666666667,25.0,17.066666666666666,21.0,54.5,5.5,13.7,11.0,31.2875
2013-02-26,16.9,18.8,13.0,14.357142857142858,6.5,7.0,19.5,4.6,56.5,17.44,18.3,15.0,26.0,75.0,10.0,16.25,25.0,16.9,21.0,55.0,5.5,14.05,11.0,31.3
2013-02-27,16.85,19.25,13.0,14.3,6.0,7.0,19.5,4.6,56.0,17.28,18.2,14.0,26.0,75.0,10.0,16.25,25.5,16.85,22.0,55.0,5.5,14.4,10.0,31.3
2013-02-28,17.0,19.1,13.0,14.35,7.0,7.0,19.5,4.6,56.16666666666667,17.12,18.25,14.0,26.0,75.0,10.0,16.25,25.5,17.0,22.0,56.0,5.5,14.75,12.0,31.35
2013-03-01,16.2,19.4,13.0,14.15,6.5,7.0,20.0,4.6,56.33333333333333,16.96,18.0,14.0,26.0,75.0,10.0,16.25,25.5,16.2,22.0,56.0,5.5,14.85,12.0,31.35
2013-03-02,15.25,19.7,13.0,14.05,6.5,7.0,20.0,4.7,56.5,16.8,18.1,14.0,26.0,75.0,9.0,16.25,25.5,16.3,22.0,56.0,5.55,14.9,10.0,31.35
2013-03-03,15.333333333333332,19.0,13.0,13.95,6.333333333333334,7.25,20.0,4.8,56.0,16.5,18.1,14.0,25.5,75.0,9.333333333333334,16.28333333333333,25.5,16.416666666666668,22.0,56.0,5.6,14.8,9.333333333333334,31.35
2013-03-04,15.416666666666668,18.3,12.0,13.85,6.166666666666666,7.5,20.0,4.9,56.0,16.4,18.1,14.0,26.0,75.0,9.666666666666666,16.316666666666666,25.5,16.53333333333333,22.0,56.0,5.65,14.85,8.666666666666666,31.35
2013-03-05,15.5,17.6,12.0,13.75,6.0,7.75,20.0,5.0,56.0,16.183333333333334,18.1,15.0,26.0,75.0,10.0,16.35,25.5,16.65,22.0,56.0,5.7,14.9,8.0,31.35
2013-03-06,15.5,18.65,12.0,13.75,6.0,8.0,20.0,5.2,56.5,15.966666666666667,18.2,15.0,26.0,75.0,10.0,16.4,25.5,16.75,22.0,56.0,5.7,14.95,8.0,31.35
2013-03-07,16.5,19.05,12.0,13.5,6.0,8.0,20.0,5.25,57.0,15.75,18.2,15.0,26.0,75.0,10.0,16.4,25.5,17.4,22.0,56.0,5.8,15.0,8.0,31.5
2013-03-08,16.4,18.65,12.0,13.25,6.2,8.0,20.0,5.25,57.0,15.6,18.2,14.666666666666668,26.0,75.0,9.0,16.4,25.5,18.75,22.0,56.0,5.8,15.1,7.0,31.5
2013-03-09,16.25,18.6,12.0,13.5,6.4,8.0,20.0,5.2375,57.5,15.0,18.15,14.333333333333332,26.0,75.0,9.25,16.4,25.5,17.2,22.0,56.0,5.775,15.0,11.0,31.5
2013-03-10,16.0,18.75,12.0,13.575,6.6,8.0,20.0,5.225,57.75,14.7,18.183333333333334,14.0,26.4,75.0,9.5,16.366666666666667,25.5,17.21666666666667,22.0,56.33333333333333,5.75,15.0,9.333333333333334,31.5
2013-03-11,15.75,18.9,11.0,13.65,6.8,8.0,20.0,5.2125,58.0,14.5,18.216666666666672,14.0,26.0,75.0,9.75,16.333333333333332,25.5,17.233333333333334,22.0,56.66666666666667,5.725,15.0,7.666666666666668,31.5
2013-03-12,15.5,19.05,11.0,13.725,7.0,8.0,20.0,5.2,58.0,14.433333333333332,18.25,15.0,26.0,75.0,10.0,16.3,25.5,17.25,22.0,57.0,5.7,15.066666666666668,6.0,31.5
2013-03-13,16.5,19.35,11.0,13.8,6.5,8.0,20.0,5.2,59.0,14.366666666666667,18.25,15.0,26.0,75.0,10.0,16.3,25.5,17.5,22.0,57.0,5.7,15.133333333333333,9.0,31.5
2013-03-14,16.5,19.75,11.0,13.8,6.5,8.0,20.0,5.2,60.0,14.3,18.35,15.0,26.0,80.0,10.0,16.3,25.5,18.5,22.0,57.0,5.7,15.2,8.0,31.5
2013-03-15,16.5,19.75,11.0,14.04,6.5,8.0,23.4,5.1,60.0,14.3,18.3,15.0,26.0,75.0,10.0,16.3,25.5,18.0,22.0,57.0,5.6,15.1,8.0,31.5
2013-03-16,15.6,20.05,11.0,14.28,7.0,8.0,26.8,5.075,60.25,14.4,18.5,15.0,26.0,75.0,10.0,16.35,25.5,18.0,22.0,57.0,5.575,15.0,9.0,31.5
2013-03-17,15.816666666666668,19.85,11.0,14.52,6.833333333333334,8.0,30.2,5.05,60.5,14.4,18.466666666666672,15.0,26.0,76.66666666666667,10.0,16.333333333333332,25.5,17.833333333333332,22.0,57.0,5.55,15.0,8.0,31.5
2013-03-18,16.03333333333333,19.65,10.0,14.76,6.666666666666666,8.0,33.6,5.025,60.5,14.0,18.433333333333334,15.0,26.0,78.33333333333333,10.0,16.316666666666666,25.5,17.666666666666668,22.0,57.0,5.525,14.9,7.0,31.5
2013-03-19,16.25,19.45,10.0,15.0,6.5,8.0,37.0,5.0,60.0,13.733333333333333,18.4,15.0,26.0,80.0,10.0,16.3,25.5,17.5,22.0,57.0,5.5,14.933333333333332,6.0,31.5
2013-03-20,15.75,18.7,10.0,15.0,6.5,8.0,20.0,5.0,60.25,13.466666666666667,18.5,15.0,26.0,80.0,10.0,16.3,25.5,18.75,22.0,57.0,5.5,14.966666666666667,8.0,31.5
2013-03-21,16.0,19.5,10.0,15.0,7.0,10.0,20.0,5.0,60.0,13.2,18.5,15.0,26.0,75.0,10.0,16.1,25.5,18.0,22.0,57.0,5.5,15.0,8.0,31.5
2013-03-22,16.35,22.25,10.0,15.0,6.5,9.6,20.0,5.0,59.75,13.0,18.75,15.0,26.666666666666664,75.0,10.0,16.08,25.5,17.85,22.0,57.0,5.5,15.1,12.4,31.7
2013-03-23,16.25,21.25,10.0,15.0,7.0,9.2,20.0,4.95,59.75,13.25,18.5,15.0,27.333333333333336,80.0,16.0,16.06,25.5,17.75,22.0,57.0,5.4,15.05,16.8,31.7
2013-03-24,16.125,21.18823529411765,10.0,15.0,7.0,8.8,20.0,4.9,60.0,13.25,18.466666666666672,15.0,28.0,80.0,15.461538461538463,16.04,25.5,17.75,22.0,57.0,5.3,15.05,21.2,31.7
2013-03-25,16.0,21.126470588235293,10.0,15.0,7.0,8.4,20.0,4.85,60.0,13.3,18.433333333333334,15.0,28.0,80.0,14.923076923076925,16.02,25.5,17.75,22.0,57.0,5.2,15.1,25.6,31.7
2013-03-26,15.875,21.064705882352946,10.0,15.0,7.0,8.0,20.0,4.8,60.0,13.255,18.4,15.0,28.0,80.0,14.384615384615385,16.0,25.5,17.75,22.0,57.0,5.1,15.083333333333332,30.0,31.7
2013-03-27,15.75,21.00294117647059,10.0,15.0,7.333333333333334,8.0,20.0,4.828571428571427,59.75,13.21,18.433333333333334,15.0,28.0,80.0,13.846153846153845,16.0,25.5,17.75,22.0,57.0,5.128571428571429,15.066666666666668,25.666666666666664,31.714285714285715
2013-03-28,15.625,20.94117647058824,10.0,15.0,7.666666666666666,8.0,20.0,4.8571428571428585,59.5,13.165,18.466666666666672,15.0,28.0,80.0,13.307692307692307,16.0,25.5,17.75,22.0,57.0,5.157142857142857,15.05,21.333333333333336,31.728571428571428
2013-03-29,15.5,20.87941176470588,10.0,15.0,8.0,8.0,20.2,4.885714285714285,59.25,13.12,18.5,15.0,28.0,79.28571428571428,12.769230769230768,16.0,25.5,17.75,22.0,57.0,5.185714285714286,15.033333333333333,17.0,31.742857142857147
2013-03-30,15.5,20.81764705882353,10.0,15.0,8.0,10.0,20.4,4.914285714285715,59.0,13.075,18.5,15.0,28.0,78.57142857142857,12.230769230769232,16.0,25.5,17.25,22.0,57.0,5.214285714285714,15.016666666666667,17.0,31.757142857142853
2013-03-31,15.5,20.75588235294117,10.333333333333332,15.0,8.166666666666666,9.333333333333334,20.6,4.942857142857143,59.33333333333333,13.03,18.58333333333333,15.0,28.0,77.85714285714283,11.692307692307693,16.066666666666666,25.5,17.166666666666668,22.0,57.33333333333333,5.242857142857143,15.0,16.333333333333332,31.771428571428572
2013-04-01,15.5,20.694117647058825,10.666666666666668,15.0,8.333333333333334,8.666666666666666,20.8,4.971428571428572,59.66666666666667,12.985,18.666666666666668,15.0,28.0,77.14285714285717,11.153846153846152,16.133333333333333,25.0,17.083333333333332,22.0,57.66666666666667,5.271428571428571,14.9,15.666666666666668,31.785714285714285
