date,Wheat_Local,Rice_B P T,Coriander_Other,Potato_Other
2006-07-07,890.0,1450.0,600.0,350.0
2006-07-08,884.0,1450.0,600.0,350.0
2006-07-09,878.3333333333335,1450.0,600.0,350.0
2006-07-10,872.6666666666665,1450.0,600.0,350.0
2006-07-11,867.0,1450.0,600.0,350.0
2006-07-12,860.0,1450.0,600.0,350.0
2006-07-13,880.0,1450.0,600.0,350.0
2006-07-14,870.0,1450.0,600.0,350.0
2006-07-15,870.0,1450.0,600.0,350.0
2006-07-16,872.6666666666665,1450.0,600.0,350.0
2006-07-17,875.3333333333335,1450.0,600.0,350.0
2006-07-18,878.0,1450.0,600.0,350.0
2006-07-19,886.0,1450.0,600.0,350.0
2006-07-20,890.0,1450.0,600.0,350.0
2006-07-21,890.0,1450.0,600.0,350.0
2006-07-22,890.0,1450.0,600.0,350.0
2006-07-23,890.0,1450.0,600.0,350.0
2006-07-24,890.0,1450.0,600.0,350.0
2006-07-25,890.0,1450.0,600.0,350.0
2006-07-26,889.0,1450.0,600.0,350.0
2006-07-27,900.0,1450.0,600.0,350.0
2006-07-28,877.0,1450.0,600.0,350.0
2006-07-29,886.0,1450.0,600.0,350.0
2006-07-30,890.6666666666665,1450.0,600.0,350.0
2006-07-31,895.3333333333335,1450.0,600.0,350.0
2006-08-01,900.0,1450.0,600.0,350.0
2006-08-02,900.0,1450.0,600.0,350.0
2006-08-03,880.0,1450.0,600.0,350.0
2006-08-04,890.0,1450.0,600.0,350.0
2006-08-05,886.0,1450.0,600.0,350.0
2006-08-06,890.5,1450.0,600.0,350.0
2006-08-07,895.0,1450.0,600.0,350.0
2006-08-08,899.5,1450.0,600.0,350.0
2006-08-09,904.0,1450.0,600.0,350.0
2006-08-10,908.5,1450.0,600.0,350.0
2006-08-11,913.0,1450.0,600.0,350.0
2006-08-12,940.0,1450.0,600.0,350.0
2006-08-13,947.0769230769232,1450.0,600.0,350.0
2006-08-14,954.1538461538463,1450.0,600.0,350.0
2006-08-15,961.2307692307692,1450.0,600.0,350.0
2006-08-16,968.3076923076924,1450.0,600.0,350.0
2006-08-17,975.3846153846154,1450.0,600.0,350.0
2006-08-18,982.4615384615383,1450.0,600.0,350.0
2006-08-19,989.5384615384617,1450.0,600.0,350.0
2006-08-20,996.6153846153846,1450.0,600.0,350.0
2006-08-21,1003.6923076923076,1450.0,600.0,350.0
2006-08-22,1010.7692307692308,1450.0,600.0,350.0
2006-08-23,1017.8461538461537,1450.0,600.0,350.0
2006-08-24,1024.923076923077,1450.0,600.0,350.0
2006-08-25,1032.0,1450.0,600.0,350.0
2006-08-26,1431.0,1450.0,600.0,350.0
2006-08-27,1402.25,1450.0,600.0,350.0
2006-08-28,1373.5,1450.0,600.0,350.0
2006-08-29,1344.75,1450.0,600.0,350.0
2006-08-30,1316.0,1450.0,600.0,350.0
2006-08-31,984.0,1450.0,600.0,350.0
2006-09-01,1108.0,1450.0,600.0,350.0
2006-09-02,992.0,1450.0,600.0,350.0
2006-09-03,984.6666666666665,1450.0,600.0,350.0
2006-09-04,977.3333333333335,1450.0,600.0,350.0
2006-09-05,970.0,1450.0,600.0,350.0
2006-09-06,1000.0,1450.0,600.0,350.0
2006-09-07,969.0,1450.0,600.0,350.0
2006-09-08,980.0,1450.0,600.0,350.0
2006-09-09,983.5,1450.0,600.0,350.0
2006-09-10,987.0,1450.0,600.0,350.0
2006-09-11,990.5,1450.0,600.0,350.0
2006-09-12,994.0,1450.0,600.0,350.0
2006-09-13,997.5,1450.0,600.0,350.0
2006-09-14,1001.0,1450.0,600.0,350.0
2006-09-15,1142.0,1450.0,600.0,350.0
2006-09-16,1105.5,1450.0,600.0,350.0
2006-09-17,1069.0,1450.0,600.0,350.0
2006-09-18,1032.5,1450.0,600.0,350.0
2006-09-19,996.0,1450.0,600.0,350.0
2006-09-20,1201.0,1450.0,600.0,350.0
2006-09-21,1163.5,1450.0,600.0,350.0
2006-09-22,1126.0,1450.0,600.0,350.0
2006-09-23,1088.5,1450.0,600.0,350.0
2006-09-24,1051.0,1450.0,600.0,350.0
2006-09-25,1013.5,1450.0,600.0,350.0
2006-09-26,976.0,1450.0,600.0,350.0
2006-09-27,1000.0,1450.0,600.0,350.0
2006-09-28,995.0,1450.0,600.0,350.0
2006-09-29,985.0,1450.0,600.0,350.0
2006-09-30,970.0,1450.0,600.0,350.0
2006-10-01,972.75,1450.0,600.0,350.0
2006-10-02,975.5,1450.0,600.0,350.0
2006-10-03,978.25,1450.0,600.0,350.0
2006-10-04,981.0,1450.0,600.0,350.0
2006-10-05,983.3333333333335,1450.0,600.0,350.0
2006-10-06,985.6666666666665,1450.0,600.0,350.0
2006-10-07,988.0,1450.0,600.0,350.0
2006-10-08,990.3333333333335,1450.0,600.0,350.0
2006-10-09,992.6666666666665,1450.0,600.0,350.0
2006-10-10,995.0,1450.0,600.0,350.0
2006-10-11,997.3333333333335,1450.0,600.0,350.0
2006-10-12,999.6666666666665,1450.0,600.0,350.0
2006-10-13,1002.0,1450.0,600.0,350.0
2006-10-14,1004.3333333333335,1450.0,600.0,350.0
2006-10-15,1006.6666666666665,1450.0,600.0,350.0
2006-10-16,1009.0,1450.0,600.0,350.0
2006-10-17,1011.3333333333335,1450.0,600.0,350.0
2006-10-18,1013.6666666666665,1450.0,600.0,350.0
2006-10-19,1016.0,1450.0,600.0,350.0
2006-10-20,1006.0,1450.0,600.0,350.0
2006-10-21,1063.857142857143,1450.0,600.0,350.0
2006-10-22,1121.7142857142858,1450.0,600.0,350.0
2006-10-23,1179.5714285714284,1450.0,600.0,350.0
2006-10-24,1237.4285714285713,1450.0,600.0,350.0
2006-10-25,1295.2857142857142,1450.0,600.0,350.0
2006-10-26,1353.142857142857,1450.0,600.0,350.0
2006-10-27,1411.0,1450.0,600.0,350.0
2006-10-28,1333.25,1450.0,600.0,350.0
2006-10-29,1255.5,1450.0,600.0,350.0
2006-10-30,1177.75,1450.0,600.0,350.0
2006-10-31,1100.0,1450.0,600.0,350.0
2006-11-01,1131.0,1450.0,600.0,350.0
2006-11-02,1011.0,1450.0,600.0,350.0
2006-11-03,1000.0,1450.0,600.0,350.0
2006-11-04,1037.1666666666667,1450.0,600.0,350.0
2006-11-05,1074.3333333333333,1450.0,600.0,350.0
2006-11-06,1111.5,1450.0,600.0,350.0
2006-11-07,1148.6666666666667,1450.0,600.0,350.0
2006-11-08,1185.8333333333333,1450.0,600.0,350.0
2006-11-09,1223.0,1450.0,600.0,350.0
2006-11-10,1235.0,1450.0,600.0,350.0
2006-11-11,950.0,1450.0,600.0,350.0
2006-11-12,993.5,1450.0,600.0,350.0
2006-11-13,1037.0,1450.0,600.0,350.0
2006-11-14,1080.5,1450.0,600.0,350.0
2006-11-15,1124.0,1450.0,600.0,350.0
2006-11-16,1167.5,1450.0,600.0,350.0
2006-11-17,1211.0,1450.0,600.0,350.0
2006-11-18,1175.0,1450.0,600.0,350.0
2006-11-19,1135.8333333333333,1450.0,600.0,350.0
2006-11-20,1096.6666666666667,1450.0,600.0,350.0
2006-11-21,1057.5,1450.0,600.0,350.0
2006-11-22,1018.3333333333335,1450.0,600.0,350.0
2006-11-23,979.1666666666667,1450.0,600.0,350.0
2006-11-24,940.0,1450.0,600.0,350.0
2006-11-25,1140.0,1450.0,600.0,350.0
2006-11-26,1176.6666666666667,1450.0,600.0,350.0
2006-11-27,1213.3333333333333,1450.0,600.0,350.0
2006-11-28,1250.0,1450.0,600.0,350.0
2006-11-29,1301.0,1450.0,600.0,350.0
2006-11-30,1231.0,1450.0,600.0,350.0
2006-12-01,1702.0,1450.0,600.0,350.0
2006-12-02,1229.0,1450.0,600.0,350.0
2006-12-03,1286.6666666666667,1450.0,600.0,350.0
2006-12-04,1344.3333333333333,1450.0,600.0,350.0
2006-12-05,1402.0,1450.0,600.0,350.0
2006-12-06,1230.0,1450.0,600.0,350.0
2006-12-07,964.0,1450.0,600.0,350.0
2006-12-08,963.0,1450.0,600.0,350.0
2006-12-09,1290.0,1450.0,600.0,350.0
2006-12-10,1304.0,1450.0,600.0,350.0
2006-12-11,1318.0,1450.0,600.0,350.0
2006-12-12,1332.0,1450.0,600.0,350.0
2006-12-13,1326.0,1450.0,600.0,350.0
2006-12-14,1174.0,1450.0,600.0,350.0
2006-12-15,1200.0,1450.0,600.0,350.0
2006-12-16,1350.0,1450.0,600.0,350.0
2006-12-17,1264.2,1450.0,600.0,350.0
2006-12-18,1178.4,1450.0,600.0,350.0
2006-12-19,1092.6,1450.0,600.0,350.0
2006-12-20,1006.8,1450.0,600.0,350.0
2006-12-21,921.0,1450.0,600.0,350.0
2006-12-22,1288.0,1450.0,600.0,350.0
2006-12-23,1145.0,1450.0,600.0,350.0
2006-12-24,1140.0,1450.0,600.0,350.0
2006-12-25,1135.0,1450.0,600.0,350.0
2006-12-26,1130.0,1450.0,600.0,350.0
2006-12-27,1125.0,1450.0,600.0,350.0
2006-12-28,1201.0,1450.0,600.0,350.0
2006-12-29,1325.0,1450.0,600.0,350.0
2006-12-30,1261.0,1450.0,600.0,350.0
2006-12-31,1273.25,1450.0,600.0,350.0
2007-01-01,1285.5,1450.0,600.0,350.0
2007-01-02,1297.75,1450.0,600.0,350.0
2007-01-03,1310.0,1450.0,600.0,350.0
2007-01-04,1180.0,1450.0,600.0,350.0
2007-01-05,1380.0,1450.0,600.0,350.0
2007-01-06,1321.0,1450.0,600.0,350.0
2007-01-07,1330.6666666666667,1450.0,600.0,350.0
2007-01-08,1340.3333333333333,1450.0,600.0,350.0
2007-01-09,1350.0,1450.0,600.0,350.0
2007-01-10,1251.0,1450.0,600.0,350.0
2007-01-11,1241.0,1450.0,600.0,350.0
2007-01-12,1187.4,1450.0,600.0,350.0
2007-01-13,1133.8,1450.0,600.0,350.0
2007-01-14,1080.2,1450.0,600.0,350.0
2007-01-15,1026.6,1450.0,600.0,350.0
2007-01-16,973.0,1450.0,600.0,350.0
2007-01-17,1101.0,1450.0,600.0,350.0
2007-01-18,1302.0,1450.0,600.0,350.0
2007-01-19,957.0,1450.0,600.0,350.0
2007-01-20,946.0,1450.0,600.0,350.0
2007-01-21,1447.666666666667,1450.0,600.0,350.0
2007-01-22,1949.333333333333,1450.0,600.0,350.0
2007-01-23,2451.0,1450.0,600.0,350.0
2007-01-24,1200.0,1450.0,600.0,350.0
2007-01-25,1180.0,1450.0,600.0,350.0
2007-01-26,1197.4285714285713,1450.0,600.0,350.0
2007-01-27,1214.857142857143,1450.0,600.0,350.0
2007-01-28,1232.2857142857142,1450.0,600.0,350.0
2007-01-29,1249.7142857142858,1450.0,600.0,350.0
2007-01-30,1267.142857142857,1450.0,600.0,350.0
2007-01-31,1284.5714285714284,1450.0,600.0,350.0
2007-02-01,1302.0,1450.0,600.0,350.0
2007-02-02,1214.2,1450.0,600.0,350.0
2007-02-03,1126.4,1450.0,600.0,350.0
2007-02-04,1038.6,1450.0,600.0,350.0
2007-02-05,950.8,1450.0,600.0,350.0
2007-02-06,863.0,1450.0,600.0,350.0
2007-02-07,957.25,1450.0,600.0,350.0
2007-02-08,1051.5,1450.0,600.0,350.0
2007-02-09,1145.75,1450.0,600.0,350.0
2007-02-10,1240.0,1450.0,600.0,350.0
2007-02-11,1260.0,1450.0,600.0,350.0
2007-02-12,1280.0,1450.0,600.0,350.0
2007-02-13,1300.0,1450.0,600.0,350.0
2007-02-14,1257.0,1450.0,600.0,350.0
2007-02-15,1214.0,1450.0,600.0,350.0
2007-02-16,1171.0,1450.0,600.0,350.0
2007-02-17,1128.0,1450.0,600.0,350.0
2007-02-18,1085.0,1450.0,600.0,350.0
2007-02-19,1042.0,1450.0,600.0,350.0
2007-02-20,999.0,1450.0,600.0,350.0
2007-02-21,956.0,1450.0,600.0,350.0
2007-02-22,913.0,1450.0,600.0,350.0
2007-02-23,870.0,1450.0,600.0,350.0
2007-02-24,906.0,1450.0,600.0,350.0
2007-02-25,897.3333333333335,1450.0,600.0,350.0
2007-02-26,888.6666666666665,1450.0,600.0,350.0
2007-02-27,880.0,1450.0,600.0,350.0
2007-02-28,830.0,1450.0,600.0,350.0
2007-03-01,800.0,1450.0,600.0,335.0
2007-03-02,794.0,1450.0,600.0,340.0
2007-03-03,804.0,1450.0,600.0,367.5
2007-03-04,805.0,1450.0,600.0,395.0
2007-03-05,806.0,1450.0,600.0,422.5
2007-03-06,807.0,1450.0,600.0,450.0
2007-03-07,810.2857142857142,1450.0,600.0,450.0
2007-03-08,813.5714285714287,1450.0,600.0,500.0
2007-03-09,816.8571428571429,1450.0,600.0,525.0
2007-03-10,820.1428571428571,1450.0,600.0,512.5
2007-03-11,823.4285714285713,1450.0,600.0,500.0
2007-03-12,826.7142857142858,1450.0,600.0,487.5
2007-03-13,830.0,1450.0,600.0,475.0
2007-03-14,845.0,1450.0,600.0,500.0
2007-03-15,865.0,1450.0,600.0,450.0
2007-03-16,846.0,1450.0,600.0,400.0
2007-03-17,880.0,1450.0,600.0,400.0
2007-03-18,880.25,1450.0,600.0,400.0
2007-03-19,880.5,1450.0,600.0,400.0
2007-03-20,880.75,1450.0,600.0,400.0
2007-03-21,881.0,1450.0,700.0,450.0
2007-03-22,915.0,1450.0,500.0,350.0
2007-03-23,880.0,1450.0,500.0,350.0
2007-03-24,887.0,1450.0,500.0,400.0
2007-03-25,888.6,1450.0,600.0,300.0
2007-03-26,890.2,1450.0,500.0,400.0
2007-03-27,891.8,1450.0,800.0,400.0
2007-03-28,893.4,1450.0,800.0,350.0
2007-03-29,895.0,1450.0,900.0,350.0
2007-03-30,880.0,1450.0,1000.0,300.0
2007-03-31,882.5,1450.0,1100.0,350.0
2007-04-01,885.0,1450.0,1050.0,362.5
2007-04-02,887.5,1450.0,1000.0,375.0
2007-04-03,890.0,1450.0,950.0,387.5
2007-04-04,880.0,1450.0,900.0,400.0
2007-04-05,879.1666666666665,1450.0,700.0,400.0
2007-04-06,878.3333333333335,1450.0,1100.0,350.0
2007-04-07,877.5,1450.0,900.0,400.0
2007-04-08,876.6666666666665,1450.0,600.0,400.0
2007-04-09,875.8333333333335,1450.0,700.0,400.0
2007-04-10,875.0,1450.0,1000.0,400.0
2007-04-11,870.0,1450.0,1000.0,500.0
2007-04-12,920.0,1450.0,500.0,500.0
2007-04-13,915.0,1450.0,900.0,450.0
2007-04-14,890.0,1450.0,600.0,500.0
2007-04-15,890.0,1450.0,700.0,500.0
2007-04-16,890.0,1450.0,700.0,550.0
2007-04-17,890.0,1450.0,600.0,525.0
2007-04-18,893.3333333333335,1450.0,700.0,550.0
2007-04-19,896.6666666666665,1450.0,700.0,550.0
2007-04-20,900.0,1450.0,600.0,525.0
2007-04-21,900.0,1450.0,700.0,550.0
2007-04-22,893.3333333333335,1450.0,600.0,500.0
2007-04-23,886.6666666666665,1450.0,900.0,500.0
2007-04-24,880.0,1450.0,1000.0,500.0
2007-04-25,880.0,1450.0,1000.0,550.0
2007-04-26,869.0,1450.0,1000.0,500.0
2007-04-27,851.0,1450.0,1000.0,550.0
2007-04-28,851.0,1450.0,900.0,500.0
2007-04-29,861.6666666666665,1450.0,866.6666666666665,508.33333333333326
2007-04-30,872.3333333333335,1450.0,833.3333333333335,516.6666666666666
2007-05-01,883.0,1450.0,800.0,525.0
2007-05-02,880.125,1450.0,766.6666666666665,533.3333333333334
2007-05-03,877.25,1450.0,733.3333333333333,541.6666666666666
2007-05-04,874.375,1450.0,700.0,550.0
2007-05-05,871.5,1450.0,650.0,550.0
2007-05-06,868.625,1450.0,700.0,550.0
2007-05-07,865.75,1450.0,700.0,550.0
2007-05-08,862.875,1450.0,700.0,500.0
2007-05-09,860.0,1450.0,800.0,525.0
2007-05-10,844.0,1450.0,600.0,516.6666666666666
2007-05-11,851.0,1450.0,500.0,508.33333333333326
2007-05-12,855.0,1450.0,600.0,500.0
2007-05-13,856.3333333333335,1450.0,600.0,500.0
2007-05-14,857.6666666666665,1450.0,600.0,600.0
2007-05-15,859.0,1450.0,500.0,500.0
2007-05-16,857.0,1450.0,500.0,550.0
2007-05-17,860.0,1450.0,500.0,550.0
2007-05-18,858.2,1450.0,500.0,550.0
2007-05-19,856.4,1450.0,450.0,550.0
2007-05-20,854.6,1450.0,400.0,550.0
2007-05-21,852.8,1450.0,433.33333333333326,550.0
2007-05-22,851.0,1450.0,466.66666666666674,550.0
2007-05-23,841.0,1450.0,500.0,550.0
2007-05-24,840.0,1450.0,500.0,500.0
2007-05-25,851.0,1450.0,1050.0,550.0
2007-05-26,851.0,1450.0,1600.0,500.0
2007-05-27,854.4285714285713,1450.0,1500.0,550.0
2007-05-28,857.8571428571429,1450.0,1500.0,500.0
2007-05-29,861.2857142857142,1450.0,1800.0,550.0
2007-05-30,864.7142857142858,1450.0,1800.0,550.0
2007-05-31,868.1428571428571,1450.0,2200.0,550.0
2007-06-01,871.5714285714287,1450.0,2600.0,550.0
2007-06-02,875.0,1450.0,3000.0,550.0
2007-06-03,868.25,1450.0,3000.0,550.0
2007-06-04,861.5,1450.0,2500.0,600.0
2007-06-05,854.75,1450.0,1800.0,550.0
2007-06-06,848.0,1450.0,1800.0,600.0
2007-06-07,865.3333333333335,1450.0,1500.0,550.0
2007-06-08,882.6666666666665,1450.0,1500.0,550.0
2007-06-09,900.0,1450.0,1300.0,500.0
2007-06-10,894.6,1450.0,1300.0,500.0
2007-06-11,889.2,1450.0,1250.0,550.0
2007-06-12,883.8,1450.0,1650.0,600.0
2007-06-13,878.4,1450.0,2150.0,550.0
2007-06-14,873.0,1450.0,2000.0,550.0
2007-06-15,868.0,1450.0,2500.0,550.0
2007-06-16,875.0,1450.0,2000.0,550.0
2007-06-17,876.0,1450.0,2500.0,550.0
2007-06-18,877.0,1450.0,2500.0,550.0
2007-06-19,878.0,1450.0,2500.0,550.0
2007-06-20,905.0,1450.0,3000.0,600.0
2007-06-21,919.0,1450.0,2500.0,600.0
2007-06-22,921.0,1450.0,2500.0,600.0
2007-06-23,916.0,1450.0,4000.0,600.0
2007-06-24,924.3333333333335,1450.0,3500.0,600.0
2007-06-25,932.6666666666665,1450.0,4000.0,600.0
2007-06-26,941.0,1450.0,4000.0,600.0
2007-06-27,950.0,1450.0,2500.0,700.0
2007-06-28,930.0,1450.0,2500.0,600.0
2007-06-29,933.0,1450.0,2500.0,650.0
2007-06-30,937.0,1450.0,2500.0,633.3333333333334
2007-07-01,941.0,1450.0,2500.0,616.6666666666666
2007-07-02,945.0,1450.0,2500.0,600.0
2007-07-03,949.0,1450.0,2000.0,650.0
2007-07-04,996.0,1450.0,2000.0,600.0
2007-07-05,960.0,1450.0,3000.0,600.0
2007-07-06,996.0,1450.0,4000.0,650.0
2007-07-07,1054.0,1450.0,3500.0,650.0
2007-07-08,1026.0,1450.0,3500.0,633.3333333333334
2007-07-09,998.0,1450.0,3500.0,616.6666666666666
2007-07-10,970.0,1450.0,2000.0,600.0
2007-07-11,1010.0,1450.0,3800.0,600.0
2007-07-12,1013.0,1450.0,4500.0,650.0
2007-07-13,1001.0,1450.0,4000.0,600.0
2007-07-14,998.25,1450.0,3500.0,600.0
2007-07-15,995.5,1450.0,3500.0,600.0
2007-07-16,992.75,1450.0,2500.0,650.0
2007-07-17,990.0,1450.0,3500.0,600.0
2007-07-18,1020.0,1450.0,3500.0,600.0
2007-07-19,1005.0,1450.0,3500.0,675.0
2007-07-20,1003.0,1450.0,4250.0,650.0
2007-07-21,1001.0,1450.0,5000.0,625.0
2007-07-22,999.0,1450.0,5750.0,600.0
2007-07-23,997.0,1450.0,6500.0,800.0
2007-07-24,995.0,1450.0,5166.666666666667,750.0
2007-07-25,1010.0,1450.0,3833.333333333334,700.0
2007-07-26,990.0,1450.0,2500.0,650.0
2007-07-27,980.0,1450.0,3500.0,650.0
2007-07-28,983.75,1450.0,3500.0,650.0
2007-07-29,987.5,1450.0,2500.0,650.0
2007-07-30,991.25,1450.0,3166.666666666666,666.6666666666666
2007-07-31,995.0,1450.0,3833.333333333333,683.3333333333334
2007-08-01,980.0,1450.0,4500.0,700.0
2007-08-02,980.0,1450.0,800.0,700.0
2007-08-03,1051.0,1450.0,700.0,650.0
2007-08-04,991.0,1450.0,800.0,650.0
2007-08-05,985.3333333333335,1450.0,1900.0,650.0
2007-08-06,979.6666666666665,1450.0,3000.0,650.0
2007-08-07,974.0,1450.0,2000.0,650.0
2007-08-08,1020.0,1450.0,2500.0,600.0
2007-08-09,980.0,1450.0,2500.0,616.6666666666666
2007-08-10,988.0,1450.0,2500.0,633.3333333333334
2007-08-11,994.0,1450.0,2500.0,650.0
2007-08-12,991.3333333333335,1450.0,2800.0,650.0
2007-08-13,988.6666666666665,1450.0,2616.6666666666665,666.6666666666666
2007-08-14,986.0,1450.0,2433.333333333333,683.3333333333334
2007-08-15,984.0,1450.0,2250.0,700.0
2007-08-16,982.0,1450.0,2250.0,700.0
2007-08-17,980.0,1450.0,2250.0,700.0
2007-08-18,990.0,1500.0,2250.0,650.0
2007-08-19,995.0,1500.0,2500.0,650.0
2007-08-20,1000.0,1500.0,1200.0,650.0
2007-08-21,1005.0,1500.0,1500.0,650.0
2007-08-22,970.0,1500.0,1100.0,700.0
2007-08-23,970.0,1500.0,900.0,700.0
2007-08-24,970.0,1505.0,1200.0,700.0
2007-08-25,990.0,1510.0,1200.0,650.0
2007-08-26,984.0,1515.0,1250.0,600.0
2007-08-27,978.0,1520.0,1500.0,700.0
2007-08-28,972.0,1525.0,1466.666666666667,716.6666666666665
2007-08-29,966.0,1533.333333333333,1433.333333333333,733.3333333333335
2007-08-30,960.0,1541.666666666667,1400.0,750.0
2007-08-31,964.0,1550.0,1000.0,700.0
2007-09-01,969.3333333333335,1550.0,900.0,700.0
2007-09-02,974.6666666666665,1550.0,900.0,700.0
2007-09-03,980.0,1550.0,1000.0,650.0
2007-09-04,985.3333333333335,1550.0,1000.0,700.0
2007-09-05,990.6666666666665,1550.0,1000.0,600.0
2007-09-06,996.0,1550.0,1000.0,650.0
2007-09-07,990.0,1550.0,2250.0,750.0
2007-09-08,1025.0,1550.0,3500.0,700.0
2007-09-09,1007.3333333333335,1550.0,2000.0,700.0
2007-09-10,989.6666666666665,1550.0,1500.0,750.0
2007-09-11,972.0,1550.0,1750.0,700.0
2007-09-12,1000.0,1550.0,2000.0,666.6666666666666
2007-09-13,970.0,1550.0,2250.0,633.3333333333334
2007-09-14,965.0,1550.0,2500.0,600.0
2007-09-15,935.0,1550.0,2200.0,600.0
2007-09-16,936.6666666666665,1550.0,1800.0,700.0
2007-09-17,938.3333333333335,1550.0,1800.0,700.0
2007-09-18,940.0,1550.0,2200.0,725.0
2007-09-19,950.0,1550.0,2200.0,700.0
2007-09-20,950.0,1550.0,2200.0,725.0
2007-09-21,975.0,1550.0,2500.0,700.0
2007-09-22,970.0,1550.0,2000.0,700.0
2007-09-23,980.3333333333335,1550.0,2000.0,700.0
2007-09-24,990.6666666666665,1550.0,2000.0,700.0
2007-09-25,1001.0,1550.0,1600.0,700.0
2007-09-26,1021.0,1550.0,1800.0,716.6666666666665
2007-09-27,1011.0,1550.0,2000.0,733.3333333333335
2007-09-28,1031.0,1550.0,2200.0,750.0
2007-09-29,1015.8333333333335,1550.0,2000.0,700.0
2007-09-30,1000.6666666666665,1550.0,1500.0,700.0
2007-10-01,985.5,1550.0,1400.0,700.0
2007-10-02,970.3333333333335,1550.0,1700.0,700.0
2007-10-03,955.1666666666665,1550.0,1800.0,750.0
2007-10-04,940.0,1550.0,1700.0,750.0
2007-10-05,960.0,1550.0,3000.0,700.0
2007-10-06,940.0,1550.0,2000.0,700.0
2007-10-07,941.6666666666665,1550.0,2500.0,700.0
2007-10-08,943.3333333333335,1550.0,2500.0,700.0
2007-10-09,945.0,1550.0,2000.0,700.0
2007-10-10,955.0,1540.0,2000.0,700.0
2007-10-11,1000.0,1530.0,2500.0,750.0
2007-10-12,995.0,1520.0,3000.0,700.0
2007-10-13,985.0,1527.5,3000.0,700.0
2007-10-14,983.3333333333335,1535.0,2800.0,750.0
2007-10-15,981.6666666666665,1542.5,2000.0,750.0
2007-10-16,980.0,1550.0,2000.0,700.0
2007-10-17,1014.0,1600.0,2200.0,750.0
2007-10-18,1000.0,1600.0,1100.0,750.0
2007-10-19,1010.0,1600.0,1000.0,750.0
2007-10-20,1033.0,1600.0,1250.0,750.0
2007-10-21,1032.0,1600.0,1500.0,750.0
2007-10-22,1031.0,1600.0,1600.0,750.0
2007-10-23,1030.0,1600.0,1300.0,750.0
2007-10-24,1019.0,1580.0,1300.0,700.0
2007-10-25,1125.0,1580.0,1200.0,750.0
2007-10-26,1025.0,1580.0,1133.3333333333333,750.0
2007-10-27,1011.0,1580.0,1066.6666666666667,750.0
2007-10-28,1004.6666666666665,1576.666666666667,1000.0,750.0
2007-10-29,998.3333333333335,1573.333333333333,1000.0,750.0
2007-10-30,992.0,1570.0,1200.0,750.0
2007-10-31,1000.0,1580.0,1000.0,750.0
2007-11-01,1000.0,1580.0,1000.0,750.0
2007-11-02,990.0,1570.0,800.0,700.0
2007-11-03,993.0,1570.0,800.0,700.0
2007-11-04,995.3333333333335,1570.0,700.0,750.0
2007-11-05,997.6666666666665,1570.0,666.6666666666666,750.0
2007-11-06,1000.0,1570.0,633.3333333333334,750.0
2007-11-07,1002.2857142857144,1570.0,600.0,750.0
2007-11-08,1004.5714285714287,1575.0,500.0,750.0
2007-11-09,1006.8571428571428,1575.0,600.0,1000.0
2007-11-10,1009.1428571428572,1575.0,600.0,966.6666666666665
2007-11-11,1011.4285714285713,1575.0,600.0,933.3333333333335
2007-11-12,1013.7142857142856,1575.0,600.0,900.0
2007-11-13,1016.0,1575.0,700.0,900.0
2007-11-14,1011.0,1550.0,700.0,650.0
2007-11-15,1016.0,1560.0,600.0,500.0
2007-11-16,1010.0,1560.0,600.0,700.0
2007-11-17,1006.0,1570.0,533.3333333333334,700.0
2007-11-18,998.3333333333335,1570.0,466.6666666666666,700.0
2007-11-19,990.6666666666665,1570.0,400.0,725.0
2007-11-20,983.0,1570.0,400.0,750.0
2007-11-21,988.0,1570.0,400.0,750.0
2007-11-22,990.0,1570.0,400.0,800.0
2007-11-23,984.0,1560.0,300.0,700.0
2007-11-24,976.75,1560.0,466.6666666666666,716.6666666666665
2007-11-25,969.5,1563.333333333333,633.3333333333333,733.3333333333335
2007-11-26,962.25,1566.666666666667,800.0,750.0
2007-11-27,955.0,1570.0,800.0,750.0
2007-11-28,952.0,1570.0,800.0,700.0
2007-11-29,961.0,1560.0,700.0,700.0
2007-11-30,977.0,1580.0,600.0,700.0
2007-12-01,950.0,1580.0,350.0,700.0
2007-12-02,955.0,1586.666666666667,350.0,700.0
2007-12-03,960.0,1593.333333333333,366.66666666666674,691.6666666666665
2007-12-04,965.0,1600.0,383.33333333333326,683.3333333333334
2007-12-05,963.0,1625.0,400.0,675.0
2007-12-06,975.0,1625.0,300.0,675.0
2007-12-07,976.0,1625.0,300.0,625.0
2007-12-08,975.0,1625.0,500.0,600.0
2007-12-09,978.3333333333335,1625.0,500.0,600.0
2007-12-10,981.6666666666665,1625.0,400.0,600.0
2007-12-11,985.0,1625.0,500.0,500.0
2007-12-12,1100.0,1630.0,500.0,500.0
2007-12-13,980.0,1625.0,500.0,500.0
2007-12-14,959.0,1625.0,400.0,600.0
2007-12-15,977.0,1620.0,350.0,550.0
2007-12-16,982.0,1623.333333333333,350.0,550.0
2007-12-17,987.0,1626.666666666667,500.0,375.0
2007-12-18,992.0,1630.0,400.0,400.0
2007-12-19,984.0,1630.0,400.0,400.0
2007-12-20,995.0,1620.0,400.0,425.0
2007-12-21,997.8571428571428,1620.7142857142858,400.0,450.0
2007-12-22,1000.7142857142856,1621.428571428571,400.0,450.0
2007-12-23,1003.5714285714287,1622.142857142857,400.0,458.33333333333326
