date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine,Apple_Apple,Banana_Pachha Bale,Rice_Other,Rice_Ratnachudi 718 5-749,Wheat_147 Average,Rice_B P T,Apple_Other,Potato_Red,Wheat_Dara
2005-05-08,6.916666666666666,8.721428571428572,4.0,6.614285714285715,4.066666666666666,5.333333333333334,12.0,5.6,46.6,5.9,9.65,5.5,12.0,32.666666666666664,5.333333333333334,9.028571428571428,12.8,7.675,13.742857142857142,31.142857142857146,5.65,6.456
2005-05-09,6.933333333333334,8.72857142857143,4.0,6.671428571428571,4.133333333333333,5.416666666666666,12.0,5.6,46.6,5.85,9.65,5.5,12.0,33.333333333333336,5.666666666666666,9.042857142857144,12.8,7.6,13.749450549450549,31.714285714285715,5.65,6.4620000000000015
2005-05-10,6.95,8.735714285714286,4.0,6.7285714285714295,4.2,5.5,12.0,5.5,46.6,5.8,9.65,5.5,12.0,34.0,6.0,9.057142857142855,12.5,7.525,13.756043956043953,32.285714285714285,5.65,6.468
2005-05-11,6.966666666666666,8.742857142857144,4.0,6.7857142857142865,4.133333333333333,5.8,12.0,5.5,46.8,5.8,9.7,5.5,12.0,35.333333333333336,6.0,9.071428571428571,12.5,7.45,13.762637362637365,32.85714285714286,5.68,6.474
2005-05-12,6.9833333333333325,8.75,4.0,6.8428571428571425,4.066666666666666,5.6,12.0,5.4,46.75,5.8,9.75,6.0,12.0,36.66666666666666,6.0,9.085714285714284,12.5,7.375,13.769230769230768,33.42857142857143,5.68,6.48
2005-05-13,7.0,8.55,4.0,6.9,4.0,5.6,12.0,5.4,46.85,5.05,9.7,5.9,12.0,38.0,6.0,9.1,12.5,7.3,13.775824175824175,34.0,5.75,6.48
2005-05-14,7.0,8.5,3.8,6.925,4.2,5.5,12.0,5.45,46.5,5.05,9.6,5.8,12.0,38.0,5.5,9.125,12.5,7.2625,13.782417582417581,34.125,5.75,6.48
2005-05-15,7.0,8.35,4.0,6.95,4.0,5.5,12.0,5.5,46.33333333333333,5.083333333333333,9.633333333333333,5.7,12.0,38.0,5.0,9.15,12.5,7.225,13.78901098901099,34.25,5.7666666666666675,6.48
2005-05-16,7.0,8.2,4.2,6.975,4.0,5.5,12.0,5.5,46.16666666666667,5.116666666666667,9.666666666666666,5.6,12.0,38.0,4.5,9.175,12.5,7.1875,13.795604395604393,34.375,5.783333333333334,6.48
2005-05-17,7.0,8.05,4.0,7.0,4.0,5.5,12.0,5.5,46.0,5.15,9.7,5.5,12.0,38.0,4.0,9.2,12.5,7.15,13.802197802197805,34.5,5.8,6.48
2005-05-18,7.0,8.9,4.1,7.0,4.0,5.5,12.0,5.5,46.1,5.166666666666666,9.8,5.75,12.0,32.5,6.0,9.2,12.5,7.15,13.808791208791206,34.5,5.816666666666666,6.48
2005-05-19,7.0,9.25,4.0,7.2,4.2,5.2,12.0,5.5,46.0,5.183333333333334,9.7,5.25,12.0,32.0,5.0,9.3,12.5,7.15,13.815384615384614,34.5,5.833333333333334,6.48
2005-05-20,7.02,8.75,3.733333333333333,7.25,4.266666666666667,5.0,12.0,5.5,46.2,5.2,9.65,5.35,12.0,32.5,6.0,9.3,12.5,7.17,13.821978021978026,34.5,5.85,6.48
2005-05-21,7.04,8.5,3.466666666666667,7.25,4.333333333333333,4.8,12.0,5.5,46.1,5.2,9.6,5.45,12.0,32.0,5.0,9.4,12.3,7.19,13.82857142857143,35.0,5.9,6.5
2005-05-22,7.06,8.516666666666666,3.2,7.25,4.4,4.6,12.0,5.4,46.16666666666667,5.233333333333333,9.633333333333333,5.55,12.0,33.5,5.166666666666666,9.4,12.3,7.21,13.835164835164836,35.0,5.933333333333334,6.5
2005-05-23,7.08,8.533333333333333,3.2,7.25,4.2,4.6,12.0,5.4,46.23333333333333,5.266666666666667,9.666666666666666,5.65,12.0,35.0,5.333333333333334,9.4,12.0,7.23,13.841758241758239,35.0,5.966666666666666,6.5
2005-05-24,7.1,8.55,3.2,7.25,4.4,4.5,12.0,5.4,46.3,5.3,9.7,5.75,12.0,36.5,5.5,9.4,12.0,7.25,13.848351648351647,35.0,6.0,6.5
2005-05-25,7.133333333333334,8.5,3.2,7.25,4.5,4.5,12.0,5.4,46.5,5.3,9.65,5.5,12.0,33.0,7.0,9.4,12.0,7.333333333333334,13.854945054945054,35.0,6.0,6.5
2005-05-26,7.166666666666666,9.6,2.5,7.25,4.2,4.2,12.0,5.4,46.4,5.3,9.7,5.458333333333334,11.916666666666668,32.0,5.5,9.4,12.0,7.416666666666666,13.861538461538462,35.0,6.1,6.5
2005-05-27,7.2,8.9,3.0,7.25,4.5,4.5,12.0,5.4,46.4,5.3,9.7,5.416666666666666,11.833333333333332,32.0,3.0,9.4,12.0,7.5,13.868131868131867,35.0,6.1,6.55
2005-05-28,7.2,8.75,2.5,7.255172413793104,4.5,4.2,12.0,5.4,46.5,5.25,9.75,5.375,11.75,32.75,4.0,9.406896551724136,12.0,7.4,13.874725274725273,35.06896551724138,6.15,6.55
2005-05-29,7.2,8.633333333333333,2.516,7.2603448275862075,4.56,4.0,12.0,5.5,46.53333333333333,5.301086956521738,9.733333333333334,5.333333333333334,11.666666666666668,33.5,5.0,9.413793103448276,12.0,7.383333333333334,13.881318681318678,35.13793103448276,6.15036231884058,6.557608695652174
2005-05-30,7.2,8.516666666666666,2.532,7.26551724137931,4.62,3.8,12.0,5.5,46.56666666666667,5.352173913043479,9.716666666666667,5.291666666666666,11.583333333333332,34.25,6.0,9.420689655172414,12.0,7.366666666666666,13.887912087912088,35.206896551724135,6.15072463768116,6.565217391304348
2005-05-31,7.2,8.4,2.548,7.270689655172413,4.68,3.6,12.0,5.4,46.6,5.403260869565218,9.7,5.25,11.5,35.0,7.0,9.427586206896553,11.8,7.35,13.894505494505493,35.27586206896552,6.1510869565217385,6.572826086956521
2005-06-01,7.2,9.35,2.564,7.275862068965517,4.74,3.4,12.0,5.4,46.5,5.4543478260869565,9.6,6.0,11.5,36.0,6.0,9.434482758620687,11.8,7.366666666666666,13.9010989010989,35.3448275862069,6.151449275362319,6.580434782608696
2005-06-02,7.2,9.35,2.58,7.281034482758621,4.8,3.2,12.0,5.4,46.4,5.505434782608696,9.65,6.0,11.5,35.0,5.5,9.441379310344828,11.8,7.383333333333334,13.907692307692306,35.413793103448285,6.151811594202899,6.58804347826087
2005-06-03,7.2,8.25,2.8,7.2862068965517235,4.5,2.75,12.0,5.3,46.5,5.556521739130435,9.7,5.995901639344263,11.51639344262295,35.0,7.5,9.448275862068963,11.8,7.4,13.914285714285713,35.48275862068965,6.152173913043479,6.5956521739130425
2005-06-04,7.3,9.15,2.5,7.291379310344827,4.5,2.8,12.0,5.3,46.6,5.607608695652174,9.75,5.991803278688525,11.5327868852459,32.0,5.5,9.455172413793104,11.8,7.4,13.920879120879118,35.55172413793103,6.152536231884057,6.603260869565218
2005-06-05,7.2666666666666675,8.933333333333334,2.75,7.296551724137932,4.6,3.466666666666667,12.0,5.4,46.6,5.658695652173913,9.75,5.987704918032787,11.549180327868855,33.0,5.833333333333334,9.462068965517242,11.8,7.35,13.927472527472528,35.620689655172406,6.152898550724638,6.610869565217391
2005-06-06,7.2333333333333325,8.716666666666667,2.5,7.301724137931035,5.0,4.133333333333334,12.0,5.5,46.6,5.709782608695653,9.75,5.9836065573770485,11.565573770491802,34.0,6.166666666666666,9.468965517241381,11.8,7.3,13.934065934065936,35.6896551724138,6.153260869565218,6.618478260869565
2005-06-07,7.2,8.5,2.8,7.306896551724138,5.2,4.8,12.0,5.4,46.6,5.7608695652173925,9.75,5.979508196721312,11.581967213114753,35.0,6.5,9.475862068965515,11.8,7.25,13.940659340659339,35.75862068965517,6.153623188405797,6.626086956521739
2005-06-08,7.25,8.5,3.0,7.312068965517242,5.0,4.8,12.0,5.4,46.5,5.8119565217391305,9.7,5.975409836065572,11.598360655737705,35.0,5.5,9.482758620689657,11.8,7.3,13.947252747252744,35.827586206896555,6.153985507246376,6.6336956521739125
2005-06-09,7.3,8.15,3.0,7.317241379310344,5.2,4.2,12.0,5.4,46.0,5.86304347826087,9.7,5.971311475409838,11.614754098360656,35.0,6.0,9.489655172413793,11.8,7.4,13.953846153846154,35.89655172413793,6.1543478260869575,6.641304347826088
2005-06-10,7.328571428571429,8.35,3.2,7.32241379310345,5.2,4.2,12.0,5.5,45.9,5.914130434782609,9.65,5.967213114754099,11.631147540983608,35.0,5.5,9.496551724137932,11.8,7.428571428571429,13.96043956043956,35.96551724137932,6.154710144927536,6.648913043478261
2005-06-11,7.357142857142858,8.2,3.0,7.327586206896553,5.2,4.2,12.0,5.5,45.96666666666667,5.965217391304347,9.666666666666666,5.963114754098361,11.647540983606556,35.0,5.25,9.503448275862068,11.7,7.457142857142856,13.967032967032967,36.03448275862068,6.155072463768116,6.656521739130435
2005-06-12,7.385714285714285,8.183333333333334,3.0,7.3327586206896544,5.2,4.8,12.0,5.5,46.03333333333333,6.016304347826088,9.683333333333334,5.959016393442624,11.663934426229508,35.0,5.0,9.510344827586207,11.7,7.485714285714287,13.973626373626375,36.10344827586207,6.1554347826086975,6.664130434782609
2005-06-13,7.414285714285715,8.166666666666666,3.0,7.337931034482758,5.2,4.8,12.0,5.5,46.1,6.067391304347826,9.7,5.9549180327868845,11.68032786885246,35.0,4.75,9.517241379310343,11.7,7.514285714285713,13.980219780219779,36.17241379310345,6.155797101449275,6.671739130434783
2005-06-14,7.442857142857143,8.15,3.0,7.343103448275862,5.0,4.2,12.0,5.5,46.16666666666667,6.118478260869565,9.716666666666667,5.950819672131147,11.696721311475411,35.0,4.5,9.524137931034485,11.5,7.542857142857144,13.986813186813187,36.24137931034483,6.156159420289855,6.679347826086956
2005-06-15,7.4714285714285715,7.8,3.0,7.348275862068966,5.0,4.0,12.0,5.4,46.23333333333333,6.169565217391305,9.733333333333334,5.94672131147541,11.71311475409836,36.0,4.5,9.531034482758619,11.5,7.571428571428571,13.993406593406592,36.31034482758621,6.156521739130435,6.6869565217391305
2005-06-16,7.5,7.7,3.0,7.353448275862068,5.0,4.2,12.0,5.4,46.3,6.2206521739130425,9.75,5.942622950819672,11.72950819672131,35.0,4.6,9.537931034482758,11.5,7.6,14.0,36.379310344827594,6.156884057971015,6.694565217391304
2005-06-17,7.8,8.3,3.1,7.358620689655173,4.6,4.0,12.0,5.433333333333334,46.0,6.271739130434782,9.65,5.938524590163934,11.745901639344266,36.0,4.4,9.544827586206896,11.5,7.6,14.0,36.44827586206897,6.157246376811594,6.702173913043477
2005-06-18,7.7,8.35,3.1,7.363793103448277,4.5,4.0,12.0,5.466666666666666,46.0,6.322826086956521,9.7,5.9344262295081975,11.762295081967213,35.0,5.0,9.551724137931037,11.5,7.6,14.0,36.51724137931035,6.157608695652174,6.709782608695653
2005-06-19,7.633333333333334,8.4,3.2,7.368965517241379,4.6,4.1,12.0,5.5,45.96666666666667,6.373913043478261,9.783333333333333,5.9303278688524586,11.778688524590164,34.666666666666664,6.583333333333334,9.558620689655172,11.5,7.55,14.0,36.586206896551715,6.1579710144927535,6.717391304347826
2005-06-20,7.566666666666666,8.45,3.2,7.374137931034483,4.8,4.2,12.0,5.5,45.93333333333333,6.425,9.866666666666667,5.926229508196722,11.795081967213116,34.333333333333336,8.166666666666668,9.565517241379313,11.5,7.5,14.0,36.6551724137931,6.158333333333334,6.725
2005-06-21,7.5,8.5,3.2,7.379310344827586,4.8,4.2,12.0,5.5,45.9,6.476086956521739,9.95,5.922131147540983,11.811475409836069,34.0,9.75,9.572413793103447,11.5,7.45,14.0,36.72413793103448,6.158695652173913,6.732608695652174
2005-06-22,7.55,8.2,3.2,7.384482758620689,4.8,4.2,12.0,5.5,45.85,6.527173913043479,9.95,5.918032786885246,11.827868852459016,35.0,4.5,9.579310344827586,11.5,7.4833333333333325,14.0,36.793103448275865,6.159057971014493,6.740217391304348
2005-06-23,7.6,8.45,3.2,7.389655172413793,4.8,4.1,12.0,5.5,46.0,6.578260869565217,9.95,5.913934426229508,11.844262295081966,35.0,4.8,9.586206896551724,11.5,7.5166666666666675,14.0,36.862068965517246,6.159420289855072,6.747826086956521
2005-06-24,7.65,8.25,3.0,7.3948275862068975,4.8,4.2,12.0,5.5,46.2,6.629347826086956,10.0,5.90983606557377,11.860655737704914,47.0,4.4,9.593103448275864,11.5,7.55,14.0,36.93103448275862,6.159782608695653,6.755434782608696
2005-06-25,7.628571428571429,9.1,3.2,7.4,4.8,5.2,12.0,5.5,46.25,6.680434782608695,9.9,5.9057377049180335,11.877049180327868,47.0,4.5,9.6,11.75,7.528571428571428,14.0,37.0,6.1601449275362326,6.76304347826087
2005-06-26,7.607142857142858,8.6,3.5,7.4,4.8,5.2,12.0,5.5,46.16666666666667,6.731521739130435,9.933333333333334,5.9016393442622945,11.89344262295082,46.33333333333333,4.5,9.6,11.75,7.507142857142856,14.153846153846155,37.0,6.160507246376811,6.770652173913044
2005-06-27,7.585714285714285,8.1,3.2,7.4,4.8,5.2,12.0,5.5,46.08333333333333,6.782608695652174,9.966666666666667,5.897540983606558,11.909836065573769,45.66666666666667,4.5,9.6,11.75,7.485714285714287,14.307692307692307,37.0,6.160869565217391,6.778260869565218
2005-06-28,7.564285714285713,7.6,3.5,7.4,4.7,5.2,12.0,5.5,46.0,6.833695652173913,10.0,5.89344262295082,11.926229508196721,45.0,4.5,9.6,11.75,7.4642857142857135,14.461538461538463,37.0,6.1612318840579725,6.785869565217391
2005-06-29,7.542857142857144,7.65625,3.5,7.416666666666666,4.7,5.2,12.0,5.4,45.9,6.8847826086956525,9.9,5.889344262295082,11.942622950819676,40.0,4.5,9.633333333333333,11.75,7.442857142857143,14.615384615384615,37.0,6.161594202898551,6.793478260869565
2005-06-30,7.5214285714285705,7.7125,4.0,7.433333333333334,4.666666666666667,5.0,12.0,5.4,45.91666666666667,6.935869565217391,9.95,5.885245901639345,11.959016393442626,47.5,4.6,9.666666666666666,11.75,7.421428571428571,14.769230769230768,37.0,6.16195652173913,6.801086956521739
2005-07-01,7.5,7.76875,4.0,7.45,4.633333333333333,5.0,12.0,5.4,45.93333333333333,6.98695652173913,10.0,5.881147540983608,11.975409836065571,41.0,4.3,9.7,11.75,7.4,14.923076923076925,37.0,6.16231884057971,6.808695652173912
2005-07-02,7.35,7.825,4.0,7.45,4.6,5.25,12.0,5.4,45.95,7.03804347826087,9.9,5.8770491803278695,11.991803278688526,41.0,4.4,9.7,11.75,7.25,15.076923076923075,37.083333333333336,6.16268115942029,6.816304347826088
2005-07-03,7.4,7.88125,4.0,7.45,4.6,5.2,12.0,5.4,45.96666666666667,7.089130434782609,9.9,5.8729508196721305,12.008196721311474,39.333333333333336,4.433333333333334,9.7,11.75,7.283333333333334,15.230769230769232,37.16666666666666,6.16304347826087,6.823913043478261
2005-07-04,7.45,7.9375,3.5,7.45,4.6,5.7,12.0,5.4,45.98333333333333,7.140217391304348,9.9,5.868852459016392,12.024590163934429,37.66666666666666,4.466666666666667,9.7,11.75,7.316666666666666,15.384615384615385,37.25,6.163405797101449,6.831521739130435
2005-07-05,7.5,7.99375,3.0,7.45,4.6,5.8,12.0,5.4,46.0,7.191304347826088,9.9,5.864754098360655,12.040983606557374,36.0,4.5,9.7,11.75,7.35,15.538461538461537,37.333333333333336,6.163768115942029,6.839130434782609
2005-07-06,7.4,8.05,3.5,7.45,4.8,5.68,12.0,5.4,45.9,7.242391304347826,9.9,5.860655737704918,12.057377049180324,36.5,4.5,9.7,11.75,7.45,15.692307692307693,37.41666666666666,6.164130434782609,6.846739130434782
2005-07-07,7.45,8.3,3.0,7.45,4.8,5.56,12.0,5.4,45.8,7.293478260869565,9.95,5.85655737704918,12.073770491803279,35.0,4.4,9.7,12.0,7.5,15.846153846153845,37.5,6.164492753623189,6.854347826086956
2005-07-08,7.55,8.42,3.4,7.5,4.733333333333333,5.44,12.0,5.3,45.8,7.344565217391305,9.95,5.852459016393442,12.090163934426231,37.5,4.6,9.6,12.0,7.5,16.0,37.5,6.164855072463768,6.86195652173913
2005-07-09,7.5625,8.54,3.8,7.50625,4.666666666666667,5.32,12.0,5.3,45.75,7.395652173913044,9.85,5.8483606557377055,12.10655737704918,37.41666666666666,4.75,9.6,12.0,7.5125,16.0,37.5625,6.165217391304347,6.869565217391305
2005-07-10,7.575,8.66,4.2,7.5125,4.6,5.2,12.0,5.3,45.76666666666667,7.446739130434782,9.893333333333334,5.844262295081967,12.122950819672132,37.333333333333336,4.9,9.6,12.0,7.525,16.0,37.625,6.165579710144928,6.877173913043479
2005-07-11,7.5875,8.78,4.0,7.51875,4.6,5.2,12.0,5.3,45.78333333333333,7.497826086956523,9.936666666666666,5.84016393442623,12.139344262295086,37.25,5.05,9.6,12.0,7.5375,16.0,37.6875,6.165942028985508,6.8847826086956525
2005-07-12,7.6,8.9,4.2,7.525,4.6,5.4,12.0,5.3,45.8,7.5489130434782625,9.98,5.836065573770492,12.155737704918034,37.16666666666666,5.2,9.6,12.0,7.55,16.0,37.75,6.166304347826087,6.892391304347826
2005-07-13,7.5,8.05,4.0,7.53125,4.6,5.2,12.0,5.3,45.8,7.6,10.0,5.831967213114754,12.172131147540984,37.083333333333336,5.35,9.6,12.0,7.45,16.0,37.8125,6.166666666666666,6.9
2005-07-14,7.65,8.9,4.066666666666666,7.5375,4.6,5.4,12.0,5.3,45.9,7.651086956521738,9.95,5.827868852459017,12.188524590163931,37.0,5.5,9.6,12.0,7.6,16.0,37.875,6.1670289855072475,6.907608695652174
2005-07-15,7.65,9.25,4.133333333333333,7.54375,4.6,5.6,12.0,5.2,45.8,7.702173913043477,9.98,5.823770491803278,12.204918032786884,37.0,5.2,9.6,12.0,7.6,16.0,37.9375,6.167391304347826,6.915217391304347
2005-07-16,7.6,7.7,4.2,7.55,4.6,5.8,12.0,5.2,45.75,7.753260869565217,10.0,5.819672131147541,12.221311475409836,47.5,4.8,9.6,12.0,7.65,16.0,38.0,6.167753623188406,6.922826086956523
2005-07-17,7.6125,7.666666666666666,4.2,7.566666666666666,4.65,5.7,12.0,5.3,45.7,7.804347826086956,9.993333333333334,5.8155737704918025,12.237704918032787,44.33333333333333,4.7,9.666666666666666,12.0,7.65625,16.0,38.0,6.168115942028985,6.930434782608696
2005-07-18,7.625,7.633333333333334,4.2,7.583333333333334,4.7,5.7,12.0,5.3,45.65,7.855434782608695,9.986666666666666,5.811475409836066,12.254098360655734,41.16666666666667,4.6,9.733333333333334,12.25,7.6625,16.0,38.0,6.168478260869565,6.9380434782608695
2005-07-19,7.6375,7.6,4.5,7.6,4.75,5.7,12.0,5.3,45.6,7.906521739130435,9.98,5.807377049180328,12.27049180327869,38.0,4.5,9.8,12.25,7.66875,16.0,38.0,6.168840579710145,6.945652173913044
2005-07-20,7.65,7.8,4.5,7.6,4.8,5.5,12.0,5.3,45.75,7.957608695652174,9.95,5.80327868852459,12.28688524590164,36.5,5.0,9.8,12.25,7.675,16.0,38.0,6.169202898550725,6.953260869565217
2005-07-21,7.6625,8.0,4.5,7.6,4.8,5.6,12.0,5.2,45.7,8.008695652173913,9.98,5.799180327868853,12.303278688524589,38.0,5.4,9.9,12.25,7.68125,16.0,38.0,6.169565217391304,6.960869565217391
2005-07-22,7.675,8.2,4.5,7.6,4.8,5.6,12.0,5.2,45.0,8.059782608695652,9.95,5.7950819672131155,12.31967213114754,42.0,5.5,9.9,12.25,7.6875,16.0,38.0,6.169927536231884,6.968478260869565
2005-07-23,7.6875,8.4,4.5,7.62,4.8,5.6,12.0,5.2,44.5,8.110869565217392,9.9,5.7909836065573765,12.336065573770492,40.0,5.5,9.9,12.25,7.69375,16.0,38.0,6.170289855072464,6.976086956521739
2005-07-24,7.7,8.6,4.0,7.64,4.6,5.85,12.0,5.2,44.63333333333333,8.16195652173913,9.916666666666666,5.786885245901639,12.352459016393444,39.333333333333336,5.333333333333334,9.9,12.25,7.7,16.0,38.0,6.170652173913044,6.983695652173912
2005-07-25,7.7125,8.8,4.5,7.66,4.8,5.7,12.0,5.2,44.76666666666667,8.21304347826087,9.933333333333334,5.782786885245901,12.368852459016392,38.66666666666666,5.166666666666666,9.9,12.25,7.70625,16.0,38.0,6.171014492753624,6.991304347826088
2005-07-26,7.725,9.0,4.2,7.68,4.8,5.9,12.0,5.1,44.9,8.264130434782608,9.95,5.778688524590162,12.385245901639344,38.0,5.0,9.9,12.5,7.7125,16.0,38.0,6.171376811594203,6.998913043478261
2005-07-27,7.7375,8.935714285714285,4.0,7.7,4.8,5.8,12.0,5.1,44.8,8.315217391304348,9.98,5.774590163934428,12.401639344262295,37.0,5.4,9.9,12.5,7.71875,16.0,38.0,6.171739130434783,7.006521739130435
2005-07-28,7.75,8.871428571428572,4.0,7.75,4.8,5.8,12.0,5.1,44.75,8.366304347826087,9.9,5.770491803278688,12.418032786885247,42.0,5.5,9.95,12.5,7.725,16.0,38.0,6.172101449275362,7.014130434782609
2005-07-29,7.7625,8.807142857142857,3.7,7.75,4.8,5.8,12.0,5.1,44.7,8.417391304347825,9.9,5.7663934426229515,12.434426229508198,45.0,5.5,9.95,12.5,7.73125,16.0,38.0,6.172463768115943,7.021739130434782
2005-07-30,7.775,8.742857142857144,3.8,7.75,4.8,5.8,12.0,5.1,44.0,8.468478260869565,9.98,5.762295081967213,12.450819672131145,37.0,5.5,9.95,12.5,7.7375,16.0,38.0,6.172826086956523,7.0293478260869575
2005-07-31,7.7875,8.678571428571429,4.133333333333333,7.745,4.733333333333333,5.816666666666666,12.0,5.1,43.83333333333333,8.519565217391305,9.97,5.758196721311475,12.4672131147541,38.833333333333336,5.166666666666666,9.955,12.5,7.74375,16.0,37.81818181818182,6.173188405797101,7.03695652173913
2005-08-01,7.8,8.614285714285714,4.466666666666667,7.74,4.666666666666667,5.833333333333334,12.0,5.1,43.66666666666667,8.570652173913043,9.96,5.754098360655737,12.48360655737705,40.66666666666666,4.833333333333333,9.96,12.5,7.75,16.0,37.63636363636363,6.173550724637681,7.044565217391305
2005-08-02,7.8125,8.55,4.8,7.735,4.6,5.85,12.0,5.1,43.5,8.621739130434783,9.95,5.75,12.5,42.5,4.5,9.965,12.5,7.75625,16.0,37.45454545454545,6.1739130434782625,7.052173913043479
2005-08-03,7.825,8.95,4.5,7.73,4.6,5.85,12.0,5.1,42.0,8.672826086956523,9.98,6.0,12.5,45.5,5.0,9.97,12.5,7.7625,16.0,37.27272727272727,6.17427536231884,7.059782608695652
2005-08-04,7.8375,7.75,4.7,7.725,4.6,6.5,12.0,5.2,38.0,8.72391304347826,10.0,5.9642857142857135,12.5,43.0,5.5,9.975,12.3,7.76875,16.0,37.09090909090909,6.17463768115942,7.067391304347826
2005-08-05,7.85,7.5,4.66,7.72,4.6,6.52,12.0,5.2,35.0,8.775,9.95,5.928571428571429,12.5,40.5,5.5,9.98,12.3,7.775,16.0,36.90909090909091,6.175,7.075
2005-08-06,7.8625,7.6,4.62,7.715,4.6,6.54,12.0,5.2,34.8,8.82608695652174,9.95,5.892857142857142,12.5,38.0,5.5,9.985,12.3,7.78125,16.0,36.72727272727273,6.17536231884058,7.082608695652174
2005-08-07,7.875,7.7,4.58,7.71,4.6,6.56,12.0,5.2,34.0,8.877173913043476,9.953333333333333,5.857142857142858,12.5,35.666666666666664,5.666666666666666,9.99,12.3,7.7875,16.0,36.54545454545455,6.17572463768116,7.090217391304347
2005-08-08,7.8875,7.8,4.54,7.705,4.6,6.58,12.0,5.2,33.2,8.928260869565216,9.956666666666667,5.821428571428571,12.5,33.333333333333336,5.833333333333334,9.995,12.3,7.79375,16.0,36.36363636363637,6.176086956521739,7.0978260869565215
2005-08-09,7.9,7.9,4.5,7.7,4.6,6.6,12.0,5.2,32.4,8.979347826086958,9.96,5.7857142857142865,12.5,31.0,6.0,10.0,12.3,7.8,16.0,36.18181818181818,6.176449275362319,7.105434782608696
2005-08-10,7.875,8.6,4.5,7.7,4.7,6.7,12.0,5.1,31.0,9.030434782608696,9.98,5.75,12.5,27.5,5.2,10.05,12.0,7.80625,16.0,36.0,6.176811594202899,7.11304347826087
2005-08-11,7.85,7.85,4.8,7.7,4.8,5.9,12.0,5.1,31.1,9.081521739130435,9.95,6.0,12.5,27.5,5.2,10.05,12.0,7.8125,16.0,35.0,6.177173913043479,7.120652173913044
2005-08-12,7.825,7.95,4.5,7.7,4.8,6.6,12.0,5.1,30.0,9.132608695652172,10.0,6.0,12.5,30.0,5.5,10.1,12.0,7.81875,16.0,34.0,6.177536231884058,7.128260869565217
2005-08-13,7.8,8.6,4.8,7.7,4.8,6.6,12.0,5.1,29.5,9.183695652173913,9.98,6.0,12.5,29.6,5.32,10.1,12.0,7.825,16.0,34.0,6.177898550724637,7.1358695652173925
2005-08-14,7.775,8.575,4.8,7.7,4.8,6.8,12.0,5.1,29.125,9.234782608695653,9.96,6.0,12.5,29.2,5.14,10.1,12.0,7.83125,16.0,34.0,6.178260869565218,7.143478260869565
2005-08-15,7.75,8.55,4.5,7.7,4.8,6.6,12.0,5.2,28.75,9.285869565217393,9.94,6.0,12.5,28.8,4.96,10.1,12.0,7.8375,16.0,34.0,6.178623188405798,7.1510869565217385
2005-08-16,7.725,8.525,5.0,7.7,4.8,6.8,12.0,5.2,28.375,9.33695652173913,9.92,6.0,12.5,28.4,4.78,10.1,12.0,7.84375,16.0,34.0,6.178985507246376,7.158695652173913
2005-08-17,7.7,8.5,5.2,7.7,4.8,6.8,12.0,5.2,28.0,9.388043478260869,9.9,6.0,12.5,28.0,4.6,10.1,12.0,7.85,16.0,34.0,6.179347826086956,7.166304347826087
2005-08-18,7.7214285714285715,7.95,5.2,7.7,4.8,6.8,12.0,5.1,27.5,9.439130434782607,9.9,5.75,12.5,36.0,5.5,10.09,12.0,7.871428571428571,16.0,33.3,6.179710144927538,7.1739130434782625
2005-08-19,7.742857142857144,8.07,5.2,7.7,4.8,6.8,12.0,5.1,27.3,9.490217391304348,9.95,5.7,12.5,35.0,5.5,10.08,12.0,7.892857142857142,16.0,32.6,6.180072463768116,7.181521739130435
2005-08-20,7.764285714285713,8.19,5.0,7.7,4.8,6.8,12.0,5.1,27.0,9.541304347826088,9.98,5.65,12.5,35.0,5.5,10.07,12.0,7.914285714285715,16.0,31.9,6.180434782608696,7.189130434782609
2005-08-21,7.7857142857142865,8.31,5.0,7.7,5.0,6.8,12.0,5.1,26.916666666666664,9.592391304347826,9.97,5.6,12.5,31.666666666666664,5.933333333333334,10.06,12.2,7.935714285714287,16.0,31.2,6.180797101449275,7.196739130434782
2005-08-22,7.807142857142857,8.43,5.6,7.7,4.8,6.8,12.0,5.1,26.833333333333336,9.643478260869564,9.96,5.55,12.5,28.333333333333336,6.366666666666666,10.05,12.2,7.957142857142856,16.0,30.5,6.181159420289855,7.2043478260869565
2005-08-23,7.828571428571429,8.55,5.5,7.7,4.8,6.8,12.0,5.1,26.75,9.694565217391306,9.95,5.5,12.5,25.0,6.8,10.04,12.2,7.9785714285714295,16.0,29.8,6.181521739130435,7.21195652173913
2005-08-24,7.85,8.8,5.6,7.7,4.6,6.8,12.0,5.1,26.6,9.745652173913042,9.98,5.75,12.5,23.0,6.5,10.03,12.2,8.0,16.0,29.1,6.181884057971015,7.219565217391305
2005-08-25,7.8,8.721428571428572,7.0,7.7,4.8,6.8,12.0,5.1,26.7,9.796739130434784,9.95,6.0,12.5,25.0,5.5,10.02,12.2,7.9,16.0,28.4,6.182246376811594,7.227173913043479
2005-08-26,7.7,8.642857142857144,7.0,7.7,4.8,6.6,12.0,5.0,26.6,9.847826086956523,9.95,5.95,12.5,25.0,6.0,10.01,12.2,7.8,16.0,27.7,6.182608695652174,7.234782608695652
