date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine,Apple_Apple,Banana_Pachha Bale,Rice_Other,Rice_Ratnachudi 718 5-749,Wheat_147 Average,Rice_B P T,Apple_Other,Potato_Red,Wheat_Dara,Coriander_Other,Rice_Super Fine,Wheat_1482,Potato_Potato,Rice_Medium,Wheat_Sharbati,Potato_Desi,Rice_III
2005-06-13,8.951282051282051,8.166666666666666,3.066666666666667,8.071794871794872,5.1,14.0,12.0,5.35,46.1,3.633333333333333,9.35,5.9549180327868845,11.55,35.0,4.75,12.25,11.7,7.514285714285713,16.87142857142857,30.5,5.025,6.833333333333334,8.666666666666666,17.4,6.985714285714287,5.58,10.45,10.0,5.35,8.666666666666666
2005-06-14,8.949679487179488,8.15,3.1,8.069551282051282,5.1,14.0,12.0,5.4,46.16666666666667,3.6166666666666663,9.35,5.950819672131147,11.55,35.0,4.5,12.25,11.5,7.542857142857144,17.014285714285712,30.5,5.1,6.866666666666666,9.0,17.4,6.97,5.62,10.45,10.0,5.35,8.683333333333334
2005-06-15,8.948076923076922,7.8,3.15,8.067307692307693,5.1,14.0,12.0,5.4,46.23333333333333,3.6,9.35,5.94672131147541,11.55,36.0,4.5,12.25,11.5,7.571428571428571,17.15714285714286,30.5,5.1,6.9,9.0,17.4,6.9,5.5,10.45,10.0,5.35,8.7
2005-06-16,8.94647435897436,7.7,3.17,8.065064102564103,5.1,14.0,12.0,5.4,46.3,3.6,9.35,5.942622950819672,11.55,35.0,4.6,12.25,11.5,7.6,17.3,30.5,5.1,6.85,10.0,17.4,7.0,5.5,10.45,10.0,5.4,8.65
2005-06-17,8.944871794871792,8.3,3.0,8.062820512820513,5.1,14.0,12.0,5.4,46.0,3.6,9.35,5.938524590163934,11.55,36.0,4.4,12.25,11.5,7.6,17.3,30.5,5.1,6.9,10.0,17.4,7.03,5.62,10.45,10.0,5.4,8.65
2005-06-18,8.94326923076923,8.35,3.2,8.060576923076923,5.1,14.0,12.0,5.4,46.0,3.6,9.35,5.9344262295081975,11.55,35.0,5.0,12.25,11.5,7.6,17.3,30.5,5.1,6.9,9.0,17.4,7.05,5.5,10.45,10.0,5.4,8.65
2005-06-19,8.941666666666666,8.4,3.166666666666667,8.058333333333334,5.12,14.0,12.0,5.4,45.96666666666667,3.7,9.35,5.9303278688524586,11.55,34.666666666666664,6.583333333333334,12.25,11.5,7.55,17.3,30.5,5.1,6.9,9.0,17.4,7.043333333333334,5.5,10.45,10.0,5.45,8.7
2005-06-20,8.9400641025641,8.45,3.1333333333333333,8.056089743589745,5.14,14.0,12.0,5.4,45.93333333333333,3.766666666666667,9.35,5.926229508196722,11.55,34.333333333333336,8.166666666666668,12.25,11.5,7.5,17.3,30.5,5.1,6.9,9.0,17.4,7.036666666666666,5.5,10.45,10.0,5.466666666666666,8.7
2005-06-21,8.938461538461539,8.5,3.1,8.053846153846154,5.16,14.0,12.0,5.4,45.9,3.833333333333333,9.35,5.922131147540983,11.55,34.0,9.75,12.25,11.5,7.45,17.3,30.5,5.1,6.9,9.0,17.4,7.03,5.5,10.45,10.0,5.4833333333333325,8.7
2005-06-22,8.936858974358975,8.2,3.25,8.051602564102563,5.18,14.0,12.0,5.4,45.85,3.9,9.35,5.918032786885246,11.55,35.0,4.5,12.25,11.5,7.4833333333333325,17.3,30.5,5.1,6.9,12.0,17.4,6.996666666666666,5.5,10.45,10.0,5.5,8.7
2005-06-23,8.93525641025641,8.45,3.25,8.049358974358974,5.2,14.0,12.0,5.4,46.0,4.0,9.45,5.913934426229508,11.6,35.0,4.8,12.25,11.5,7.5166666666666675,17.3,30.5,5.1,6.9,12.0,17.4,6.963333333333334,5.5,10.5,10.0,5.5,8.8
2005-06-24,8.933653846153849,8.25,3.3,8.047115384615385,5.2,14.0,12.0,5.6,46.2,4.0,9.45,5.90983606557377,11.6,47.0,4.4,12.25,11.5,7.55,17.3,30.5,5.4,6.9,10.0,17.4,6.93,5.5,10.5,10.0,5.5,8.9
2005-06-25,8.932051282051281,9.1,3.25,8.044871794871794,5.2,14.0,12.0,5.6,46.25,4.0,9.45,5.9057377049180335,11.6,47.0,4.5,12.25,11.75,7.528571428571428,17.3,30.5,5.4,6.95,9.0,17.425,6.9,5.625,10.5,10.0,5.5,9.0
2005-06-26,8.930448717948718,8.6,3.266666666666667,8.042628205128205,5.208333333333334,14.0,12.0,5.6,46.16666666666667,4.25,9.45,5.9016393442622945,11.6,46.33333333333333,4.5,12.25,11.75,7.507142857142856,17.3,30.666666666666664,5.4,6.95,9.333333333333334,17.45,6.92,5.75,10.5,10.0,5.5,9.0
2005-06-27,8.928846153846154,8.1,3.283333333333333,8.040384615384616,5.216666666666666,14.0,12.0,5.6,46.08333333333333,4.3,9.45,5.897540983606558,11.6,45.66666666666667,4.5,12.25,11.75,7.485714285714287,17.3,30.833333333333336,5.4,6.966666666666666,9.666666666666666,17.475,6.94,5.875,10.5,10.0,5.55,9.0
2005-06-28,8.92724358974359,7.6,3.3,8.038141025641025,5.225,14.0,12.0,5.6,46.0,4.35,9.45,5.89344262295082,11.6,45.0,4.5,12.25,11.75,7.4642857142857135,17.24736842105263,31.0,5.4,6.9833333333333325,10.0,17.5,6.96,6.0,10.5,10.0,5.6,9.0
2005-06-29,8.925641025641026,7.65625,3.25,8.035897435897436,5.233333333333333,14.0,12.0,5.6,45.9,4.4,9.45,5.889344262295082,11.6,40.0,4.5,12.25,11.75,7.442857142857143,17.19473684210526,31.0,5.4,7.0,15.0,17.5,6.91,5.5,10.5,10.0,5.65,9.0
2005-06-30,8.924038461538462,7.7125,3.25,8.033653846153848,5.241666666666666,14.0,12.0,5.6,45.91666666666667,4.5,9.45,5.885245901639345,11.6,47.5,4.6,12.25,11.75,7.421428571428571,17.142105263157895,31.0,5.4,7.0,10.0,17.5,6.96,6.37,10.5,10.0,5.65,9.0
2005-07-01,8.922435897435896,7.76875,3.5,8.031410256410256,5.25,14.0,12.0,5.6,45.93333333333333,4.5,9.45,5.881147540983608,11.6,41.0,4.3,12.5,11.75,7.4,17.089473684210528,31.0,5.4,7.0,9.0,17.5,6.93,5.8,10.5,10.0,5.65,9.0
2005-07-02,8.920833333333334,7.825,3.5,8.029166666666667,5.25,14.0,12.0,5.6,45.95,4.5,9.45,5.8770491803278695,11.6,41.0,4.4,12.5,11.75,7.25,17.03684210526316,31.0,5.4,6.95,9.0,17.5,6.96,5.7575,10.5,10.0,5.6,9.0
2005-07-03,8.91923076923077,7.88125,3.533333333333333,8.026923076923078,5.26,14.0,12.0,5.6,45.96666666666667,4.5,9.45,5.8729508196721305,11.6,39.333333333333336,4.433333333333334,12.5,11.75,7.283333333333334,16.98421052631579,31.0,5.4,6.95,10.0,17.5,6.97,5.715,10.5,10.0,5.6,9.0
2005-07-04,8.917628205128205,7.9375,3.566666666666667,8.024679487179487,5.27,14.0,12.0,5.6,45.98333333333333,4.55,9.45,5.868852459016392,11.6,37.66666666666666,4.466666666666667,12.5,11.75,7.316666666666666,16.931578947368422,31.0,5.4,6.966666666666666,11.0,17.5,6.98,5.6725,10.5,10.0,5.616666666666666,9.0
2005-07-05,8.91602564102564,7.99375,3.6,8.022435897435898,5.28,14.0,12.0,5.6,46.0,4.6,9.45,5.864754098360655,11.6,36.0,4.5,12.5,11.75,7.35,16.878947368421056,31.0,5.4,6.9833333333333325,12.0,17.5,6.99,5.63,10.5,10.0,5.633333333333334,9.0
2005-07-06,8.914423076923079,8.05,3.65,8.020192307692307,5.29,14.0,12.0,5.6,45.9,4.65,9.48125,5.860655737704918,11.675,36.5,4.5,12.5,11.75,7.45,16.826315789473682,31.0,5.4,7.0,15.0,17.5,7.0,6.75,10.5625,10.0,5.65,9.0
2005-07-07,8.912820512820511,8.3,3.6,8.017948717948718,5.3,14.0,12.0,5.6,45.8,4.75,9.5125,5.85655737704918,11.75,35.0,4.4,12.5,12.0,7.5,16.773684210526312,31.0,5.4,7.0,20.0,17.5,6.9766666666666675,6.25,10.625,10.0,5.65,9.0
2005-07-08,8.91121794871795,8.42,3.5,8.015705128205129,5.3,14.0,12.0,5.6,45.8,4.75,9.54375,5.852459016393442,11.825,37.5,4.6,12.5,12.0,7.5,16.72105263157895,31.0,5.4,7.0,25.0,17.5,6.953333333333334,6.083333333333334,10.6875,10.0,5.7,9.0
2005-07-09,8.909615384615384,8.54,3.4,8.013461538461538,5.35,13.0,12.0,5.55,45.75,4.75,9.575,5.8483606557377055,11.9,37.41666666666666,4.75,12.5,12.0,7.5125,16.66842105263158,31.0,5.375,7.0,25.0,17.5,6.93,5.916666666666666,10.75,10.0,5.75,9.0
2005-07-10,8.908012820512822,8.66,3.3666666666666667,8.011217948717949,5.35,12.8,12.0,5.5,45.76666666666667,4.75,9.60625,5.844262295081967,11.975,37.333333333333336,4.9,12.5,12.0,7.525,16.61578947368421,31.083333333333336,5.35,7.0,23.333333333333336,17.5,6.9766666666666675,5.75,10.8125,10.0,5.75,9.0
