date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other
2010-08-11,14.25,14.5,11.5,13.61,4.5
2010-08-12,13.5,14.5,11.0,13.543333333333333,4.5
2010-08-13,13.75,14.25,12.0,13.476666666666668,4.5
2010-08-14,13.3,13.05,12.0,13.41,4.5
2010-08-15,13.366666666666667,13.6,12.0,13.273333333333332,4.5
2010-08-16,13.433333333333332,14.15,12.0,13.136666666666667,4.5
2010-08-17,13.5,14.7,12.0,13.0,4.5
2010-08-18,13.75,13.15,12.25,13.75,4.0
2010-08-19,13.55,14.5,12.0,13.11,4.5
2010-08-20,14.25,14.1,12.0,13.51,4.25
2010-08-21,13.75,14.15,10.0,13.425,4.5
2010-08-22,13.73,14.25,10.666666666666668,13.34,4.333333333333333
2010-08-23,13.71,14.35,11.333333333333332,13.255,4.166666666666667
2010-08-24,13.69,14.45,12.0,13.17,4.0
2010-08-25,13.67,14.55,11.0,13.085,4.5
2010-08-26,13.65,14.65,11.0,13.0,4.0
2010-08-27,13.6375,14.716666666666667,11.0,12.75,4.5
2010-08-28,13.625,14.783333333333333,11.0,13.0,4.25
2010-08-29,13.6125,14.85,11.0,13.0,4.333333333333333
2010-08-30,13.6,14.916666666666668,11.0,13.0,4.416666666666667
2010-08-31,13.5875,14.983333333333333,11.0,13.0,4.5
2010-09-01,13.575,15.05,11.5,12.5,4.5
2010-09-02,13.5625,15.116666666666667,11.0,13.0,4.5
2010-09-03,13.55,15.183333333333332,10.5,12.0,4.4
2010-09-04,13.5375,15.25,14.5,13.0,4.3
2010-09-05,13.525,15.316666666666668,14.666666666666668,12.911,4.2
2010-09-06,13.5125,15.383333333333333,14.833333333333332,12.822,4.1
2010-09-07,13.5,15.45,15.0,12.733,4.0
2010-09-08,13.535714285714285,15.242857142857142,15.0,12.644,4.5
2010-09-09,13.571428571428573,15.035714285714285,15.0,12.555,4.0
2010-09-10,13.607142857142858,14.82857142857143,18.0,12.466,4.5
2010-09-11,13.642857142857142,14.621428571428574,15.0,12.377,4.5
2010-09-12,13.678571428571427,14.414285714285713,14.666666666666668,12.288,4.5
2010-09-13,13.714285714285715,14.207142857142856,14.333333333333332,12.199000000000002,4.5
2010-09-14,13.75,14.0,14.0,12.11,4.5
2010-09-15,13.6,13.25,17.5,13.0,4.0
2010-09-16,13.75,16.3,18.166666666666668,12.5,4.166666666666667
2010-09-17,13.7,14.4,18.83333333333333,12.5,4.333333333333333
2010-09-18,13.75,13.05,19.5,13.0,4.5
2010-09-19,13.833333333333332,13.533333333333333,19.666666666666668,13.0,4.583333333333333
2010-09-20,13.916666666666668,14.016666666666667,19.83333333333333,13.0,4.666666666666667
2010-09-21,14.0,14.5,20.0,13.0,4.75
2010-09-22,13.25,13.9,19.75,12.5,4.6875
2010-09-23,14.05,14.433333333333332,19.5,13.0,4.625
2010-09-24,13.75,14.966666666666667,19.25,13.25,4.5625
2010-09-25,14.0,15.5,19.0,13.0,4.5
2010-09-26,13.833333333333332,15.266666666666667,18.83333333333333,12.75,4.5
2010-09-27,13.666666666666668,15.033333333333333,18.666666666666668,12.5,4.5
2010-09-28,13.5,14.8,18.5,12.25,4.5
2010-09-29,14.0,13.25,20.0,12.6,4.0
2010-09-30,14.0,13.258333333333333,20.42857142857143,12.2,4.25
2010-10-01,14.0,13.266666666666667,20.857142857142858,12.7,4.5
2010-10-02,14.0,13.275,21.285714285714285,12.5,4.75
2010-10-03,14.0,13.283333333333333,21.714285714285715,12.666666666666668,5.0
2010-10-04,14.0,13.291666666666668,22.142857142857146,12.833333333333332,5.25
2010-10-05,14.0,13.3,22.57142857142857,13.0,5.5
2010-10-06,14.1,14.15,23.0,13.0,5.5
2010-10-07,13.9,12.05,25.0,13.0,6.0
2010-10-08,14.35,14.45,21.0,13.25,5.5
2010-10-09,13.85,14.1,24.5,12.5,6.25
2010-10-10,14.183333333333332,14.583333333333332,24.0,12.503333333333332,6.0
2010-10-11,14.516666666666667,15.066666666666668,23.5,12.506666666666668,5.75
2010-10-12,14.85,15.55,23.0,12.51,5.5
2010-10-13,14.95,15.0,23.5,12.41,5.5
2010-10-14,14.8,17.35,19.0,13.0,5.5
2010-10-15,14.7,16.4,18.5,12.4,5.5
2010-10-16,14.8,15.3,18.5,13.0,5.5
2010-10-17,14.65,15.4,18.5,12.866666666666667,5.5
2010-10-18,14.5,15.5,18.5,12.733333333333333,5.5
2010-10-19,14.35,15.6,18.5,12.6,5.5
2010-10-20,14.6,15.3,18.5,13.0,5.5
2010-10-21,14.683333333333332,15.083333333333332,18.357142857142858,13.25,5.428571428571429
2010-10-22,14.766666666666667,14.866666666666667,18.214285714285708,12.7,5.357142857142857
2010-10-23,14.85,14.65,18.07142857142857,12.8,5.285714285714286
2010-10-24,14.683333333333332,14.916666666666668,17.92857142857143,13.033333333333333,5.214285714285714
2010-10-25,14.516666666666667,15.183333333333332,17.785714285714292,13.266666666666667,5.142857142857143
2010-10-26,14.35,15.45,17.642857142857142,13.5,5.071428571428571
2010-10-27,15.1,18.7,17.5,13.0,5.0
2010-10-28,16.1,18.3,21.0,13.0,5.5
2010-10-29,15.3,16.85,19.0,13.0,6.0
2010-10-30,15.05,15.7,21.0,13.0,5.5
2010-10-31,15.633333333333333,16.483333333333334,21.0,13.083333333333332,5.5
2010-11-01,16.21666666666667,17.266666666666666,21.0,13.166666666666668,5.5
2010-11-02,16.8,18.05,21.0,13.25,5.5
2010-11-03,15.9,18.3,21.0,13.5,6.0
2010-11-04,15.9,17.98125,22.0,13.416666666666668,5.5
2010-11-05,15.9,17.6625,22.857142857142854,13.333333333333332,5.571428571428571
2010-11-06,15.9,17.34375,23.714285714285715,13.25,5.642857142857142
2010-11-07,15.9,17.025,24.57142857142857,13.166666666666668,5.7142857142857135
2010-11-08,15.9,16.70625,25.42857142857143,13.083333333333332,5.7857142857142865
2010-11-09,15.9,16.3875,26.285714285714285,13.0,5.857142857142858
2010-11-10,15.9,16.06875,27.142857142857146,12.75,5.928571428571429
2010-11-11,15.9,15.75,28.0,12.75,6.0
2010-11-12,16.2,17.5,28.0,13.21,6.25
2010-11-13,16.0,18.05,25.0,13.5,5.5
2010-11-14,15.825,17.8,25.0,13.37,5.5
2010-11-15,15.65,17.55,25.0,13.24,5.5
2010-11-16,15.475,17.3,25.0,13.11,5.5
2010-11-17,15.3,17.05,25.5,13.156666666666668,5.0
2010-11-18,15.125,16.8,24.5,13.203333333333333,5.0
2010-11-19,14.95,16.55,24.5,13.25,5.5
2010-11-20,14.2,16.45,24.0,13.0,5.5
2010-11-21,14.24,16.56,24.166666666666664,13.166666666666668,5.5
2010-11-22,14.28,16.67,24.333333333333336,13.333333333333332,5.5
2010-11-23,14.32,16.78,24.5,13.5,5.5
2010-11-24,14.36,16.89,23.0,13.5,5.5
2010-11-25,14.4,17.0,21.0,13.5,5.0
2010-11-26,14.55,16.5,26.0,13.25,7.5
2010-11-27,15.05,16.1,25.5,13.25,7.5
2010-11-28,15.033333333333333,15.983333333333333,25.333333333333336,13.416666666666668,7.5
2010-11-29,15.016666666666667,15.866666666666667,25.166666666666664,13.583333333333332,7.5
2010-11-30,15.0,15.75,25.0,13.75,7.5
2010-12-01,15.4,17.0,25.0,13.0,7.5
2010-12-02,16.35,15.75,25.5,13.25,8.0
2010-12-03,15.75,16.55,25.4375,13.5,7.875
2010-12-04,15.8,16.25,25.375,13.5,7.75
2010-12-05,15.533333333333333,16.016666666666666,25.3125,13.333333333333332,7.625
2010-12-06,15.266666666666667,15.783333333333333,25.25,13.166666666666668,7.5
2010-12-07,15.0,15.55,25.1875,13.0,7.375
2010-12-08,14.2,17.05,25.125,13.0,7.25
2010-12-09,15.0,18.9,25.0625,13.25,7.125
2010-12-10,15.0,16.8,25.0,13.75,7.0
2010-12-11,15.5,17.2,27.272727272727273,13.0,6.8181818181818175
2010-12-12,15.333333333333332,16.916666666666668,29.54545454545455,13.17,6.636363636363638
2010-12-13,15.166666666666668,16.633333333333333,31.81818181818182,13.34,6.454545454545455
2010-12-14,15.0,16.35,34.09090909090909,13.51,6.2727272727272725
2010-12-15,17.55,15.0,36.36363636363637,13.5,6.090909090909091
2010-12-16,17.25,15.333333333333332,38.63636363636364,13.0,5.909090909090909
2010-12-17,16.95,15.666666666666668,40.90909090909091,13.2,5.727272727272728
2010-12-18,16.65,16.0,43.18181818181818,13.4,5.545454545454545
2010-12-19,16.35,16.333333333333332,45.45454545454546,13.6,5.363636363636363
2010-12-20,16.05,16.666666666666668,47.72727272727273,13.8,5.181818181818182
2010-12-21,15.75,17.0,50.0,14.0,5.0
2010-12-22,15.9,17.1,42.0,13.5,5.5
2010-12-23,15.55,17.5,43.0,14.0,6.0
2010-12-24,15.35,15.75,45.0,14.0,5.5
2010-12-25,15.6375,15.9625,43.0,13.5,6.0
2010-12-26,15.925,16.175,40.0,13.416666666666668,5.625
2010-12-27,16.2125,16.3875,37.0,13.333333333333332,5.25
2010-12-28,16.5,16.6,34.0,13.25,4.875
2010-12-29,16.2,17.05,34.0,13.75,4.5
2010-12-30,15.95,16.7,37.0,13.75,5.5
2010-12-31,15.75,16.15,37.0,13.5,5.3
2011-01-01,15.9,16.3,37.0,13.5,5.1
2011-01-02,15.833333333333332,16.21666666666667,37.0,13.873333333333333,4.9
2011-01-03,15.766666666666667,16.133333333333333,37.0,14.246666666666668,4.7
2011-01-04,15.7,16.05,37.0,14.62,4.5
2011-01-05,15.25,16.15,36.66666666666666,14.0,4.333333333333333
2011-01-06,15.0,15.25,36.333333333333336,13.75,4.166666666666667
2011-01-07,14.9,15.6,36.0,14.0,4.0
2011-01-08,14.2,15.6,39.0,14.0,4.5
2011-01-09,14.416666666666668,15.45,39.5,14.0,4.75
2011-01-10,14.633333333333333,15.3,40.0,14.0,5.0
2011-01-11,14.85,15.15,40.5,14.0,5.25
2011-01-12,15.0,14.6,40.0,14.5,5.5
2011-01-13,15.05,15.4,41.0,14.0,5.0
2011-01-14,14.95,15.32,40.85714285714286,14.25,5.071428571428573
2011-01-15,14.85,15.24,40.714285714285715,14.0,5.142857142857143
2011-01-16,14.75,15.16,40.571428571428584,14.083333333333332,5.214285714285714
2011-01-17,14.65,15.08,40.428571428571416,14.166666666666668,5.285714285714286
2011-01-18,14.55,15.0,40.285714285714285,14.25,5.357142857142857
2011-01-19,14.7,15.55,40.14285714285714,14.0,5.428571428571429
2011-01-20,14.8,15.2,40.0,14.5,5.5
2011-01-21,14.72,15.12,40.0,14.5,5.5
2011-01-22,14.64,15.04,38.45454545454545,14.5,5.0
2011-01-23,14.56,14.96,36.90909090909091,14.333333333333332,4.75
2011-01-24,14.48,14.88,35.36363636363637,14.166666666666668,4.5
2011-01-25,14.4,14.8,33.81818181818182,14.0,4.25
2011-01-26,14.483333333333333,14.933333333333332,32.27272727272727,14.083333333333332,4.0
2011-01-27,14.566666666666668,15.066666666666668,30.72727272727273,14.166666666666668,3.5
2011-01-28,14.65,15.2,29.18181818181818,14.25,3.5
2011-01-29,14.7,15.75,27.63636363636364,14.0,3.25
2011-01-30,14.85,15.683333333333332,26.09090909090909,14.166666666666668,3.25
2011-01-31,15.0,15.616666666666667,24.54545454545455,14.333333333333332,3.25
2011-02-01,15.15,15.55,23.0,14.5,3.25
2011-02-02,14.8,14.5,23.0,14.0,3.5
2011-02-03,14.75,15.25,22.535714285714285,14.0,3.5
2011-02-04,15.0,15.3,22.071428571428577,14.0,3.5
2011-02-05,14.5,15.55,21.607142857142854,14.0,3.5
2011-02-06,14.516666666666667,15.533333333333333,21.142857142857142,14.0,3.5
2011-02-07,14.533333333333333,15.516666666666667,20.678571428571427,14.0,3.5
2011-02-08,14.55,15.5,20.214285714285715,14.0,3.5
2011-02-09,14.15,15.95,19.75,14.0,3.5
2011-02-10,13.75,15.55,19.285714285714285,14.0,3.5
2011-02-11,14.5,15.35,18.82142857142857,13.5,3.5
2011-02-12,14.45,15.1,18.357142857142858,13.25,3.5
2011-02-13,14.383333333333333,15.366666666666667,17.892857142857142,13.333333333333332,3.5
2011-02-14,14.316666666666668,15.633333333333333,17.42857142857143,13.416666666666668,3.5
2011-02-15,14.25,15.9,16.964285714285715,13.5,3.5
2011-02-16,14.466666666666667,15.783333333333333,16.5,13.79,3.5
2011-02-17,14.683333333333332,15.666666666666668,16.035714285714285,14.08,3.5
2011-02-18,14.9,15.55,15.571428571428573,14.37,3.5
2011-02-19,14.1,14.9,15.107142857142858,14.1525,3.5
2011-02-20,14.283333333333333,14.9875,14.642857142857142,13.935,3.5
2011-02-21,14.466666666666667,15.075,14.178571428571427,13.7175,3.5
2011-02-22,14.65,15.1625,13.714285714285715,13.5,3.5
2011-02-23,14.2,15.25,13.25,14.0,3.5
2011-02-24,13.95,12.4,12.785714285714285,14.0,3.5
2011-02-25,13.4,14.4,12.321428571428573,13.5,3.5
2011-02-26,12.05,13.6,11.857142857142858,13.0,3.5
2011-02-27,11.983333333333333,13.316666666666668,11.392857142857142,13.166666666666668,3.5
2011-02-28,11.916666666666668,13.033333333333333,10.928571428571427,13.333333333333332,3.5
2011-03-01,11.85,12.75,10.464285714285714,13.5,3.5
2011-03-02,11.9,12.833333333333332,10.0,13.5,3.5
2011-03-03,11.95,12.916666666666668,10.0,13.5,3.5
2011-03-04,12.0,13.0,10.5,13.5,3.5
2011-03-05,11.5,12.2,10.0,13.5,3.0
2011-03-06,11.416666666666668,12.466666666666667,10.0,13.333333333333332,3.2
2011-03-07,11.333333333333332,12.733333333333333,10.0,13.166666666666668,3.4
2011-03-08,11.25,13.0,10.0,13.0,3.6
2011-03-09,11.35,13.15,10.0,13.0,3.8
2011-03-10,11.4,13.25,10.0,13.0,4.0
2011-03-11,11.2,12.55,9.6,13.0,4.1
2011-03-12,11.75,12.25,9.2,13.0,4.2
2011-03-13,11.916666666666668,12.766666666666667,8.8,13.0,4.3
2011-03-14,12.083333333333332,13.283333333333333,8.4,13.0,4.4
2011-03-15,12.25,13.8,8.0,13.0,4.5
2011-03-16,11.4,11.85,9.0,13.5,4.5
2011-03-17,11.25,12.25,8.5,13.5,4.0
2011-03-18,10.9,12.0,8.5,13.5,4.5
2011-03-19,11.35,12.05,8.5,12.75,4.5
2011-03-20,11.633333333333333,12.216666666666667,8.5,12.833333333333332,4.5
2011-03-21,11.916666666666668,12.383333333333333,8.5,12.916666666666668,4.5
2011-03-22,12.2,12.55,8.5,13.0,4.5
2011-03-23,11.5,12.75,8.5,13.0,4.5
2011-03-24,11.55,11.75,8.5,13.0,4.5
2011-03-25,11.8,12.5,8.5,13.5,4.5
2011-03-26,11.75,12.25,8.5,13.5,4.5
2011-03-27,11.7,12.375,8.5,13.333333333333332,4.5
2011-03-28,11.65,12.5,8.5,13.166666666666668,4.5
2011-03-29,11.6,12.625,8.5,13.0,4.5
2011-03-30,11.55,12.75,8.5,13.0,4.0
2011-03-31,11.5,12.875,8.0,13.0,4.0
2011-04-01,11.45,13.0,8.25,13.0,4.5
2011-04-02,11.4,13.125,8.0,13.5,4.5
2011-04-03,11.35,13.25,8.2,13.375,4.5
2011-04-04,11.3,13.375,8.4,13.25,4.5
2011-04-05,11.25,13.5,8.6,13.125,4.5
2011-04-06,11.25,13.05,8.8,13.0,4.5
2011-04-07,11.5,12.5,9.0,13.5,4.5
2011-04-08,11.4,12.6,10.0,14.0,4.0
2011-04-09,11.5,12.5,10.0,14.0,4.5
2011-04-10,11.464285714285715,13.071428571428573,10.0,13.833333333333332,4.333333333333333
2011-04-11,11.428571428571427,13.642857142857142,10.0,13.666666666666668,4.166666666666667
2011-04-12,11.392857142857142,14.214285714285715,10.0,13.5,4.0
2011-04-13,11.357142857142858,14.785714285714285,10.0,14.0,4.0
2011-04-14,11.321428571428573,15.357142857142858,10.5,14.0,4.5
2011-04-15,11.285714285714285,15.928571428571427,10.0,14.0,4.5
2011-04-16,11.25,16.5,9.833333333333334,14.0,4.166666666666667
2011-04-17,11.25,15.5625,9.666666666666666,14.0,3.833333333333333
2011-04-18,11.25,14.625,9.5,14.0,3.5
2011-04-19,11.25,13.6875,9.333333333333334,14.0,3.166666666666666
2011-04-20,11.25,12.75,9.166666666666666,14.75,2.833333333333333
2011-04-21,11.3,12.95,9.0,14.0,2.5
2011-04-22,11.25,12.55,8.9,14.25,2.7
2011-04-23,11.1,12.25,8.8,14.25,2.9
2011-04-24,11.066666666666668,12.3,8.7,14.25,3.1
2011-04-25,11.033333333333333,12.35,8.6,14.25,3.3
2011-04-26,11.0,12.4,8.5,14.25,3.5
2011-04-27,11.25,12.5,8.5,13.75,4.0
2011-04-28,11.05,12.25,8.5,14.25,3.5
2011-04-29,11.25,12.7,9.0,14.25,3.5
2011-04-30,11.25,12.5,8.5,14.0,3.5
2011-05-01,11.166666666666668,12.283333333333333,8.5,14.0,3.5
2011-05-02,11.083333333333332,12.066666666666668,8.5,14.0,4.5
2011-05-03,11.0,11.85,8.5,14.0,4.5
2011-05-04,11.25,12.5,8.375,14.25,4.25
2011-05-05,11.0,11.75,8.25,14.0,4.0
2011-05-06,11.1,12.5,8.125,14.25,3.75
2011-05-07,11.086792452830188,12.427272727272728,8.0,14.0,3.5
2011-05-08,11.073584905660377,12.354545454545455,8.0,14.083333333333332,3.5588235294117645
2011-05-09,11.060377358490568,12.281818181818185,8.0,14.166666666666668,3.6176470588235294
2011-05-10,11.047169811320755,12.20909090909091,8.0,14.25,3.6764705882352944
2011-05-11,11.033962264150944,12.136363636363635,8.0,14.5,3.7352941176470575
2011-05-12,11.020754716981132,12.063636363636364,8.0,14.25,3.794117647058824
2011-05-13,11.00754716981132,11.99090909090909,8.0,14.5,3.852941176470588
2011-05-14,10.994339622641508,11.918181818181818,8.0,14.0,3.911764705882353
2011-05-15,10.981132075471699,11.845454545454546,8.0,13.916666666666668,3.9705882352941178
2011-05-16,10.967924528301888,11.772727272727273,8.0,13.833333333333332,4.029411764705882
2011-05-17,10.954716981132076,11.7,8.0,13.75,4.088235294117647
2011-05-18,10.941509433962263,11.2,8.0,14.5,4.147058823529412
2011-05-19,10.928301886792452,11.85,8.0,14.0,4.205882352941177
2011-05-20,10.915094339622645,12.2,8.0,13.0,4.264705882352942
2011-05-21,10.901886792452832,11.6,8.0,13.5,4.3235294117647065
2011-05-22,10.88867924528302,11.566666666666668,8.0,13.833333333333332,4.382352941176471
2011-05-23,10.875471698113211,11.533333333333333,8.0,14.166666666666668,4.441176470588236
2011-05-24,10.862264150943396,11.5,8.0,14.5,4.5
2011-05-25,10.849056603773585,11.5,8.0,13.5,4.5
2011-05-26,10.835849056603772,12.3,8.0,14.0,4.5
2011-05-27,10.822641509433963,11.85,8.0,13.0,4.5
2011-05-28,10.809433962264151,11.25,8.0,13.0,4.5
2011-05-29,10.79622641509434,11.5,7.9444444444444455,13.0,4.4444444444444455
2011-05-30,10.783018867924529,11.75,7.888888888888888,13.0,4.388888888888889
2011-05-31,10.769811320754716,12.0,7.833333333333334,13.0,4.333333333333333
2011-06-01,10.756603773584906,10.95,7.777777777777778,13.0,4.277777777777779
2011-06-02,10.743396226415094,12.05,7.722222222222222,13.0,4.222222222222221
2011-06-03,10.730188679245284,12.2,7.666666666666666,13.5,4.166666666666667
2011-06-04,10.716981132075473,11.5,7.611111111111112,13.5,4.111111111111111
2011-06-05,10.70377358490566,11.666666666666668,7.5555555555555545,13.666666666666668,4.055555555555555
2011-06-06,10.690566037735847,11.833333333333332,7.5,13.833333333333332,4.0
2011-06-07,10.677358490566037,12.0,7.5,14.0,3.5
2011-06-08,10.664150943396226,12.25,7.5,13.0,3.5
2011-06-09,10.650943396226415,11.4,7.5,12.75,5.0
2011-06-10,10.637735849056604,10.95,7.0,13.0,5.5
2011-06-11,10.624528301886789,11.05,8.0,13.0,5.0
2011-06-12,10.61132075471698,10.766666666666667,7.833333333333334,13.083333333333332,5.0
2011-06-13,10.598113207547167,10.483333333333333,7.666666666666666,13.166666666666668,5.0
2011-06-14,10.584905660377355,10.2,7.5,13.25,5.0
2011-06-15,10.571698113207546,10.05,8.0,13.333333333333332,5.0
2011-06-16,10.558490566037737,11.25,7.9444444444444455,13.416666666666668,5.111111111111111
2011-06-17,10.545283018867924,10.8,7.888888888888888,13.5,5.222222222222221
2011-06-18,10.532075471698114,11.0,7.833333333333334,12.6,5.333333333333334
2011-06-19,10.518867924528301,11.0625,7.777777777777778,12.733333333333333,5.4444444444444455
2011-06-20,10.50566037735849,11.125,7.722222222222222,12.866666666666667,5.5555555555555545
2011-06-21,10.49245283018868,11.1875,7.666666666666666,13.0,5.666666666666666
2011-06-22,10.479245283018868,11.25,7.611111111111112,12.75,5.777777777777778
2011-06-23,10.466037735849056,10.25,7.5555555555555545,13.5,5.888888888888888
2011-06-24,10.452830188679245,11.25,7.5,13.0,6.0
2011-06-25,10.439622641509434,10.6,9.0,13.0,5.5
2011-06-26,10.426415094339623,10.7,8.5,13.0,5.5
2011-06-27,10.413207547169813,10.8,8.0,13.0,5.5
2011-06-28,10.4,10.9,7.5,13.0,5.5
2011-06-29,10.3,11.2,7.5,12.75,4.5
2011-06-30,10.361111111111109,10.75,7.0,12.5,4.5
2011-07-01,10.422222222222222,10.9,7.5,13.0,5.0
2011-07-02,10.483333333333333,11.6,8.0,12.75,4.5
2011-07-03,10.544444444444443,11.566666666666668,7.833333333333334,12.833333333333332,4.666666666666667
2011-07-04,10.605555555555558,11.533333333333333,7.666666666666666,12.916666666666668,4.833333333333333
2011-07-05,10.666666666666668,11.5,7.5,13.0,5.0
2011-07-06,10.727777777777778,10.9,7.5,12.75,5.5
2011-07-07,10.788888888888891,11.65,7.5,13.0,5.0
2011-07-08,10.85,11.1,7.5,13.0,5.25
2011-07-09,10.9,10.7,7.25,12.75,5.5
2011-07-10,10.95,10.933333333333332,8.5,12.8125,5.583333333333334
2011-07-11,11.0,11.166666666666668,9.75,12.875,5.666666666666666
2011-07-12,11.05,11.4,11.0,12.9375,5.75
2011-07-13,11.1,11.15,11.0,13.0,6.0
2011-07-14,11.15,12.3,11.0,13.0,6.0
2011-07-15,11.0,10.3,10.5,13.0,5.5
2011-07-16,11.0,10.9,10.714285714285714,12.75,5.428571428571429
2011-07-17,11.083333333333332,10.783333333333333,10.928571428571427,12.833333333333332,5.357142857142857
2011-07-18,11.166666666666668,10.666666666666668,11.142857142857142,12.916666666666668,5.285714285714286
2011-07-19,11.25,10.55,11.357142857142858,13.0,5.214285714285714
2011-07-20,10.75,11.8,11.571428571428573,12.75,5.142857142857143
2011-07-21,11.05,12.8,11.785714285714285,13.0,5.071428571428571
2011-07-22,11.0,11.0,12.0,12.75,5.0
2011-07-23,10.9375,11.0,12.5,13.0,5.0
2011-07-24,10.875,10.9,13.0,13.0,5.0
2011-07-25,10.8125,10.8,13.5,13.0,5.0
2011-07-26,10.75,10.7,14.0,13.0,5.0
2011-07-27,10.7125,10.9,14.5,13.0,5.0
2011-07-28,10.675,11.1,14.5,13.0,4.9444444444444455
2011-07-29,10.6375,11.3,14.5,13.0,4.888888888888889
2011-07-30,10.6,10.8,14.5,12.5,4.833333333333333
2011-07-31,10.6,10.616666666666667,14.5,12.666666666666668,4.777777777777779
2011-08-01,10.6,10.433333333333332,14.5,12.833333333333332,4.722222222222221
2011-08-02,10.6,10.25,14.5,13.0,4.666666666666667
2011-08-03,10.633333333333333,10.85,14.5,13.02,4.611111111111111
2011-08-04,10.666666666666668,10.55,15.0,12.9,4.5555555555555545
2011-08-05,10.7,10.95,14.5,13.0,4.5
2011-08-06,10.75,11.05,14.727272727272727,13.0,4.545454545454546
2011-08-07,10.683333333333332,10.933333333333332,14.954545454545455,12.833333333333332,4.590909090909091
2011-08-08,10.616666666666667,10.816666666666668,15.181818181818182,12.666666666666668,4.636363636363637
2011-08-09,10.55,10.7,15.40909090909091,12.5,4.681818181818182
2011-08-10,10.25,10.4,15.636363636363635,12.75,4.727272727272728
2011-08-11,10.7,10.3,15.863636363636365,13.0,4.7727272727272725
2011-08-12,10.7,10.65,16.09090909090909,12.75,4.818181818181818
2011-08-13,10.64,10.57,16.318181818181817,12.8,4.863636363636363
2011-08-14,10.58,10.49,16.545454545454547,12.85,4.909090909090909
2011-08-15,10.52,10.41,16.772727272727273,12.9,4.954545454545454
2011-08-16,10.46,10.33,17.0,12.95,5.0
2011-08-17,10.4,10.25,18.0,13.0,4.5
2011-08-18,10.7,11.0,16.833333333333332,13.25,4.5
2011-08-19,10.65,10.35,15.666666666666668,13.5,4.5
2011-08-20,10.657142857142857,10.428571428571429,14.5,13.75,4.5
2011-08-21,10.664285714285713,10.507142857142858,14.416666666666668,13.333333333333332,4.333333333333333
2011-08-22,10.67142857142857,10.585714285714287,14.333333333333332,12.916666666666668,4.166666666666667
2011-08-23,10.678571428571429,10.664285714285713,14.25,12.5,4.0
2011-08-24,10.685714285714287,10.742857142857142,13.5,12.75,4.25
2011-08-25,10.692857142857145,10.821428571428573,13.5,12.5,4.208333333333333
2011-08-26,10.7,10.9,13.5,12.25,4.166666666666667
2011-08-27,10.25,10.4,13.5,12.25,4.125
2011-08-28,10.285714285714286,10.471428571428572,13.5,12.333333333333332,4.083333333333333
2011-08-29,10.321428571428571,10.542857142857144,13.5,12.416666666666668,4.041666666666667
2011-08-30,10.357142857142858,10.614285714285714,13.5,12.5,4.0
2011-08-31,10.392857142857142,10.685714285714287,15.5,12.375,4.0
2011-09-01,10.428571428571429,10.757142857142858,17.0,12.25,4.5
2011-09-02,10.464285714285714,10.82857142857143,17.0,12.125,4.25
2011-09-03,10.5,10.9,14.5,12.0,4.5
2011-09-04,10.483333333333333,10.6,14.666666666666668,12.083333333333332,4.333333333333333
2011-09-05,10.466666666666667,10.3,14.833333333333332,12.166666666666668,4.166666666666667
2011-09-06,10.45,10.0,15.0,12.25,4.0
2011-09-07,10.5,10.5,16.42857142857143,11.75,4.0
2011-09-08,10.75,10.7,17.857142857142858,11.711538461538463,4.0
2011-09-09,10.75,10.85,19.285714285714285,11.673076923076925,4.0
2011-09-10,10.7,11.0,20.714285714285715,11.634615384615385,4.0
2011-09-11,10.716666666666667,11.183333333333332,22.142857142857146,11.596153846153845,4.0
2011-09-12,10.733333333333333,11.366666666666667,23.57142857142857,11.557692307692307,4.0
2011-09-13,10.75,11.55,25.0,11.519230769230768,4.0
2011-09-14,11.0,11.25,14.5,11.480769230769232,4.25
2011-09-15,10.8,10.95,14.666666666666668,11.442307692307693,4.166666666666667
2011-09-16,10.95,11.35,14.833333333333332,11.403846153846155,4.083333333333333
2011-09-17,10.85,10.7,15.0,11.365384615384615,4.0
2011-09-18,10.733333333333333,10.883333333333333,14.666666666666668,11.326923076923075,4.083333333333333
2011-09-19,10.616666666666667,11.066666666666668,14.333333333333332,11.288461538461537,4.166666666666667
2011-09-20,10.5,11.25,14.0,11.25,4.25
2011-09-21,10.6,11.25,14.5,11.75,4.25
2011-09-22,10.65,10.9,14.5,11.25,4.2375
2011-09-23,10.55,11.2,14.5,11.15,4.225
2011-09-24,10.75,11.25,14.5,11.208333333333332,4.2125
2011-09-25,10.6875,11.15,14.5,11.266666666666667,4.2
2011-09-26,10.625,11.05,14.5,11.325,4.1875
2011-09-27,10.5625,10.95,14.5,11.383333333333333,4.175
2011-09-28,10.5,11.35,14.5,11.441666666666668,4.1625
2011-09-29,10.45,11.275,14.5,11.5,4.15
2011-09-30,10.4,11.2,14.5,11.5,4.1375
2011-10-01,10.35,11.125,14.5,11.5,4.125
2011-10-02,10.3,11.05,14.5,11.5,4.1125
2011-10-03,10.25,10.975,14.5,11.5,4.1
2011-10-04,10.2,10.9,14.5,11.5,4.0875
2011-10-05,10.65,10.9,14.5,11.5,4.075
2011-10-06,10.6,10.766666666666667,14.5,11.5,4.0625
2011-10-07,10.55,10.633333333333333,14.5,11.5,4.05
