date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine
2005-07-14,7.75,8.9,3.5,7.0166666666666675,5.5,11.015942028985508,12.0,4.983333333333333,45.9,3.2,9.95,5.827868852459017,12.188524590163931
2005-07-15,7.8,9.25,3.75,7.033333333333334,6.0,10.97536231884058,12.0,4.966666666666667,45.8,3.3,9.98,5.823770491803278,12.204918032786884
2005-07-16,7.9,7.7,3.25,7.05,6.0,10.934782608695652,12.0,4.95,45.75,3.4,10.0,5.819672131147541,12.221311475409836
2005-07-17,7.95,7.666666666666666,3.25,7.066666666666666,5.833333333333334,10.894202898550725,12.0,4.933333333333334,45.7,3.3833333333333333,9.993333333333334,5.8155737704918025,12.237704918032787
2005-07-18,8.0,7.633333333333334,3.25,7.083333333333334,5.666666666666666,10.853623188405798,12.0,4.916666666666667,45.65,3.3666666666666667,9.986666666666666,5.811475409836066,12.254098360655734
2005-07-19,8.05,7.6,3.25,7.1,5.5,10.81304347826087,12.0,4.9,45.6,3.35,9.98,5.807377049180328,12.27049180327869
2005-07-20,8.1,7.8,3.25,7.1,5.5,10.772463768115943,12.0,4.9,45.75,3.4,9.95,5.80327868852459,12.28688524590164
2005-07-21,8.1,8.0,3.25,7.1,5.5,10.731884057971016,12.0,4.9,45.7,3.5,9.98,5.799180327868853,12.303278688524589
2005-07-22,8.1,8.2,3.25,7.1,5.75,10.691304347826087,12.0,4.9,45.0,3.45,9.95,5.7950819672131155,12.31967213114754
2005-07-23,8.1,8.4,3.25,7.1,5.5,10.65072463768116,12.0,4.9,44.5,3.4,9.9,5.7909836065573765,12.336065573770492
2005-07-24,7.966666666666666,8.6,3.166666666666667,7.1,5.583333333333334,10.610144927536233,12.0,4.9,44.63333333333333,3.3833333333333333,9.916666666666666,5.786885245901639,12.352459016393444
2005-07-25,7.833333333333334,8.8,3.083333333333333,7.1,5.666666666666666,10.569565217391306,12.0,4.9,44.76666666666667,3.3666666666666667,9.933333333333334,5.782786885245901,12.368852459016392
2005-07-26,7.7,9.0,3.0,7.1,5.75,10.528985507246377,12.0,4.9,44.9,3.35,9.95,5.778688524590162,12.385245901639344
2005-07-27,8.1,8.935714285714285,4.0,7.0,5.5,10.488405797101448,12.0,4.9,44.8,3.4,9.98,5.774590163934428,12.401639344262295
2005-07-28,8.05,8.871428571428572,4.25,7.0,5.5,10.447826086956523,12.0,4.9,44.75,3.45,9.9,5.770491803278688,12.418032786885247
2005-07-29,7.75,8.807142857142857,4.25,7.0,5.5,10.407246376811594,12.0,4.9,44.7,3.4,9.9,5.7663934426229515,12.434426229508198
2005-07-30,7.4,8.742857142857144,4.25,7.0,5.5,10.366666666666667,12.0,4.875,44.0,3.35,9.98,5.762295081967213,12.450819672131145
2005-07-31,7.5166666666666675,8.678571428571429,4.25,7.0,5.75,10.32608695652174,12.0,4.85,43.83333333333333,3.3666666666666667,9.97,5.758196721311475,12.4672131147541
2005-08-01,7.633333333333334,8.614285714285714,4.0,7.0,5.5,10.285507246376813,12.0,4.825,43.66666666666667,3.3833333333333333,9.96,5.754098360655737,12.48360655737705
2005-08-02,7.75,8.55,3.5,7.0,5.5,10.244927536231883,12.0,4.8,43.5,3.4,9.95,5.75,12.5
2005-08-03,8.0,8.95,4.5,7.0,5.5,10.204347826086957,12.0,4.766666666666667,42.0,3.35,9.98,6.0,12.5
2005-08-04,7.65,7.75,4.5,7.0,5.5,10.163768115942027,12.0,4.733333333333333,38.0,3.4,10.0,5.9642857142857135,12.5
2005-08-05,8.05,7.5,4.75,7.0,5.5,10.123188405797102,12.0,4.7,35.0,3.45,9.95,5.928571428571429,12.5
2005-08-06,8.25,7.6,4.9375,7.025,5.5,10.082608695652176,12.0,4.725,34.8,3.4,9.95,5.892857142857142,12.5
2005-08-07,7.9833333333333325,7.7,5.125,7.05,5.5,10.042028985507246,12.0,4.75,34.0,3.416666666666667,9.953333333333333,5.857142857142858,12.5
2005-08-08,7.716666666666666,7.8,5.3125,7.075,5.5,10.00144927536232,12.0,4.775,33.2,3.433333333333333,9.956666666666667,5.821428571428571,12.5
2005-08-09,7.45,7.9,5.5,7.1,5.5,9.960869565217392,12.0,4.8,32.4,3.45,9.96,5.7857142857142865,12.5
2005-08-10,7.9,8.6,5.5,7.1,5.5,9.920289855072463,12.0,4.8,31.0,3.5,9.98,5.75,12.5
2005-08-11,7.65,7.85,4.75,7.1,5.5,9.879710144927538,12.0,4.8,31.1,3.45,9.95,6.0,12.5
2005-08-12,7.75,7.95,5.5,7.1,6.0,9.839130434782607,12.0,4.8,30.0,3.9,10.0,6.0,12.5
2005-08-13,7.75,8.6,6.0,7.12,5.5,9.798550724637682,12.0,4.81,29.5,3.75,9.98,6.0,12.5
2005-08-14,7.8125,8.575,5.25,7.14,5.5,9.757971014492751,12.0,4.82,29.125,3.7625,9.96,6.0,12.5
2005-08-15,7.875,8.55,5.5,7.16,5.5,9.717391304347826,12.0,4.83,28.75,3.775,9.94,6.0,12.5
2005-08-16,7.9375,8.525,5.75,7.18,5.5,9.6768115942029,12.0,4.84,28.375,3.7875,9.92,6.0,12.5
2005-08-17,8.0,8.5,6.0,7.2,5.5,9.63623188405797,12.0,4.85,28.0,3.8,9.9,6.0,12.5
2005-08-18,7.85,7.95,6.0,7.3,5.5,9.595652173913043,12.0,4.85,27.5,4.3,9.9,5.75,12.5
2005-08-19,7.86,8.07,6.5,7.3,5.5,9.555072463768118,12.0,4.84,27.3,4.2,9.95,5.7,12.5
2005-08-20,7.87,8.19,5.0,7.3,5.5,9.514492753623188,12.0,4.83,27.0,4.25,9.98,5.65,12.5
2005-08-21,7.88,8.31,5.75,7.3,5.5,9.47391304347826,12.0,4.82,26.916666666666664,4.383333333333333,9.97,5.6,12.5
2005-08-22,7.89,8.43,6.25,7.3,5.5,9.433333333333332,12.0,4.81,26.833333333333336,4.516666666666667,9.96,5.55,12.5
2005-08-23,7.9,8.55,7.0,7.3,6.75,9.392753623188403,12.0,4.8,26.75,4.65,9.95,5.5,12.5
2005-08-24,7.65,8.8,6.5,7.3,6.0,9.352173913043476,12.0,4.8,26.6,4.8,9.98,5.75,12.5
2005-08-25,7.642857142857142,8.721428571428572,6.0,7.3,5.5,9.31159420289855,12.0,4.8,26.7,4.9,9.95,6.0,12.5
2005-08-26,7.635714285714285,8.642857142857144,6.25,7.3,5.5,9.271014492753622,12.0,4.8,26.6,5.0,9.95,5.95,12.5
2005-08-27,7.628571428571429,8.564285714285715,6.5,7.3,5.5,9.230434782608695,12.0,4.775,26.73333333333333,5.183333333333334,9.945,5.9,12.5
2005-08-28,7.621428571428571,8.485714285714286,7.0,7.3,5.5,9.189855072463768,12.0,4.75,26.866666666666664,5.366666666666666,9.94,5.85,12.5
2005-08-29,7.614285714285715,8.407142857142857,7.0,7.3,5.583333333333334,9.14927536231884,12.0,4.725,27.0,5.55,9.935,5.8,12.5
2005-08-30,7.607142857142858,8.32857142857143,7.0,7.3,5.666666666666666,9.108695652173912,12.0,4.7,27.133333333333336,5.7333333333333325,9.93,5.75,12.5
2005-08-31,7.6,8.25,7.0,7.3,5.75,9.068115942028983,12.0,4.8,27.266666666666666,5.916666666666666,9.925,6.0,12.5
2005-09-01,7.65,7.95,7.25,7.316666666666666,5.75,9.027536231884056,12.0,4.783333333333333,27.4,6.1,9.92,5.75,12.5
2005-09-02,7.95,8.9,7.5,7.333333333333334,5.75,8.986956521739131,12.0,4.766666666666667,27.0,7.0,9.9,5.85,12.5
2005-09-03,7.3,8.9,7.25,7.35,6.0,8.946376811594204,12.0,4.75,26.9,7.5,9.98,5.95,12.5
2005-09-04,7.416666666666666,8.9,7.0,7.366666666666666,5.5,8.905797101449275,12.0,4.733333333333333,26.866666666666664,7.7333333333333325,9.98,6.05,12.5
2005-09-05,7.533333333333334,8.9,7.5,7.383333333333334,5.75,8.865217391304348,12.0,4.716666666666667,26.833333333333336,7.966666666666666,9.98,6.15,12.5
2005-09-06,7.65,8.9,7.0,7.4,5.75,8.82463768115942,12.0,4.7,26.8,8.2,9.98,6.25,12.5
2005-09-07,7.5,8.1,7.0,7.4,5.6875,8.784057971014493,12.0,4.7,26.75,9.65,9.95,6.0,12.5
2005-09-08,7.6,8.085714285714285,7.0,7.4,5.625,8.743478260869566,12.0,4.6,26.0,10.5,9.92,6.5,12.5
2005-09-09,7.7,8.071428571428571,7.0,7.4,5.5625,8.702898550724637,12.0,4.6,25.75,10.85,9.9,6.416666666666666,12.5
2005-09-10,7.8,8.057142857142857,7.0,7.42,5.5,8.66231884057971,12.0,4.58,23.5,11.0,9.95,6.333333333333334,12.5
2005-09-11,7.8125,8.042857142857143,7.5,7.44,5.5,8.621739130434783,12.0,4.56,22.916666666666664,11.066666666666668,9.933333333333334,6.25,12.5
2005-09-12,7.825,8.028571428571428,7.75,7.46,5.75,8.581159420289856,12.0,4.54,22.333333333333336,11.133333333333333,9.916666666666666,6.0,12.5
2005-09-13,7.8375,8.014285714285714,7.75,7.48,5.5,8.540579710144927,12.0,4.52,21.75,11.2,9.9,6.0,12.5
2005-09-14,7.85,8.0,7.75,7.5,5.75,8.5,12.0,4.5,21.5,11.0,9.98,6.0,12.5
2005-09-15,7.8,8.55,8.0,7.5,5.75,8.96,12.0,4.6,21.0,11.3,9.95,5.75,12.5
2005-09-16,7.75,7.9,8.0,7.6,5.75,9.0,12.0,4.6,20.8,11.16,9.9,5.833333333333334,12.5
2005-09-17,7.75,7.8875,8.5,7.6,5.5,9.54,12.0,4.6,20.9,11.02,9.9,5.916666666666666,12.5
2005-09-18,7.75,7.875,8.5,7.6,5.75,10.08,12.0,4.6,20.933333333333334,10.88,9.906666666666666,6.0,12.5
2005-09-19,7.75,7.8625,8.75,7.6,6.0,10.62,12.0,4.6,20.966666666666665,10.74,9.913333333333334,6.25,12.5
2005-09-20,7.75,7.85,7.0,7.6,6.0,10.4,12.0,4.6,21.0,10.6,9.92,6.5,12.5
2005-09-21,7.9,7.75,8.0,7.6,6.5,9.5,12.0,4.5,21.1,10.4,9.9,6.0,12.5
2005-09-22,8.1,8.85,8.5,7.6,6.5,11.03,12.0,4.5,21.0,10.3,9.98,6.5,12.5
2005-09-23,8.25,7.55,8.5,7.6,6.5,8.0,12.0,4.5,21.3,10.0,10.0,6.416666666666666,12.5
2005-09-24,7.95,7.8,8.0,7.6,6.75,11.07,12.0,4.6,21.5,10.8,9.95,6.333333333333334,12.5
2005-09-25,7.975,7.879166666666666,8.5,7.6,6.75,11.113333333333333,12.0,4.7,21.616666666666664,10.783333333333333,9.95,6.25,12.5
2005-09-26,8.0,7.958333333333334,8.5,7.6,6.75,11.156666666666668,12.0,4.8,21.73333333333333,10.766666666666667,9.95,6.0,12.5
2005-09-27,8.025,8.0375,8.0,7.6,7.0,11.2,12.0,4.9,21.85,10.75,9.95,6.0,12.5
2005-09-28,8.05,8.116666666666667,8.0,7.6,6.75,11.5,12.0,4.9,22.0,10.5,9.98,6.0,12.5
2005-09-29,8.075,8.195833333333333,8.5,7.628571428571429,6.8125,11.4,12.0,4.914285714285715,22.0,10.6,9.9,6.0,12.5
2005-09-30,8.1,8.275,9.0,7.6571428571428575,6.875,10.0,12.0,4.928571428571427,22.02,10.65,9.95,6.0,12.5
2005-10-01,8.125,8.354166666666666,9.5,7.685714285714287,6.9375,10.0,12.0,4.942857142857143,22.04,10.6875,9.98,6.0,12.5
2005-10-02,8.15,8.433333333333334,10.0,7.7142857142857135,7.0,12.7,12.0,4.957142857142856,22.06,10.725,9.953333333333333,6.0,12.5
2005-10-03,8.175,8.5125,9.5,7.742857142857144,6.75,9.0,12.0,4.971428571428572,22.08,10.7625,9.926666666666666,5.75,12.5
2005-10-04,8.2,8.591666666666667,9.75,7.7714285714285705,6.5,11.6,12.0,4.985714285714286,22.1,10.8,9.9,5.75,12.5
2005-10-05,8.225,8.670833333333334,9.25,7.8,6.75,10.9,12.0,5.0,22.0,10.7,9.92,6.0,12.5
2005-10-06,8.25,8.75,9.5,7.8,6.75,10.0,12.0,5.0,22.15,10.6,9.9,6.125,12.5
2005-10-07,7.75,8.0,9.75,7.8,6.5,14.9,12.0,5.0,22.2,10.7,9.92,6.25,12.5
2005-10-08,8.0,8.25,10.0,7.795454545454545,6.5,13.64,11.84375,5.0,22.25,10.65,9.95,6.375,12.5
2005-10-09,8.083333333333334,8.458333333333334,9.75,7.790909090909091,6.75,13.426666666666668,11.6875,5.0,22.3,10.6,9.95,6.5,12.5
2005-10-10,8.166666666666666,8.666666666666666,7.75,7.786363636363636,6.75,13.213333333333333,11.53125,5.0,22.4,10.5,9.95,6.5,12.5
2005-10-11,8.25,8.875,9.0,7.781818181818181,6.5,13.0,11.375,5.0,22.4,10.6,9.95,6.5,12.5
2005-10-12,8.333333333333334,9.083333333333334,8.9375,7.777272727272727,6.5,11.15,11.21875,5.0,22.35,10.7,9.98,6.25,12.5
2005-10-13,8.416666666666666,9.291666666666666,8.875,7.772727272727272,6.5,15.0,11.0625,5.0,22.3,10.6,9.9,6.0,12.5
2005-10-14,8.5,9.5,8.8125,7.768181818181818,6.5,12.0,10.90625,5.0,22.35,10.5,9.95,6.0,12.5
2005-10-15,8.5,9.25,8.75,7.763636363636364,6.5,12.65,10.75,5.0,22.35,10.5,9.95,6.0,12.5
2005-10-16,8.5,9.333333333333334,10.0,7.759090909090909,6.5,11.84,10.75,5.0,22.3,10.7,9.96,6.0,12.5
2005-10-17,8.5,9.416666666666666,11.0,7.754545454545455,6.5,12.25,10.75,5.0,22.25,10.65,9.97,6.5,12.5
2005-10-18,8.5,9.5,11.25,7.75,6.75,11.45,10.75,5.0,22.3,10.6,9.98,6.25,12.5
2005-10-19,8.5,9.25,11.25,7.75,6.75,12.22,10.75,5.0,22.4,10.7,10.0,6.0,12.5
2005-10-20,8.5,9.0,11.5,7.75,7.0,15.0,10.75,5.0,22.35,10.65,9.9,6.0,12.5
2005-10-21,8.5,8.75,15.0,7.75,6.75,14.824000000000002,10.75,5.0,22.35,12.65,9.9,6.0,12.5
2005-10-22,8.5,8.5,14.583333333333332,7.7625,6.833333333333334,14.648,10.75,5.225,22.3,13.0,10.0,6.0,12.5
2005-10-23,8.490384615384615,8.528846153846152,14.166666666666668,7.775,6.916666666666666,14.472,10.75,5.45,22.53333333333333,13.666666666666668,9.993333333333334,6.0,13.0
2005-10-24,8.480769230769232,8.557692307692307,13.75,7.7875,7.0,14.296,10.75,5.675,22.766666666666666,14.333333333333332,9.986666666666666,6.0,12.5
2005-10-25,8.471153846153848,8.586538461538463,10.5,7.8,6.25,14.12,10.75,5.9,23.0,15.0,9.98,6.75,13.0
2005-10-26,8.461538461538463,8.615384615384615,9.5,7.8,6.75,13.0,10.75,5.9,23.5,14.0,9.98,6.5,13.0
2005-10-27,8.451923076923077,8.644230769230768,8.5,7.8,6.75,10.75,10.75,5.7,23.6,13.7,9.95,6.25,13.0
2005-10-28,8.442307692307693,8.673076923076923,7.5,7.8,6.75,11.4,10.75,5.7,23.65,13.6,9.9,6.333333333333334,13.0
2005-10-29,8.432692307692307,8.701923076923077,7.909090909090909,7.8,6.888888888888888,10.2,10.75,5.736363636363636,23.75,12.0,9.85,6.416666666666666,13.0
2005-10-30,8.423076923076923,8.730769230769232,8.318181818181818,7.8,7.027777777777778,11.4,10.75,5.7727272727272725,23.775,11.9875,9.845,6.5,13.0
2005-10-31,8.413461538461537,8.759615384615385,8.727272727272727,7.8,7.166666666666666,10.94,10.75,5.809090909090909,23.8,11.975,9.84,6.0,13.0
2005-11-01,8.403846153846152,8.788461538461537,9.136363636363637,7.8,7.3055555555555545,11.455,10.75,5.845454545454545,23.825,11.9625,9.835,6.25,13.0
2005-11-02,8.394230769230768,8.817307692307693,9.545454545454543,7.8,7.4444444444444455,11.97,10.75,5.881818181818181,23.85,11.95,9.83,6.25,13.0
2005-11-03,8.384615384615385,8.846153846153848,9.954545454545457,7.8,7.583333333333334,12.485,10.75,5.918181818181819,23.875,11.9375,9.825,6.5,13.0
2005-11-04,8.375,8.875,10.363636363636363,7.8,7.722222222222222,13.0,10.75,5.954545454545455,23.9,11.925,9.82,6.583333333333334,13.0
2005-11-05,8.365384615384615,8.903846153846152,10.772727272727273,7.8,7.861111111111112,13.41,10.75,5.990909090909091,23.925,11.9125,9.815,6.666666666666666,13.0
2005-11-06,8.355769230769232,8.932692307692307,11.18181818181818,7.8,8.0,12.04,10.75,6.027272727272727,23.95,11.9,9.81,6.75,13.0
2005-11-07,8.346153846153848,8.961538461538463,11.59090909090909,7.8,8.5,12.0,10.75,6.063636363636364,24.0,11.8,9.805,6.5,13.0
2005-11-08,8.336538461538463,8.990384615384615,12.0,7.8,8.25,8.52,10.75,6.1,24.0,12.0,9.8,6.75,13.0
2005-11-09,8.326923076923077,9.019230769230768,11.25,7.9,8.5,14.1,10.75,6.1,23.85,12.15,9.9,6.25,13.0
2005-11-10,8.317307692307693,9.048076923076923,12.5,7.9,8.5,14.5,10.75,6.3,24.0,11.8,9.9,6.1923076923076925,13.0
2005-11-11,8.307692307692307,9.076923076923077,12.7,8.0,8.6,15.45,10.75,6.4,24.3,12.0,9.85,6.134615384615384,13.0
2005-11-12,8.298076923076923,9.105769230769232,12.9,8.0,8.7,13.7,10.75,6.383333333333334,24.35,12.15,9.8,6.0769230769230775,13.0
2005-11-13,8.288461538461537,9.134615384615383,13.1,8.0,8.8,13.46,10.75,6.366666666666666,24.4,12.1,9.81,6.019230769230768,13.0
2005-11-14,8.278846153846152,9.163461538461537,13.3,8.0,8.9,12.9,10.75,6.35,24.5,12.2,9.82,5.961538461538463,13.0
2005-11-15,8.269230769230768,9.192307692307693,13.5,8.0,9.0,13.85,10.75,6.333333333333334,24.3,12.15,9.83,5.9038461538461515,13.0
2005-11-16,8.259615384615385,9.221153846153848,13.75,8.0,9.5,13.448,10.75,6.316666666666666,24.2,12.1,9.84,5.8461538461538485,13.0
2005-11-17,8.25,9.25,12.5,8.0,9.5,13.046,10.75,6.3,24.0,12.0,9.85,5.788461538461537,13.0
2005-11-18,8.240384615384615,9.2,12.5,8.0,9.5,12.644,10.75,6.3,24.3,12.0,9.8,5.730769230769232,13.0
2005-11-19,8.230769230769232,9.15,8.75,8.025,9.0,12.242,10.75,6.35,24.3,11.5,9.75,5.6730769230769225,13.0
2005-11-20,8.221153846153848,9.1,12.0,8.05,10.5,11.84,10.75,6.4,24.25,11.45,9.766666666666666,5.615384615384616,13.0
2005-11-21,8.211538461538463,9.05,12.5,8.075,10.5,12.0,10.75,6.45,24.2,11.4,9.783333333333333,5.557692307692308,13.0
2005-11-22,8.201923076923077,9.0,13.75,8.1,11.0,12.9,10.75,6.5,24.0,11.0,9.8,5.5,13.0
2005-11-23,8.192307692307693,8.75,12.5,8.1,10.5,12.15,10.75,6.7,24.0,11.0,9.75,5.25,13.0
2005-11-24,8.182692307692307,9.0,12.5,8.1,10.5,13.02,10.75,6.8,24.0,10.7,9.8,5.5,13.0
2005-11-25,8.173076923076923,9.0,12.5,8.1,10.375,10.0,10.75,6.8,23.9,10.5,9.7,5.416666666666666,13.166666666666668
2005-11-26,8.163461538461537,8.75,12.5,8.125,10.25,10.7,10.75,6.725,24.0,10.0,9.72,5.333333333333334,13.333333333333332
2005-11-27,8.153846153846152,9.0,12.5,8.15,10.125,10.45,10.75,6.65,24.15,10.15,9.73,5.25,13.5
2005-11-28,8.144230769230768,9.25,12.5,8.175,10.0,11.333333333333332,10.75,6.575,24.1,10.1,9.74,5.5,13.5
2005-11-29,8.134615384615385,9.5,11.5,8.2,10.0,12.216666666666667,10.75,6.5,24.2,10.2,9.75,5.0,13.5
2005-11-30,8.125,9.25,10.25,8.2,10.5,13.1,10.75,6.2666666666666675,24.2,10.0,9.8,5.0,13.5
2005-12-01,8.115384615384615,9.0,10.0,8.2,9.5,12.58,10.75,6.033333333333334,24.466666666666665,9.5,9.85,5.25,13.5
2005-12-02,8.105769230769232,9.25,8.75,8.2,9.25,12.0,10.75,5.8,24.73333333333333,9.0,9.82,5.333333333333334,13.5
2005-12-03,8.096153846153848,8.5,10.0,8.2,9.5,12.25,10.75,5.825,25.0,8.5,9.85,5.416666666666666,13.5
2005-12-04,8.086538461538463,8.666666666666666,10.0,8.2,9.0,12.0,10.75,5.85,24.3,8.3,9.866666666666667,5.5,13.5
2005-12-05,8.076923076923077,8.833333333333334,10.0,8.2,9.0,12.9,10.75,5.875,24.3,8.3,9.883333333333333,5.416666666666666,13.5
2005-12-06,8.067307692307693,9.0,7.0,8.2,9.0,13.3,10.75,5.9,24.35,8.25,9.9,5.333333333333334,13.5
2005-12-07,8.057692307692307,8.75,7.0,8.2,9.0,12.52,10.75,5.8,24.4,8.2,9.9,5.25,13.5
2005-12-08,8.048076923076923,9.6,6.25,8.3,9.5,10.65,10.75,5.8,24.5,8.5,9.95,5.0,13.5
2005-12-09,8.038461538461537,9.0,7.75,8.3,10.5,10.64,10.75,5.7,24.6,8.4,9.95,5.083333333333333,13.333333333333332
2005-12-10,8.028846153846152,9.0,7.45,8.3,10.3,10.75,10.75,5.7,24.5,7.75,9.9,5.166666666666666,13.166666666666668
2005-12-11,8.019230769230768,8.833333333333334,7.15,8.3,10.1,10.63,10.75,5.7,24.35,7.75,9.916666666666666,5.25,13.0
2005-12-12,8.009615384615385,8.666666666666666,6.85,8.3,9.9,11.9,10.75,5.7,24.23,7.5,9.933333333333334,5.5,13.0
2005-12-13,8.0,8.5,6.55,8.3,9.7,11.75,10.75,5.7,24.45,7.6,9.95,5.5,13.0
2005-12-14,8.25,9.25,6.25,8.3,9.5,12.166666666666668,10.75,5.8,24.5,7.7,9.98,5.25,13.0
2005-12-15,8.25,9.0,6.25,8.3,9.0,12.583333333333332,10.75,5.7,24.6,7.6,9.92,5.25,13.0
2005-12-16,8.35,9.1,6.25,8.3,9.75,13.0,10.75,5.7,24.75,7.65,9.8,5.333333333333334,13.0
2005-12-17,8.45,9.2,6.25,8.3,9.8125,13.45,10.75,6.075,24.8,7.55,9.95,5.416666666666666,13.0
2005-12-18,8.55,9.3,6.25,8.3,9.875,12.5,10.75,6.45,24.8,7.55,9.95,5.5,13.0
2005-12-19,8.65,9.4,6.25,8.3,9.9375,11.55,10.75,6.825,24.85,7.5,9.95,5.25,13.0
2005-12-20,8.75,9.5,6.25,8.3,10.0,9.78,10.75,7.2,24.9,7.4,9.95,5.0,13.0
2005-12-21,8.75,9.35,4.75,8.3,9.5,13.0,10.75,7.0,25.0,7.3,9.95,5.25,13.0
2005-12-22,9.0,9.6,6.0,8.3,9.75,10.3,10.75,7.0,25.1,7.2,9.98,5.25,13.0
2005-12-23,8.75,9.25,4.5,8.3,9.0,10.426666666666668,10.75,6.8,25.15,7.0,9.95,5.25,13.0
2005-12-24,8.75,9.3125,4.4375,8.325,8.9375,10.553333333333333,10.75,6.7,25.2,7.1,9.9,5.25,13.0
2005-12-25,8.75,9.375,4.375,8.35,8.875,10.68,10.75,6.6,25.23333333333333,6.866666666666666,9.926666666666666,5.25,13.0
2005-12-26,8.75,9.4375,4.3125,8.375,8.8125,11.25,10.75,6.5,25.266666666666666,6.633333333333334,9.953333333333333,5.0,13.0
2005-12-27,8.75,9.5,4.25,8.4,8.75,12.9,10.75,6.4,25.3,6.4,9.98,5.5,13.0
2005-12-28,9.0,9.75,4.25,8.4,9.25,13.0,10.75,6.2,25.35,6.0,10.0,5.75,13.0
2005-12-29,9.0,9.75,4.25,8.416666666666666,8.75,10.0,10.75,6.2666666666666675,25.4,5.5,9.95,5.5,13.0
2005-12-30,9.0,9.75,4.25,8.433333333333334,9.5,10.0,10.75,6.333333333333334,25.4,5.35,9.98,5.583333333333334,13.0
2005-12-31,9.25,9.9,4.25,8.45,8.75,12.5,10.75,6.4,25.45,5.2875,9.95,5.666666666666666,13.0
2006-01-01,9.166666666666666,9.766666666666666,5.0,8.466666666666667,9.0,12.5,10.75,6.466666666666666,25.5,5.225,9.933333333333334,5.75,13.0
2006-01-02,9.083333333333334,9.633333333333333,4.75,8.483333333333334,9.0,12.5,10.75,6.533333333333334,25.55,5.1625,9.916666666666666,5.5,13.0
2006-01-03,9.0,9.5,4.5,8.5,9.0,12.5,10.75,6.6,25.6,5.1,9.9,5.25,13.0
2006-01-04,9.0,9.9,4.25,8.5,6.75,12.5,10.75,6.5,25.75,5.2,9.92,5.5,13.0
2006-01-05,9.0,9.75,4.25,8.5,6.25,13.6,10.75,6.5,25.8,5.3,9.92,5.5,13.0
2006-01-06,9.0,9.75,4.25,8.5,9.0,12.0,10.75,6.2,25.85,5.25,9.935,5.5,13.0
2006-01-07,9.0,9.75,4.0,8.55,6.25,12.1,10.75,5.9,26.0,5.3,9.95,5.5,13.0
2006-01-08,9.0,9.75,4.0,8.6,7.083333333333334,12.2,10.75,5.6,26.1,5.28,9.96,5.5,13.0
2006-01-09,9.0,9.75,4.0,8.65,7.916666666666666,12.3,10.75,5.3,26.2,5.25,9.97,5.25,13.0
2006-01-10,9.0,9.75,4.0,8.7,8.75,12.4,10.75,5.0,26.3,5.3,9.98,5.5,13.0
2006-01-11,9.0,9.75,4.0,8.733333333333334,8.75,12.5,10.75,5.0,26.366666666666664,5.233333333333333,9.98,5.75,13.0
2006-01-12,9.0,9.75,4.0,8.766666666666666,8.75,11.2,10.75,5.0,26.43333333333333,5.166666666666666,9.96,5.25,13.0
2006-01-13,9.0,9.75,4.0,8.8,8.75,11.525,10.75,5.0,26.5,5.1,9.95,5.416666666666666,13.0
2006-01-14,9.0,9.75,4.0,8.85,8.333333333333334,11.85,10.75,4.85,26.45,5.2,9.92,5.583333333333334,13.0
2006-01-15,9.0,9.75,4.0,8.9,7.916666666666666,12.175,10.75,4.7,26.5,5.1,9.92,5.75,13.0
2006-01-16,9.0,9.75,4.0,8.95,7.5,12.5,10.75,4.55,26.6,5.0,9.92,5.5,13.0
2006-01-17,9.0,9.75,4.0,9.0,7.083333333333334,8.75,10.75,4.4,26.7,5.1,9.92,6.0,13.0
2006-01-18,9.1,9.75,4.0,9.0,6.666666666666668,12.75,10.75,4.0,26.8,5.05,9.93,6.0,13.0
2006-01-19,9.5,10.1,4.0,9.0,6.25,11.0,10.75,3.6,26.9,5.1,9.94,6.0,13.0
2006-01-20,9.25,9.75,4.0,9.2,5.75,11.0,10.75,3.5,26.95,5.15,9.95,6.0,13.0
2006-01-21,9.25,9.5,3.5,9.24,5.5,12.7,10.75,3.54,27.0,5.2,9.98,6.0,13.0
2006-01-22,9.3,9.566666666666666,3.5,9.28,5.5,12.4,10.75,3.58,27.1,5.0,9.98,6.0,13.0
2006-01-23,9.35,9.633333333333333,3.5,9.32,5.5,12.6,10.75,3.62,27.3,5.0,9.98,5.75,13.0
2006-01-24,9.4,9.7,3.5,9.36,5.5,12.8,10.75,3.66,27.4,5.1,9.98,6.0,13.0
2006-01-25,9.5,10.05,3.5,9.4,5.5,13.0,10.75,3.7,27.5,4.5,9.96,6.0,13.0
2006-01-26,9.5,10.0125,3.4285714285714284,9.4,5.7,13.0,10.75,3.684615384615384,27.566666666666666,4.433333333333334,9.963333333333333,5.75,13.0
2006-01-27,9.5,9.975,3.3571428571428568,9.4,5.9,9.5,10.75,3.6692307692307686,27.633333333333336,4.366666666666667,9.966666666666667,5.916666666666666,13.0
2006-01-28,9.5,9.9375,3.2857142857142856,9.4,6.1,12.15,10.75,3.6538461538461537,27.7,4.3,9.97,6.083333333333334,13.0
2006-01-29,9.5,9.9,3.2142857142857144,9.4,6.3,13.0,10.75,3.6384615384615384,27.8,4.25,9.966666666666667,6.25,13.0
