date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti
2009-05-24,11.383333333333333,12.933333333333332,7.52439024390244,9.8,6.259451219512195,16.92378048780488,16.5,9.3
2009-05-25,11.466666666666667,12.866666666666667,7.573170731707316,9.8,6.2908536585365855,16.896341463414632,16.5,9.3
2009-05-26,11.55,12.8,7.621951219512195,9.8,6.3222560975609765,16.868902439024392,16.5,9.3
2009-05-27,11.5,13.25,7.670731707317072,9.85,6.353658536585367,16.841463414634152,16.0,9.35
2009-05-28,11.25,13.5,7.719512195121951,9.85,6.385060975609756,16.814024390243905,16.0,9.4
2009-05-29,11.0,12.25,7.768292682926829,9.85,6.416463414634147,16.78658536585366,16.0,9.4
2009-05-30,11.0,12.3,7.817073170731707,9.841666666666667,6.447865853658537,16.759146341463413,16.0,9.416666666666666
2009-05-31,11.0,12.866666666666667,7.865853658536586,9.833333333333334,6.479268292682925,16.73170731707317,16.25,9.433333333333334
2009-06-01,11.0,13.433333333333332,7.914634146341463,9.825,6.510670731707316,16.704268292682926,16.5,9.45
2009-06-02,11.0,14.0,7.963414634146342,9.816666666666666,6.542073170731706,16.676829268292682,16.75,9.466666666666667
2009-06-03,11.0,13.416666666666668,8.012195121951219,9.808333333333334,6.573475609756098,16.649390243902438,16.75,9.483333333333334
2009-06-04,11.0,12.833333333333332,8.060975609756097,9.8,6.6048780487804875,16.621951219512194,16.5,9.5
2009-06-05,11.0,12.25,8.109756097560973,9.8,6.6362804878048784,16.594512195121947,16.5,9.5
2009-06-06,11.0,12.75,8.158536585365852,9.8125,6.6676829268292686,16.567073170731707,16.5,9.475
2009-06-07,11.0,13.083333333333332,8.207317073170731,9.825,6.699085365853659,16.539634146341463,16.5,9.45
2009-06-08,11.0,13.416666666666668,8.25609756097561,9.8375,6.730487804878049,16.51219512195122,16.5,9.425
2009-06-09,11.0,13.75,8.304878048780488,9.85,6.76189024390244,16.484756097560975,16.5,9.4
2009-06-10,11.5,13.75,8.353658536585368,9.85,6.79329268292683,16.45731707317073,16.5,9.8
2009-06-11,11.1,13.75,8.402439024390244,9.85,6.82469512195122,16.429878048780488,16.5,10.0
2009-06-12,11.25,13.55,8.451219512195122,9.85,6.85609756097561,16.402439024390244,16.5,10.2
2009-06-13,11.0,12.25,8.5,9.85,6.8875,16.375,16.5,10.26
2009-06-14,11.016666666666667,12.533333333333333,8.548780487804878,9.85,6.91890243902439,16.347560975609756,16.5,10.32
2009-06-15,11.033333333333333,12.816666666666668,8.597560975609756,9.85,6.95030487804878,16.320121951219512,16.5,10.38
2009-06-16,11.05,13.1,8.646341463414632,9.85,6.9817073170731705,16.29268292682927,16.5,10.44
2009-06-17,11.25,12.2,8.695121951219512,9.85,7.0131097560975615,16.265243902439025,16.5,10.5
2009-06-18,11.25,13.75,8.74390243902439,9.841666666666667,7.0445121951219525,16.23780487804878,16.5,10.716666666666667
2009-06-19,11.25,12.75,8.792682926829269,9.833333333333334,7.075914634146343,16.210365853658537,16.5,10.933333333333332
2009-06-20,11.0,13.6,8.841463414634148,9.825,7.107317073170733,16.182926829268293,16.5,11.15
2009-06-21,10.916666666666668,13.233333333333333,8.890243902439027,9.816666666666666,7.138719512195122,16.155487804878053,16.5,11.366666666666667
2009-06-22,10.833333333333332,12.866666666666667,8.939024390243903,9.808333333333334,7.170121951219512,16.128048780487806,16.5,11.583333333333332
2009-06-23,10.75,12.5,8.987804878048781,9.8,7.201524390243902,16.100609756097562,16.5,11.8
2009-06-24,12.35,12.333333333333332,9.03658536585366,9.8,7.232926829268293,16.073170731707318,16.5,11.8
2009-06-25,12.25,12.166666666666668,9.085365853658537,9.8,7.264329268292682,16.045731707317074,16.5,11.75
2009-06-26,11.25,12.0,9.134146341463415,9.807692307692307,7.295731707317072,16.01829268292683,16.5,11.751923076923076
2009-06-27,11.5,13.05,9.182926829268293,9.815384615384616,7.327134146341463,15.990853658536587,16.5,11.753846153846155
2009-06-28,11.5,12.966666666666667,9.231707317073173,9.823076923076922,7.358536585365853,15.96341463414634,16.5,11.755769230769232
2009-06-29,11.5,12.883333333333333,9.280487804878046,9.830769230769233,7.3899390243902445,15.935975609756095,16.5,11.757692307692306
2009-06-30,11.5,12.8,9.329268292682928,9.838461538461537,7.421341463414633,15.908536585365852,16.5,11.759615384615385
2009-07-01,11.0,12.3,9.378048780487804,9.846153846153848,7.452743902439023,15.88109756097561,16.5,11.761538461538462
2009-07-02,11.8,12.75,9.426829268292684,9.853846153846154,7.484146341463415,15.853658536585364,16.5,11.763461538461538
2009-07-03,11.5,12.7,9.475609756097562,9.861538461538462,7.515548780487803,15.82621951219512,16.5,11.765384615384615
2009-07-04,11.8,12.4,9.524390243902438,9.86923076923077,7.546951219512197,15.79878048780488,16.5,11.767307692307694
2009-07-05,11.95,12.516666666666667,9.573170731707316,9.876923076923076,7.578353658536585,15.771341463414632,16.5,11.769230769230768
2009-07-06,12.1,12.633333333333333,9.621951219512196,9.884615384615383,7.609756097560977,15.74390243902439,16.5,11.771153846153846
2009-07-07,12.25,12.75,9.670731707317072,9.892307692307693,7.641158536585367,15.716463414634145,16.5,11.773076923076925
2009-07-08,12.0,14.95,9.719512195121954,9.9,7.6725609756097555,15.689024390243905,16.5,11.775
2009-07-09,12.25,12.05,9.768292682926827,9.907692307692308,7.703963414634146,15.66158536585366,16.5,11.776923076923074
2009-07-10,12.0,12.1,9.817073170731707,9.915384615384617,7.735365853658537,15.634146341463413,16.5,11.778846153846155
2009-07-11,12.25,12.7,9.865853658536585,9.923076923076923,7.766768292682928,15.606707317073171,16.5,11.78076923076923
2009-07-12,12.25,13.05,9.914634146341463,9.930769230769233,7.798170731707318,15.579268292682926,16.5,11.782692307692306
2009-07-13,12.25,13.4,9.96341463414634,9.938461538461539,7.829573170731707,15.551829268292684,16.5,11.784615384615385
2009-07-14,12.25,13.75,10.01219512195122,9.946153846153846,7.860975609756098,15.52439024390244,16.5,11.786538461538465
2009-07-15,12.5,13.5,10.060975609756095,9.953846153846154,7.892378048780488,15.496951219512196,16.5,11.788461538461537
2009-07-16,12.45,12.5,10.109756097560977,9.961538461538463,7.923780487804878,15.469512195121954,16.5,11.790384615384614
2009-07-17,12.5,12.65,10.158536585365852,9.96923076923077,7.955182926829267,15.442073170731707,16.5,11.792307692307695
2009-07-18,12.5,12.7625,10.207317073170731,9.976923076923075,7.986585365853657,15.414634146341465,16.5,11.794230769230769
2009-07-19,12.5,12.875,10.25609756097561,9.984615384615383,8.017987804878048,15.38719512195122,16.5,11.796153846153846
2009-07-20,12.5,12.9875,10.304878048780488,9.992307692307692,8.04939024390244,15.359756097560975,16.5,11.798076923076925
2009-07-21,12.5,13.1,10.353658536585368,10.0,8.080792682926829,15.332317073170733,16.5,11.8
2009-07-22,12.5,13.0,10.402439024390244,10.0,8.11219512195122,15.30487804878049,16.5,12.0
2009-07-23,12.25,13.033333333333333,10.451219512195118,10.0,8.14359756097561,15.277439024390244,16.5,12.0
2009-07-24,12.0,13.066666666666668,10.5,10.0,8.175,15.25,16.5,10.0
2009-07-25,11.75,13.1,10.548780487804882,10.0,8.20640243902439,15.222560975609756,16.5,10.45
2009-07-26,12.0,13.116666666666667,10.597560975609756,10.0,8.237804878048781,15.19512195121951,16.5,10.9
2009-07-27,12.25,13.133333333333333,10.646341463414632,10.0,8.269207317073171,15.167682926829267,16.5,11.35
2009-07-28,12.5,13.15,10.695121951219512,10.0,8.300609756097561,15.140243902439025,16.5,11.8
2009-07-29,12.25,12.25,10.74390243902439,10.2,8.332012195121951,15.11280487804878,16.5,11.8
2009-07-30,12.5,12.8,10.792682926829267,10.2,8.363414634146341,15.085365853658535,16.5,11.82857142857143
2009-07-31,12.4,13.0,10.841463414634145,10.2,8.394817073170731,15.057926829268293,16.5,11.857142857142858
2009-08-01,12.4,12.75,10.890243902439025,10.2,8.426219512195122,15.030487804878046,16.5,11.885714285714286
2009-08-02,12.383333333333333,13.0,10.939024390243905,10.2,8.457621951219512,15.003048780487804,16.5,11.914285714285713
2009-08-03,12.366666666666667,13.25,10.98780487804878,10.2,8.489024390243902,14.97560975609756,16.5,11.942857142857143
2009-08-04,12.35,13.5,11.036585365853655,10.2,8.520426829268294,14.948170731707316,16.5,11.971428571428573
2009-08-05,12.45,13.583333333333332,11.085365853658537,10.2,8.551829268292684,14.920731707317074,16.5,12.0
2009-08-06,12.55,13.666666666666668,11.134146341463415,10.2,8.583231707317072,14.893292682926829,16.5,12.0
2009-08-07,12.65,13.75,11.182926829268293,10.2,8.614634146341464,14.865853658536587,16.5,12.0
2009-08-08,12.6,12.95,11.231707317073171,10.208333333333334,8.646036585365852,14.83841463414634,16.5,12.058333333333332
2009-08-09,12.655,12.925,11.280487804878046,10.216666666666667,8.677439024390244,14.810975609756095,16.5,12.116666666666667
2009-08-10,12.71,12.9,11.329268292682926,10.225,8.708841463414632,14.783536585365852,16.5,12.175
2009-08-11,12.765,12.875,11.378048780487804,10.233333333333334,8.740243902439023,14.75609756097561,16.5,12.233333333333333
2009-08-12,12.82,12.85,11.426829268292684,10.241666666666667,8.771646341463414,14.728658536585364,16.5,12.291666666666668
2009-08-13,12.875,12.825,11.47560975609756,10.25,8.803048780487805,14.70121951219512,16.5,12.35
2009-08-14,12.93,12.8,11.52439024390244,10.258333333333333,8.834451219512196,14.67378048780488,16.5,12.408333333333333
2009-08-15,12.985,12.775,11.573170731707316,10.266666666666667,8.865853658536585,14.646341463414632,16.5,12.466666666666667
2009-08-16,13.04,12.75,11.621951219512193,10.275,8.897256097560977,14.61890243902439,16.5,12.525
2009-08-17,13.095,12.725,11.670731707317074,10.283333333333333,8.928658536585367,14.591463414634145,16.5,12.583333333333332
2009-08-18,13.15,12.7,11.719512195121954,10.291666666666668,8.960060975609759,14.564024390243905,16.5,12.641666666666667
2009-08-19,12.6,12.6,11.76829268292683,10.3,8.991463414634147,14.536585365853655,16.5,12.7
2009-08-20,12.566666666666668,12.616666666666667,11.817073170731707,10.308333333333332,9.022865853658537,14.509146341463413,16.5,12.758333333333333
2009-08-21,12.533333333333333,12.633333333333333,11.865853658536587,10.316666666666668,9.054268292682927,14.48170731707317,16.5,12.816666666666668
2009-08-22,12.5,12.65,11.914634146341465,10.325,9.085670731707317,14.454268292682926,16.5,12.875
2009-08-23,12.416666666666668,12.583333333333332,11.963414634146345,10.333333333333332,9.117073170731707,14.426829268292682,16.51111111111111,12.933333333333332
2009-08-24,12.333333333333332,12.516666666666667,12.01219512195122,10.341666666666667,9.148475609756098,14.39939024390244,16.522222222222222,12.991666666666667
2009-08-25,12.25,12.45,12.060975609756095,10.35,9.179878048780488,14.371951219512196,16.53333333333333,13.05
2009-08-26,12.5,14.05,12.109756097560975,10.358333333333333,9.211280487804876,14.344512195121954,16.544444444444444,13.108333333333333
2009-08-27,12.7,13.3,12.158536585365855,10.366666666666667,9.242682926829268,14.317073170731707,16.555555555555557,13.166666666666668
2009-08-28,12.65,14.4,12.207317073170733,10.375,9.274085365853658,14.289634146341465,16.566666666666666,13.225
2009-08-29,12.6,14.1,12.25609756097561,10.383333333333333,9.305487804878046,14.26219512195122,16.57777777777778,13.283333333333333
2009-08-30,12.583333333333332,14.0,12.30487804878049,10.391666666666667,9.336890243902438,14.234756097560975,16.588888888888892,13.341666666666667
2009-08-31,12.566666666666668,13.9,12.353658536585368,10.4,9.368292682926828,14.207317073170733,16.6,13.4
2009-09-01,12.55,13.8,12.402439024390244,10.408333333333333,9.399695121951222,14.17987804878049,16.61111111111111,13.458333333333332
2009-09-02,12.95,12.8,12.45121951219512,10.416666666666668,9.431097560975608,14.152439024390244,16.62222222222222,13.516666666666667
2009-09-03,12.65,13.5,12.5,10.425,9.4625,14.125,16.633333333333333,13.575
2009-09-04,12.5,13.75,12.54878048780488,10.433333333333332,9.49390243902439,14.097560975609756,16.644444444444446,13.633333333333333
2009-09-05,12.75,12.75,12.597560975609756,10.441666666666668,9.525304878048779,14.07012195121951,16.655555555555555,13.691666666666668
2009-09-06,12.666666666666668,13.15,12.646341463414632,10.45,9.55670731707317,14.042682926829267,16.666666666666668,13.75
2009-09-07,12.583333333333332,13.55,12.69512195121951,10.458333333333332,9.58810975609756,14.015243902439025,16.677777777777774,13.808333333333332
2009-09-08,12.5,13.95,12.74390243902439,10.466666666666667,9.619512195121949,13.98780487804878,16.68888888888889,13.866666666666667
2009-09-09,13.0,13.5,12.792682926829267,10.475,9.65091463414634,13.960365853658535,16.7,13.925
2009-09-10,13.25,13.75,12.841463414634145,10.483333333333333,9.682317073170733,13.932926829268293,16.711111111111116,13.983333333333333
2009-09-11,13.0,13.55,12.890243902439025,10.491666666666667,9.71371951219512,13.905487804878046,16.72222222222222,14.041666666666668
2009-09-12,13.1,13.55,12.939024390243905,10.5,9.745121951219513,13.878048780487804,16.733333333333334,14.1
2009-09-13,13.066666666666668,13.616666666666667,12.98780487804878,10.508333333333333,9.7765243902439,13.85060975609756,16.744444444444444,14.158333333333333
2009-09-14,13.033333333333333,13.683333333333332,13.036585365853655,10.516666666666667,9.807926829268293,13.823170731707316,16.755555555555556,14.216666666666667
2009-09-15,13.0,13.75,13.085365853658535,10.525,9.839329268292683,13.795731707317074,16.766666666666666,14.275
2009-09-16,13.0,15.3,13.134146341463413,10.533333333333333,9.870731707317072,13.768292682926829,16.77777777777778,14.333333333333332
2009-09-17,12.75,14.4,13.182926829268293,10.541666666666668,9.902134146341464,13.740853658536587,16.788888888888884,14.391666666666667
2009-09-18,12.75,14.9,13.23170731707317,10.55,9.933536585365852,13.71341463414634,16.8,14.45
2009-09-19,13.0,13.55,13.280487804878046,10.558333333333332,9.964939024390244,13.685975609756095,16.81111111111111,14.508333333333333
2009-09-20,12.975,13.4625,13.329268292682926,10.566666666666668,9.996341463414634,13.658536585365852,16.822222222222226,14.566666666666665
2009-09-21,12.95,13.375,13.378048780487804,10.575,10.027743902439024,13.63109756097561,16.833333333333332,14.625
2009-09-22,12.925,13.2875,13.426829268292682,10.583333333333332,10.059146341463414,13.603658536585364,16.844444444444445,14.683333333333332
2009-09-23,12.9,13.2,13.47560975609756,10.591666666666667,10.090548780487804,13.57621951219512,16.855555555555554,14.741666666666665
2009-09-24,13.25,13.8,13.52439024390244,10.6,10.121951219512196,13.54878048780488,16.866666666666667,14.8
2009-09-25,13.25,13.8,13.573170731707316,10.608333333333333,10.153353658536584,13.521341463414632,16.87777777777778,14.858333333333333
2009-09-26,13.0,14.4,13.621951219512193,10.616666666666667,10.184756097560976,13.49390243902439,16.88888888888889,14.916666666666664
2009-09-27,12.975,14.44,13.670731707317074,10.625,10.216158536585366,13.466463414634145,16.9,14.975
2009-09-28,12.95,14.48,13.719512195121954,10.633333333333333,10.247560975609755,13.439024390243905,16.911111111111108,15.033333333333333
2009-09-29,12.925,14.52,13.768292682926829,10.641666666666667,10.278963414634145,13.411585365853655,16.92222222222222,15.091666666666665
2009-09-30,12.9,14.56,13.817073170731707,10.65,10.310365853658537,13.384146341463413,16.933333333333334,15.15
2009-10-01,12.875,14.6,13.865853658536587,10.658333333333333,10.341768292682929,13.35670731707317,16.944444444444443,15.208333333333332
2009-10-02,12.85,14.64,13.914634146341465,10.666666666666668,10.373170731707317,13.329268292682926,16.955555555555556,15.266666666666666
2009-10-03,12.825,14.68,13.963414634146345,10.675,10.404573170731707,13.301829268292682,16.96666666666667,15.325
2009-10-04,12.8,14.72,14.01219512195122,10.683333333333332,10.435975609756095,13.27439024390244,16.977777777777778,15.383333333333333
2009-10-05,12.775,14.76,14.060975609756095,10.691666666666668,10.467378048780487,13.246951219512196,16.98888888888889,15.441666666666665
2009-10-06,12.75,14.8,14.109756097560975,10.7,10.498780487804881,13.219512195121954,17.0,15.5
2009-10-07,12.7,15.1,14.158536585365855,10.75,10.530182926829267,13.192073170731707,17.0,15.5
2009-10-08,13.0,15.8,14.207317073170733,10.75,10.561585365853658,13.164634146341465,17.0,15.5
2009-10-09,13.2,14.0,14.25609756097561,10.75,10.592987804878046,13.13719512195122,17.0,15.5
2009-10-10,13.0,14.0,14.30487804878049,10.7625,10.62439024390244,13.109756097560975,17.0,15.575
2009-10-11,13.066666666666668,14.366666666666667,14.353658536585368,10.775,10.655792682926828,13.082317073170733,17.0,15.65
2009-10-12,13.133333333333333,14.733333333333333,14.402439024390244,10.7875,10.687195121951222,13.05487804878049,17.0,15.725
2009-10-13,13.2,15.1,14.45121951219512,10.8,10.718597560975608,13.027439024390244,17.0,15.8
2009-10-14,13.85,15.65,14.5,10.8,10.75,13.0,17.0,15.8
2009-10-15,13.942307692307693,15.675,16.5,10.8,10.55,19.5,17.0,15.8
2009-10-16,14.034615384615385,15.7,15.6,10.8,10.6,17.5,17.0,15.8
2009-10-17,14.126923076923076,15.725,15.75,10.8,10.65,17.25,17.0,15.8
2009-10-18,14.21923076923077,15.75,15.883333333333333,10.8,10.733333333333333,17.166666666666668,17.0,15.8
2009-10-19,14.31153846153846,15.775,16.016666666666666,10.8,10.816666666666668,17.083333333333332,17.0,15.8
2009-10-20,14.403846153846155,15.8,16.15,10.8,10.9,17.0,17.0,15.8
2009-10-21,14.496153846153845,15.825,15.5,10.8,10.5,17.5,17.0,15.8
2009-10-22,14.588461538461535,15.85,16.15,10.8,10.6,16.0,17.0,16.0
2009-10-23,14.680769230769231,15.875,14.5,10.8,10.6,17.0,17.0,17.0
2009-10-24,14.773076923076925,15.9,14.766666666666667,10.8,10.97,17.5,17.0,17.125
2009-10-25,14.865384615384615,15.783333333333333,15.033333333333333,10.8,10.925999999999998,17.3,17.0,17.25
2009-10-26,14.957692307692305,15.666666666666668,15.3,10.8,10.882,17.1,17.0,17.375
2009-10-27,15.05,15.55,15.566666666666668,10.8,10.838,16.9,17.0,17.5
2009-10-28,14.85,17.5,15.833333333333332,10.85,10.794,16.7,17.0,17.5
2009-10-29,14.95,16.3,16.1,10.85,10.75,16.5,17.0,17.293103448275858
2009-10-30,15.0,16.75,16.25,10.85,10.75,13.0,17.0,17.086206896551722
2009-10-31,15.1875,17.0,16.65,10.8875,10.95,16.0,17.0,16.879310344827587
2009-11-01,15.375,17.25,16.85,10.925,10.7,12.95,17.0,16.67241379310345
2009-11-02,15.5625,17.5,16.665,10.9625,10.73,12.875,17.0,16.46551724137931
2009-11-03,15.75,17.75,16.48,11.0,10.76,12.8,17.0,16.25862068965517
2009-11-04,15.5,17.5,16.295,11.2,10.79,12.725,17.0,16.051724137931036
2009-11-05,15.8,17.0,16.11,11.5,10.82,12.65,17.0,15.844827586206893
2009-11-06,15.6,17.55,15.925,11.75,10.85,12.575,17.0,15.637931034482758
2009-11-07,15.7,17.3,15.74,11.75,10.88,12.5,17.0,15.43103448275862
2009-11-08,15.65,17.4,15.555,11.75,10.91,12.425,17.0,15.224137931034484
2009-11-09,15.6,17.5,15.37,11.75,10.94,12.35,17.0,15.017241379310345
2009-11-10,15.55,17.6,15.185,11.75,10.97,12.275,17.0,14.810344827586205
2009-11-11,15.2,17.45,15.0,11.8,11.0,12.2,17.0,14.60344827586207
2009-11-12,15.1,17.0,14.0,11.8,10.0,14.5,17.0,14.39655172413793
2009-11-13,15.3,15.95,14.333333333333332,11.8,10.0,15.133333333333333,17.0,14.189655172413795
2009-11-14,15.45,17.0,14.666666666666668,11.8,10.0,15.766666666666667,17.0,13.982758620689655
2009-11-15,15.383333333333333,17.1,15.0,11.8,10.0,16.4,17.0,13.775862068965516
2009-11-16,15.316666666666668,17.2,15.333333333333332,11.8,10.0,16.683333333333334,17.0,13.56896551724138
2009-11-17,15.25,17.3,15.666666666666668,11.8,10.0,16.96666666666667,17.0,13.362068965517242
2009-11-18,15.5,17.95,16.0,11.8,10.0,17.25,17.0,13.155172413793107
2009-11-19,15.75,16.5,15.65,11.8,10.0,17.8,17.0,12.948275862068966
2009-11-20,15.0,17.45,14.0,11.8,8.0,18.3,17.0,12.741379310344827
2009-11-21,15.4,18.4,14.083333333333332,11.8,7.8,17.941666666666666,17.0,12.534482758620687
2009-11-22,15.3,18.033333333333328,14.166666666666668,11.8,7.6,17.583333333333332,17.0,12.327586206896553
2009-11-23,15.2,17.666666666666668,14.25,11.8,7.4,17.225,17.0,12.120689655172415
2009-11-24,15.1,17.3,14.333333333333332,11.8,7.2,16.866666666666667,17.0,11.913793103448276
2009-11-25,15.3,18.3,14.416666666666668,11.8,7.0,16.508333333333333,17.0,11.706896551724135
2009-11-26,15.25,17.95,14.5,11.8,6.8,16.15,17.0,11.5
2009-11-27,14.9,18.4,14.583333333333332,11.8,6.6,15.791666666666668,17.0,13.0
2009-11-28,15.0125,18.4375,14.666666666666668,11.8,6.4,15.433333333333332,17.0,14.5
2009-11-29,15.125,18.475,14.75,11.85,6.2,15.075,17.0,14.375
2009-11-30,15.2375,18.5125,14.833333333333332,11.9,6.0,14.716666666666665,17.0,14.25
2009-12-01,15.35,18.55,14.916666666666668,11.95,7.4,14.358333333333333,17.0,14.125
2009-12-02,15.15,18.2,15.0,12.0,7.5,14.0,20.0,14.0
2009-12-03,15.15,16.5,14.5,12.0,7.0,15.0,20.0,14.5
2009-12-04,14.95,18.15,12.7,12.0,7.5,13.0,20.0,15.0
2009-12-05,15.0,17.55,13.06,12.0,7.36,14.6,20.0,15.0
2009-12-06,15.1,17.833333333333332,13.42,12.0,7.22,16.2,20.0,14.833333333333332
2009-12-07,15.2,18.116666666666667,13.78,12.0,7.08,17.8,20.0,14.666666666666668
2009-12-08,15.3,18.4,14.14,12.0,6.94,19.4,20.0,14.5
2009-12-09,15.2,18.5,14.5,12.0,6.8,21.0,20.0,13.5
2009-12-10,15.5,16.55,15.5,12.0,7.0,16.7,20.0,13.5
2009-12-11,15.4,16.8,14.6,12.25,6.0,15.5,20.0,12.5
2009-12-12,15.15,17.7,16.0,12.4,6.5,18.5,20.0,13.5
2009-12-13,15.183333333333332,17.633333333333333,15.65,12.433333333333332,6.275,17.225,20.0,13.416666666666668
2009-12-14,15.216666666666667,17.566666666666666,15.3,12.466666666666667,6.05,15.95,20.0,13.333333333333332
2009-12-15,15.25,17.5,14.95,12.5,5.825,14.675,20.0,13.25
2009-12-16,15.55,18.2,14.6,12.833333333333332,5.6,13.4,20.0,13.2
2009-12-17,15.3,17.3,13.6,13.166666666666668,6.0,17.0,20.0,13.0
2009-12-18,15.3,17.65,14.0,13.5,5.2,15.2,20.0,12.0
2009-12-19,15.55,17.0,14.5,13.5,5.3,13.0,20.0,11.0
2009-12-20,15.616666666666667,17.25,15.0,13.6,5.5,14.5,20.0,10.0
2009-12-21,15.683333333333332,17.5,15.833333333333332,13.7,5.433333333333334,13.836666666666668,20.0,9.0
2009-12-22,15.75,17.75,16.666666666666668,13.8,5.366666666666666,13.173333333333332,20.0,8.0
2009-12-23,15.0,17.55,17.5,14.0,5.3,12.51,20.0,8.0
2009-12-24,15.5,17.05,17.1825,14.0,5.225,12.8825,18.0,8.0
2009-12-25,15.541666666666668,16.983333333333334,16.865,14.0,5.15,13.255,18.0,7.75
2009-12-26,15.583333333333332,16.916666666666668,16.5475,14.0,5.075,13.6275,18.0,7.5
2009-12-27,15.625,16.85,16.23,14.0,5.0,14.0,18.0,7.25
2009-12-28,15.666666666666668,16.78333333333333,16.024,14.0,5.0,14.5,18.0,7.0
2009-12-29,15.708333333333332,16.71666666666667,15.818,14.0,5.0,15.0,18.0,6.75
2009-12-30,15.75,16.65,15.612,14.0,5.0,15.5,18.0,6.5
2009-12-31,15.6,17.7,15.406,14.0,5.0,16.0,18.0,6.25
2010-01-01,15.55,17.6,15.2,14.0,5.0,16.5,18.0,6.0
2010-01-02,15.7,17.0,15.5,14.0,5.12,18.5,18.0,5.75
2010-01-03,15.733333333333333,16.916666666666668,15.3,14.0,5.12,16.0,18.0,5.5
2010-01-04,15.766666666666667,16.833333333333332,15.2,14.0,5.1466666666666665,16.166666666666668,18.0,5.25
2010-01-05,15.8,16.75,15.1,14.0,5.173333333333334,16.333333333333332,18.0,5.0
2010-01-06,15.6,16.55,15.0,14.0,5.2,16.5,18.0,4.5
2010-01-07,15.65,17.8,15.66,14.0,5.5,14.5,18.0,4.433333333333334
2010-01-08,15.55,17.1,16.4,14.0,5.15,20.55,18.0,4.366666666666667
2010-01-09,16.0,16.8,16.2,14.0,5.071428571428573,19.63285714285714,18.0,4.3
2010-01-10,15.933333333333332,16.983333333333334,16.0,14.0,4.992857142857143,18.71571428571429,18.0,4.266666666666667
2010-01-11,15.866666666666667,17.166666666666668,15.8,14.0,4.914285714285715,17.798571428571428,18.0,4.233333333333333
2010-01-12,15.8,17.35,15.6,14.0,4.835714285714285,16.88142857142857,18.0,4.2
2010-01-13,15.85,17.1,15.4,14.0,4.757142857142857,15.964285714285715,18.0,4.0
2010-01-14,15.866666666666667,17.21666666666667,15.2,14.0,4.678571428571429,15.047142857142855,18.0,4.0
2010-01-15,15.883333333333333,17.333333333333332,15.0,14.0,4.6,14.13,18.0,4.0
2010-01-16,15.9,17.45,13.5,14.0,5.6,17.0,18.0,3.5
2010-01-17,15.933333333333332,17.25,14.0,13.966666666666667,5.0,13.5,18.0,3.416666666666667
2010-01-18,15.966666666666667,17.05,14.0,13.933333333333332,4.5,13.343333333333332,18.0,3.333333333333333
2010-01-19,16.0,16.85,14.0,13.9,5.0,13.186666666666667,18.0,3.25
2010-01-20,15.8,17.05,14.0,13.866666666666667,4.62,13.03,18.0,3.166666666666667
2010-01-21,15.95,16.9,14.0,13.833333333333332,4.7,15.2,18.0,3.083333333333333
2010-01-22,15.65,16.85,15.5,13.8,4.15,16.0,18.0,3.0
2010-01-23,15.55,16.7,15.0,13.8,4.5,13.7,18.0,3.0
2010-01-24,15.38,16.67,14.3,13.8,4.5,15.0,18.0,3.0
2010-01-25,15.21,16.64,14.366666666666667,13.8,4.666666666666667,15.833333333333332,18.0,3.0
2010-01-26,15.04,16.61,14.433333333333332,13.8,4.833333333333333,16.666666666666668,18.0,3.0
2010-01-27,14.87,16.58,14.5,13.8,5.0,17.5,18.0,2.8
2010-01-28,14.7,16.55,14.5,13.8,4.8,15.0,18.0,2.8
2010-01-29,14.3,16.65,14.5,13.8,4.5,13.8,18.0,2.5
2010-01-30,14.65,16.65,13.5,13.8,4.0,16.5,18.0,2.5
2010-01-31,14.516666666666667,16.616666666666667,14.5,13.766666666666667,4.3,16.0,18.0,2.6333333333333333
2010-02-01,14.383333333333333,16.583333333333332,14.5,13.733333333333333,4.233333333333333,16.2,18.0,2.766666666666667
2010-02-02,14.25,16.55,14.5,13.7,4.166666666666667,16.4,18.0,2.9
2010-02-03,14.5,16.6,14.5,13.5,4.1,16.6,18.0,2.9
2010-02-04,14.65,17.05,14.5,13.5,4.0,16.6,18.0,2.8
2010-02-05,15.05,16.25,14.4,13.5,4.0,14.0,18.0,2.8
2010-02-06,15.2,16.25,14.3,13.5,4.0,14.13,18.0,2.8
2010-02-07,15.133333333333333,16.583333333333332,14.2,13.5,4.0,19.3,18.0,2.8
2010-02-08,15.066666666666668,16.916666666666668,14.3,13.5,4.0,17.866666666666667,18.0,2.8
2010-02-09,15.0,17.25,14.4,13.5,4.0,16.433333333333334,18.0,2.8
2010-02-10,14.4,17.05,14.5,13.5,4.0,15.0,18.0,2.7
2010-02-11,14.55,17.05,13.966666666666667,13.3,4.3,15.0,18.0,2.6
2010-02-12,14.54,17.04,13.433333333333332,13.3,4.3,16.0,18.0,2.5
2010-02-13,14.53,17.03,12.9,13.2,3.67,17.8,18.0,2.5
2010-02-14,14.52,17.02,14.2,13.2,4.25,20.0,18.0,2.5
2010-02-15,14.51,17.01,13.9,13.2,4.0,22.3,18.0,2.5
2010-02-16,14.5,17.0,13.6,13.2,3.75,24.6,18.0,2.5
